,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
23,413.06,221.795,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[171, 407, 383, 401, 118, 152"]
24,451.34,232.265,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[175, 389, 228, 104, 356, 292, 299"]
25,452.355,282.7,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[148, 390, 33, 238, 279, 98, 229, 357, 375"]
26,411.13,283.07,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[317, 157, 241, 306, 304, 87, 347, 5, 203, 142, 109, 254"]
27,372.19,284.655,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[84, 415, 43, 221, 42, 180"]
28,365.675,246.615,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[193, 384, 201, 427, 275"]
29,371.345,195.38,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[324, 65, 190, 214, 233, 412"]
30,351.4,142.08,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[139, 395, 352, 381, 394, 101, 187"]
31,311.645,133.11,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[258, 29, 23, 68, 160, 349, 107, 54"]
32,303.435,91.505,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[31, 404, 363, 273, 153, 367, 131, 189, 150"]
33,274.28,73.08,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[300, 434, 385, 408, 108, 346, 268"]
34,221.455,73.935,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[226, 322, 297, 423, 162, 129"]
35,203.79,124.095,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[332, 313, 179, 75, 27"]
36,152.81,108.09,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[92, 143, 46, 199"]
37,116.99,88.405,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[365, 222, 270"]
38,81.895,82.12,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[4, 80, 303, 374, 246, 60, 252, 52"]
39,22.585,77.28,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[19, 134, 269, 174, 122"]
40,33.705,105.125,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[12, 106, 290, 207, 350, 411, 256, 70, 20"]
41,32.62,153.195,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[90, 410, 298, 287, 278, 444, 26, 373, 341, 59"]
42,73.305,123.855,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[294, 429, 240"]
43,86.265,153.335,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[387, 8, 99, 204"]
44,90.49,191.485,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[230, 391, 161, 369, 50, 127, 355"]
45,65.04,206.165,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[291, 125, 1, 116, 403"]
46,18.225,200.035,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[6, 242, 277"]
47,21.85,227.56,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[328, 195, 130, 41, 417, 215"]
48,35.725,271.7,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[334, 74, 79, 272, 333, 135, 155, 253, 314"]
49,22.385,293.08,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[163, 399, 359, 110, 191"]
50,82.22,283.445,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[168, 339, 128, 360, 211, 418, 10"]
51,97.825,233.32,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[220, 413, 259, 167, 235, 380"]
52,139.075,237.375,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[183, 115, 414, 393, 14"]
53,164.22,210.81,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[40, 112, 62, 239, 286, 351, 308"]
54,140.97,152.145,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[447, 439, 159, 17, 16, 184, 225"]
55,192.525,169.025,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[338, 30, 345, 11, 318, 243, 262"]
56,211.62,213.225,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[93, 198, 319, 267, 335, 231, 49, 111, 55, 433"]
57,243.895,202.13,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[435, 36, 140, 44, 126, 392, 22, 81, 247, 58"]
58,231.115,171.655,-1,0,0,0,0,0,0,1,"[0"],"[146"]
59,243.875,143.33,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[276, 440, 331, 3, 47, 311, 141, 56"]
60,261.86,122.325,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[177, 249, 206, 428, 260, 88"]
61,307.905,190.645,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[284, 406, 344, 288, 377, 405, 361"]
62,312.515,234.115,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[236, 48, 119, 271, 34, 18, 301, 72, 312, 149, 145"]
63,311.695,286.78,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[123, 274, 364"]
64,282.815,291.915,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[85, 209, 35, 257, 302, 224, 358"]
65,270.595,251.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[305, 144, 227, 216, 382, 105, 340, 176, 213"]
66,237.68,256.31,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[378, 97, 285, 188, 9, 376, 354"]
67,194.43,263.39,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[91, 244, 138, 425, 154, 76, 445, 39"]
68,194.585,296.685,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[192, 136, 422, 362, 164, 210, 96"]
69,132.25,288,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[419, 320, 117, 263, 436, 196, 51"]
