,tl_x,tl_y,br_x,br_y,type,side,step,time
63,290.43,680.38,293.55,682.97,0,0,0,0.089
64,140.90,320.57,191.65,362.68,0,0,0,21.497
65,0.16,110.33,0.96,111.93,0,0,0,0.018
66,460.11,640.71,532.13,660.72,0,0,0,14.471
67,230.05,650.48,258.55,703.43,0,0,0,15.247
68,730.08,300.40,750.12,366.36,0,0,0,13.42
69,80.69,560.16,125.79,627.46,0,0,0,30.554
70,760.95,560.88,772.42,563.50,0,1,0,0.308
71,565.59,59.75,567.16,62.93,0,1,0,0.059
72,30.55,140.09,33.07,143.31,0,0,0,0.091
73,492.71,61.72,496.01,64.24,0,0,0,0.091
74,720.82,60.61,728.85,67.18,0,0,0,0.547
75,510.12,280.31,513.34,281.92,0,0,0,0.057
76,20.81,480.41,51.02,546.90,0,0,0,20.286
77,510.80,260.57,523.36,268.89,0,0,0,1.07
78,600.91,450.62,605.76,452.23,0,0,0,0.083
79,570.33,40.50,570.83,41.45,0,0,0,0.008
80,710.74,307.66,711.44,309.21,0,0,0,0.015
81,160.85,470.72,164.07,473.17,0,1,0,0.086
82,140.28,650.87,185.89,690.87,0,0,0,18.364
83,200.83,450.25,207.36,458.22,0,0,0,0.544
84,120.79,310.79,121.35,311.75,0,0,0,0.008
85,450.48,400.59,452.15,403.81,0,0,0,0.063
86,164.54,854.25,166.55,855.44,0,0,0,0.027
87,40.81,460.20,42.34,463.37,0,0,0,0.058
88,700.77,750.57,703.27,753.82,0,0,1,0.091
89,550.21,220.84,604.14,248.35,0,0,0,14.921
90,238.93,427.78,246.84,434.21,0,0,0,0.528
91,660.77,500.66,710.48,531.43,0,0,0,15.388
92,189.83,853.31,197.76,859.83,0,1,0,0.537
93,99.63,301.16,102.73,305.61,0,0,0,0.151
94,210.74,490.69,212.01,491.69,0,0,0,0.016
95,370.42,350.71,375.70,364.91,0,0,0,0.792
96,200.93,510.05,202.44,511.13,0,0,0,0.02
97,300.48,820.91,303.71,825.50,0,1,0,0.162
98,279.59,453.44,291.25,458.36,0,0,0,0.588
99,410.59,270.11,417.08,278.05,0,0,0,0.539
100,120.34,40.65,124.87,43.77,0,1,0,0.151
101,0.00,135.86,0.82,137.45,0,0,0,0.018
102,575.86,799.81,577.41,800.56,0,0,1,0.014
103,680.37,860.59,685.46,866.35,0,0,0,0.31
104,660.52,80.10,662.22,83.28,0,0,0,0.064
105,228.09,809.18,231.19,810.86,0,0,0,0.057
106,190.20,620.32,231.58,640.64,0,0,0,8.467
107,640.54,270.38,643.64,272.94,0,0,0,0.087
108,460.45,700.14,462.89,703.27,0,0,0,0.086
109,150.23,760.86,153.50,763.35,0,0,0,0.089
110,517.73,64.83,526.84,65.92,0,0,0,0.103
111,720.57,160.47,772.97,236.51,0,0,0,40.073
112,310.29,80.05,350.34,127.25,0,0,0,19.045
113,184.39,854.17,185.63,856.20,0,1,0,0.031
114,410.85,20.56,412.89,21.81,0,0,0,0.029
115,140.33,50.57,151.68,60.41,0,0,0,1.146
116,111.37,276.58,117.95,284.63,0,0,0,0.554
117,533.57,70.09,535.19,84.89,0,0,0,0.284
118,96.50,284.29,106.12,285.35,0,0,0,0.105
119,320.81,400.50,334.51,407.36,0,0,0,0.96
120,370.84,820.07,411.69,849.01,0,0,0,11.909
121,50.11,910.10,54.61,913.40,0,0,0,0.158
122,20.31,250.18,63.07,312.39,0,0,0,26.788
123,450.17,380.05,456.72,388.00,0,0,0,0.545
124,240.23,890.70,241.42,892.77,0,0,0,0.031
125,519.92,76.50,521.44,77.37,0,0,0,0.016
126,90.22,430.40,110.92,487.02,0,0,0,11.887
127,20.55,170.31,23.58,172.33,0,0,0,0.067
128,130.84,840.16,158.06,884.76,0,0,0,12.276
129,90.22,420.86,103.06,422.32,0,0,0,0.192
130,500.95,590.85,503.49,594.04,0,0,0,0.091
131,481.22,64.06,489.20,70.62,0,1,0,0.543
132,450.50,240.67,453.02,243.89,0,0,0,0.091
133,170.78,813.87,171.81,814.37,0,0,0,0.007
134,470.15,730.16,476.36,731.49,0,0,0,0.087
135,108.24,289.67,109.20,290.17,0,1,0,0.006
136,40.53,650.74,81.23,700.92,0,0,0,20.574
137,190.88,420.66,192.39,423.91,0,1,0,0.059
138,530.23,470.41,531.22,471.00,0,0,0,0.008
139,170.37,500.34,178.40,506.76,0,0,0,0.535
140,260.79,350.81,264.03,352.37,0,0,0,0.055
141,620.32,680.31,671.25,700.72,0,0,1,10.453
142,290.89,180.67,294.00,183.11,0,0,0,0.083
143,480.74,880.05,532.09,923.70,0,0,0,22.545
144,290.27,240.15,350.34,287.11,0,0,0,28.35
145,442.18,824.27,443.34,827.27,0,0,0,0.044
146,170.40,400.19,182.27,402.83,0,0,0,0.321
147,620.60,850.35,622.59,851.63,0,0,0,0.029
148,130.86,580.35,161.33,620.78,0,0,0,12.438
149,500.52,800.27,550.94,841.12,0,0,1,20.719
150,370.95,690.94,383.31,702.80,0,1,0,1.501
151,40.33,790.95,46.87,798.94,0,0,0,0.547
152,120.16,110.18,135.09,117.86,0,0,0,1.17
153,0.14,170.66,1.14,171.16,0,0,0,0.007
154,500.74,480.34,505.21,483.49,0,1,0,0.15
155,178.43,854.78,180.50,855.94,0,0,0,0.027
156,20.12,860.90,21.15,865.37,0,0,0,0.059
157,406.58,912.44,409.75,914.93,0,0,0,0.086
158,109.30,316.01,123.62,320.13,0,1,0,0.602
159,440.87,670.49,452.30,678.52,0,0,0,0.942
160,710.79,620.18,712.40,621.07,0,0,1,0.017
161,530.83,13.68,531.86,14.25,0,0,0,0.008
162,10.47,180.67,70.05,207.78,0,0,0,16.236
163,670.95,620.31,672.59,621.08,0,0,1,0.015
164,350.06,490.43,371.36,534.33,0,0,0,9.48
165,570.61,490.95,573.77,495.50,0,0,0,0.157
166,535.51,76.43,536.32,78.11,0,0,0,0.019
167,110.87,80.18,112.28,87.64,0,0,0,0.128
168,117.56,286.46,119.08,289.72,0,0,0,0.059
169,430.25,10.91,436.82,18.95,0,0,0,0.552
170,310.21,350.63,311.80,351.43,0,0,0,0.015
171,440.10,350.45,484.25,377.96,0,0,0,12.226
172,770.18,440.20,771.40,442.14,0,0,0,0.029
173,145.34,281.24,148.33,285.57,0,0,0,0.142
174,300.26,500.63,347.84,574.83,0,0,0,35.527
175,570.20,610.49,581.50,621.07,0,0,1,1.227
176,450.51,301.51,451.01,302.57,0,0,0,0.008
177,40.31,920.51,42.08,926.32,0,0,0,0.12
178,740.53,580.55,744.94,583.83,0,0,0,0.154
179,362.18,549.26,362.92,550.86,0,0,0,0.017
180,682.42,285.22,686.90,288.52,0,0,0,0.158
181,454.76,318.57,460.39,323.52,0,0,0,0.294
182,500.30,190.27,504.74,193.57,0,0,0,0.156
183,720.37,720.86,720.94,721.79,0,1,1,0.008
184,490.48,160.51,491.24,162.08,0,0,0,0.017
185,50.14,390.57,76.00,465.35,0,0,0,19.562
186,240.76,0.41,309.03,32.98,0,0,0,22.33
187,740.06,490.78,762.32,535.54,0,0,0,10.098
188,91.84,726.29,98.38,734.26,0,0,0,0.545
189,165.35,846.03,173.29,852.54,0,1,0,0.536
190,520.08,110.36,542.19,161.54,0,0,0,11.469
191,717.94,804.69,718.44,805.69,0,0,1,0.008
192,90.82,190.68,91.82,200.23,0,0,0,0.124
193,280.79,650.79,281.86,653.67,0,1,0,0.039
194,750.21,470.73,752.69,474.02,0,0,0,0.091
195,680.18,760.63,720.26,781.21,0,0,1,8.312
196,590.21,550.49,592.70,553.62,0,0,0,0.087
197,700.15,230.07,705.92,235.00,0,0,0,0.299
198,290.05,350.64,291.67,353.83,0,0,0,0.061
199,566.58,49.17,567.64,49.71,0,0,0,0.007
200,400.92,640.29,401.94,653.35,0,0,0,0.172
201,561.26,445.95,567.06,450.86,0,0,0,0.3
202,670.45,380.64,672.13,383.77,0,0,0,0.062
203,280.79,520.54,285.24,523.65,0,0,0,0.148
204,673.01,295.31,673.73,296.98,0,0,0,0.017
205,260.26,180.15,264.80,183.35,0,0,0,0.155
206,450.41,530.86,451.41,541.33,0,0,0,0.136
207,164.80,864.04,165.96,866.04,0,0,0,0.029
208,371.37,566.72,372.20,568.38,0,0,0,0.019
209,670.89,870.83,724.27,897.25,0,0,0,14.18
210,250.82,439.60,252.21,446.81,0,1,0,0.122
211,568.14,787.56,574.54,795.58,0,0,1,0.537
212,712.40,266.95,715.38,276.67,0,0,0,0.319
213,730.45,670.30,755.16,736.21,0,0,1,16.481
214,143.55,302.02,145.52,303.24,0,0,0,0.028
215,420.18,770.69,434.88,771.78,0,1,0,0.164
216,207.25,529.34,211.69,532.48,0,0,0,0.149
217,370.32,870.22,411.64,910.23,0,0,0,16.652
218,197.42,845.21,203.85,851.18,0,0,0,0.402
219,431.57,309.10,432.59,309.70,0,1,0,0.008
220,226.47,582.23,232.17,587.20,0,1,0,0.298
221,556.83,418.89,563.27,426.92,0,0,0,0.541
222,512.68,64.23,515.98,68.76,0,0,0,0.163
223,280.27,590.09,286.00,595.10,0,0,0,0.302
224,490.10,370.11,550.94,390.19,0,0,0,12.277
225,453.77,312.10,456.88,314.56,0,0,0,0.084
226,560.38,700.36,563.65,701.94,0,0,1,0.056
227,270.79,200.42,273.95,202.04,0,0,0,0.056
228,480.16,240.24,482.13,241.56,0,0,0,0.03
229,210.79,310.22,215.85,324.82,0,0,0,0.783
230,110.82,380.38,162.05,407.65,0,0,0,14.05
231,620.49,20.38,674.43,60.39,0,0,0,21.701
232,280.85,210.74,282.52,211.50,0,0,0,0.015
233,522.30,79.77,523.86,82.99,0,0,0,0.06
234,670.11,760.26,675.06,766.05,0,1,1,0.304
235,113.40,714.20,114.61,715.30,0,0,0,0.017
236,610.06,260.61,618.07,267.18,0,0,0,0.546
237,700.80,80.60,737.23,121.55,0,0,0,15.039
238,630.36,540.12,633.46,541.72,0,0,0,0.054
239,510.57,320.83,571.84,363.08,0,0,0,26.013
240,97.18,316.43,105.24,322.86,0,0,0,0.538
241,120.77,190.15,149.12,263.27,0,0,0,20.945
242,150.23,480.93,151.37,482.59,0,0,0,0.024
243,565.06,27.43,569.54,30.54,0,0,0,0.149
244,260.74,360.68,287.67,423.21,0,0,0,17.024
245,650.58,820.29,651.58,820.79,0,0,1,0.007
246,600.28,510.85,601.93,511.60,0,0,0,0.015
247,510.93,710.23,511.93,711.34,0,0,0,0.014
248,245.48,443.75,248.74,448.23,0,0,0,0.159
249,596.14,424.05,598.58,427.34,0,0,0,0.09
250,760.22,310.07,790.04,368.24,0,0,0,17.524
251,400.42,420.76,408.43,427.18,0,0,0,0.534
252,362.72,217.69,365.84,222.29,0,0,0,0.157
253,20.71,590.49,66.78,616.72,0,0,0,12.163
254,700.24,200.67,706.78,208.61,0,0,0,0.543
255,265.10,430.36,268.29,431.90,0,0,0,0.054
256,340.26,600.31,348.88,611.08,0,0,0,0.961
257,160.82,280.49,171.81,295.10,0,0,0,1.649
258,0.00,98.19,2.94,107.00,0,0,0,0.285
259,450.78,460.31,454.15,472.42,0,1,0,0.444
260,770.70,810.60,777.16,818.61,0,0,0,0.541
261,50.28,30.79,72.18,71.33,0,0,0,8.998
262,210.84,750.16,213.96,754.67,0,0,0,0.154
263,487.85,45.74,494.31,53.74,0,0,0,0.541
264,240.48,440.11,243.71,441.74,0,0,0,0.058
265,750.41,610.49,752.06,611.19,0,0,1,0.014
266,380.09,300.73,381.10,303.89,0,0,0,0.041
267,530.71,260.28,542.57,261.37,0,0,0,0.133
268,170.73,150.45,177.25,158.47,0,1,0,0.547
269,441.52,283.37,442.72,297.13,0,0,0,0.206
270,260.40,490.05,273.92,504.08,0,0,0,1.939
271,523.84,84.81,528.64,86.75,0,0,0,0.099
272,121.18,305.71,124.31,310.12,0,1,0,0.151
273,430.94,880.58,439.05,885.87,0,0,0,0.445
274,465.99,792.73,472.51,800.76,0,0,0,0.548
275,530.04,85.38,535.20,87.26,0,0,0,0.103
276,510.74,190.75,534.00,231.26,0,0,0,9.546
277,190.53,650.21,221.52,698.96,0,0,0,15.254
278,610.45,480.12,616.17,485.08,0,1,0,0.299
279,290.09,590.57,333.75,636.71,0,0,0,20.283
280,610.16,570.87,652.52,598.51,0,0,1,11.791
281,167.48,838.88,171.37,843.29,0,0,0,0.185
282,530.10,760.90,530.60,761.93,0,0,0,0.008
283,247.44,426.86,253.58,428.32,0,0,0,0.094
284,330.49,660.14,399.64,684.79,0,0,0,17.116
285,320.25,840.15,340.69,914.81,0,0,0,15.484
286,60.39,740.35,80.39,815.63,0,0,0,15.282
287,300.69,660.42,303.13,663.61,0,0,0,0.087
288,576.29,422.83,582.86,430.91,0,0,0,0.555
289,370.07,560.91,372.15,562.14,0,0,0,0.029
290,120.23,730.46,124.73,733.70,0,0,0,0.156
291,400.40,180.42,413.32,181.55,0,0,0,0.149
292,565.46,50.28,567.56,51.53,0,0,0,0.03
293,590.60,480.43,592.66,481.74,0,0,0,0.031
294,90.90,756.39,92.59,759.60,0,0,0,0.064
295,166.74,566.20,178.36,568.40,0,0,0,0.262
296,200.65,360.51,243.18,380.59,0,0,0,8.602
297,0.00,118.68,7.58,121.47,0,0,0,0.22
298,220.94,180.70,246.22,220.92,0,0,0,10.29
299,230.92,430.23,231.42,431.23,0,1,0,0.008
300,400.61,60.29,430.23,108.76,0,0,0,14.5
301,120.07,297.63,122.10,298.79,0,0,0,0.027
302,330.14,70.65,331.65,71.46,0,0,0,0.015
303,370.67,240.58,372.49,245.01,0,0,0,0.094
304,300.86,640.37,302.93,641.64,0,0,0,0.03
305,470.82,740.90,472.44,744.00,0,1,0,0.06
306,330.10,410.83,333.38,413.29,0,0,0,0.088
307,110.15,100.26,111.00,101.86,0,0,0,0.018
308,483.78,790.88,484.85,791.42,0,0,0,0.007
309,174.15,795.79,175.42,797.78,0,0,0,0.031
310,190.62,390.29,231.72,414.93,0,0,0,10.201
311,770.63,100.36,773.02,104.22,0,0,0,0.104
312,0.63,220.46,2.57,221.66,0,0,0,0.027
313,720.76,760.44,727.32,768.53,0,0,1,0.555
314,455.02,440.43,457.53,443.65,0,0,0,0.09
315,600.90,670.41,608.90,676.89,0,0,1,0.538
316,20.76,790.48,28.75,797.03,0,0,0,0.543
317,570.43,10.66,571.39,11.17,0,0,0,0.006
318,260.10,900.11,269.26,907.38,0,1,0,0.688
319,600.09,590.07,606.59,595.42,0,1,1,0.364
320,700.39,830.07,703.56,834.55,0,0,1,0.155
321,588.58,444.14,590.13,447.27,0,0,0,0.058
322,260.66,750.22,309.37,790.42,0,0,0,19.702
323,422.41,420.68,428.79,424.42,0,1,0,0.25
324,700.31,540.88,704.40,554.04,0,0,0,0.578
325,694.15,271.73,700.72,279.75,0,0,0,0.551
326,10.50,860.08,14.11,864.16,0,0,0,0.16
327,260.53,820.30,265.10,823.53,0,1,0,0.157
328,300.87,720.60,303.37,735.51,0,1,0,0.417
329,250.70,840.56,251.20,841.53,0,0,0,0.008
330,70.89,100.27,77.17,111.58,0,0,0,0.744
331,770.16,80.33,771.13,80.84,0,1,0,0.006
332,770.54,430.71,771.29,432.30,0,0,0,0.017
333,710.44,850.23,711.29,851.75,0,0,0,0.017
334,360.15,850.39,361.13,850.89,0,1,0,0.006
335,260.23,140.71,260.73,141.75,0,0,0,0.008
336,570.84,590.50,579.05,592.02,0,1,0,0.129
337,508.01,89.12,512.52,92.40,0,0,0,0.158
338,591.49,427.62,600.95,438.94,0,0,0,1.105
339,210.36,50.67,218.44,57.09,0,0,0,0.538
340,390.48,370.20,393.69,372.64,0,0,0,0.086
341,730.94,370.20,735.88,375.91,0,0,0,0.299
342,690.06,650.65,695.15,656.45,0,1,1,0.313
343,10.58,210.14,75.19,250.14,0,0,0,25.964
344,90.39,820.56,91.98,821.31,0,0,0,0.014
345,190.84,500.80,194.28,505.56,0,0,0,0.178
346,438.02,476.25,446.03,482.81,0,1,0,0.545
347,164.36,597.26,169.29,602.05,0,0,0,0.251
348,80.79,730.60,81.93,737.58,0,0,0,0.101
349,550.97,453.88,551.74,455.50,0,0,0,0.017
350,360.06,840.36,368.05,846.89,0,0,0,0.541
351,410.47,240.11,411.41,240.61,0,0,0,0.006
352,300.85,60.89,303.19,67.68,0,0,0,0.179
353,390.78,360.28,402.40,361.37,0,1,0,0.13
354,140.58,410.24,141.49,410.74,0,1,0,0.006
355,422.03,930.18,423.71,931.00,0,0,0,0.016
356,380.28,520.53,383.44,524.97,0,0,0,0.154
357,601.56,412.55,602.71,420.02,0,0,0,0.108
358,410.43,390.86,410.93,391.94,0,0,0,0.009
359,170.73,920.08,176.35,924.99,0,0,0,0.291
360,462.17,827.57,476.52,830.43,0,0,0,0.419
361,179.67,484.87,181.65,486.04,0,0,0,0.027
362,240.14,310.29,253.82,316.12,0,0,0,0.815
363,422.90,429.58,423.90,430.14,0,0,0,0.007
364,515.86,75.81,517.48,76.56,0,0,0,0.014
365,670.62,410.40,671.53,410.90,0,0,0,0.006
366,130.13,300.20,131.70,303.46,0,0,0,0.061
367,350.18,830.42,360.77,831.85,0,0,0,0.156
368,10.61,430.18,13.03,433.41,0,0,0,0.088
369,541.47,450.66,542.49,451.16,0,0,0,0.007
370,70.77,920.42,74.05,925.02,0,0,0,0.165
371,238.98,488.17,242.23,490.71,0,1,0,0.09
372,250.37,810.51,251.78,818.55,0,0,0,0.137
373,440.21,0.34,441.40,2.35,0,0,0,0.03
374,180.32,720.81,184.36,729.62,0,0,0,0.382
375,10.77,480.66,11.75,481.19,0,0,0,0.007
376,480.91,310.87,484.05,313.46,0,0,0,0.089
377,550.37,140.37,572.78,196.78,0,0,0,12.811
378,250.08,710.91,253.22,712.54,0,0,0,0.056
379,350.93,90.89,393.73,131.11,0,0,0,17.335
380,107.48,287.00,108.54,287.50,0,0,0,0.007
381,548.75,777.09,554.62,791.04,0,0,1,0.861
382,426.22,921.74,426.77,922.74,0,0,0,0.009
383,100.19,0.70,103.33,5.28,0,0,0,0.158
384,600.63,480.65,601.34,482.34,0,0,0,0.017
385,580.33,440.82,580.90,441.79,0,1,0,0.008
386,230.78,890.48,240.00,899.27,0,0,0,0.837
387,208.31,568.49,213.75,580.98,0,0,0,0.717
388,14.06,95.63,21.99,102.18,0,0,0,0.539
389,590.57,90.93,643.12,133.90,0,0,0,22.71
390,420.68,780.83,461.96,802.53,0,0,0,9.023
391,560.23,540.47,560.82,541.48,0,0,0,0.009
392,120.12,350.62,122.37,361.20,0,0,0,0.27
393,210.07,330.77,251.16,358.23,0,0,0,11.364
394,0.29,360.76,37.48,400.90,0,0,0,15.046
395,550.46,74.37,555.01,77.64,0,0,0,0.159
396,780.19,560.14,786.89,561.35,0,0,0,0.085
397,19.40,120.99,20.46,124.26,0,0,0,0.044
398,659.42,291.16,660.94,294.27,0,1,0,0.057
399,460.15,400.81,465.29,402.03,0,0,0,0.066
400,340.43,0.12,391.52,58.09,0,0,0,29.791
401,700.80,610.16,703.32,613.38,0,0,1,0.091
402,420.74,510.67,425.23,513.82,0,0,0,0.151
403,80.32,140.94,82.02,144.17,0,0,0,0.065
404,630.67,560.80,635.21,563.95,0,0,0,0.152
405,30.59,0.89,32.28,1.67,0,0,0,0.016
406,470.16,501.89,475.56,511.76,0,0,0,0.563
407,351.64,583.92,352.64,597.33,0,1,0,0.174
408,250.87,830.25,253.28,833.41,0,0,0,0.086
409,0.05,200.32,2.02,212.72,0,0,0,0.281
410,20.39,870.57,23.56,872.11,0,1,0,0.053
411,410.76,110.13,423.08,111.66,0,0,0,0.193
412,352.08,564.39,353.38,566.44,0,0,0,0.033
413,340.55,630.76,343.19,632.38,0,0,0,0.048
414,730.74,840.46,783.84,919.39,0,0,0,42.149
415,350.83,600.89,353.96,605.37,0,0,0,0.154
416,128.07,763.38,136.08,769.83,0,0,0,0.536
417,195.51,905.05,196.44,905.58,0,1,0,0.007
418,370.83,410.50,391.38,451.50,0,0,0,8.551
419,390.17,220.79,395.48,221.90,0,1,0,0.062
420,770.85,470.73,790.92,510.77,0,0,0,8.158
421,650.94,450.84,651.95,451.98,0,0,0,0.015
422,290.73,900.52,295.80,906.23,0,0,0,0.307
423,313.34,168.29,327.72,173.92,0,0,0,0.826
424,230.28,300.19,231.89,303.39,0,0,0,0.061
425,130.57,40.66,137.04,48.59,0,1,0,0.537
426,720.06,260.78,723.50,272.62,0,0,0,0.443
427,2.19,112.02,7.97,117.08,0,0,0,0.308
428,330.64,40.23,338.69,46.81,0,1,0,0.549
429,450.20,430.32,451.27,430.82,0,0,0,0.007
430,460.34,140.25,463.81,152.09,0,1,0,0.446
431,620.41,870.32,668.88,925.33,0,0,0,26.828
432,220.11,10.15,222.68,13.42,0,0,0,0.094
433,280.76,890.07,284.04,894.53,0,0,0,0.16
434,40.15,390.41,40.88,391.93,0,0,0,0.016
435,409.74,294.13,416.30,302.04,0,0,0,0.543
436,368.15,539.17,369.37,541.27,0,0,0,0.032
437,340.13,220.46,340.69,221.47,0,0,0,0.009
438,560.36,730.83,602.10,770.83,0,0,1,16.816
439,610.42,710.29,611.01,711.29,0,0,1,0.009
440,540.40,430.63,540.96,431.58,0,0,0,0.008
441,562.50,462.67,567.96,475.72,0,1,0,0.752
442,390.84,70.19,395.28,73.44,0,0,0,0.154
443,565.61,46.76,567.57,47.92,0,0,0,0.026
444,640.41,600.39,642.08,601.12,0,0,1,0.014
445,460.65,680.34,461.99,682.32,0,0,0,0.032
446,740.72,280.63,742.38,283.77,0,0,0,0.062
447,126.93,275.74,129.45,278.88,0,0,0,0.089
448,390.08,240.83,392.63,243.97,0,0,0,0.089
449,490.92,330.37,491.45,331.45,0,0,0,0.009
450,210.34,70.50,212.76,73.70,0,0,0,0.087
451,400.18,300.22,408.95,303.74,0,1,0,0.319
452,390.57,280.35,391.07,281.39,0,0,0,0.008
453,486.90,290.76,487.40,291.82,0,0,0,0.008
454,701.20,275.16,704.32,279.63,0,0,0,0.153
455,730.56,660.65,737.18,665.24,0,0,1,0.318
456,486.05,821.91,488.50,825.16,0,0,0,0.089
457,382.06,551.44,383.67,554.69,0,0,0,0.062
458,230.38,820.49,250.38,860.57,0,0,0,8.136
459,780.72,680.21,783.30,683.34,0,0,0,0.09
460,189.56,545.41,196.66,546.58,0,0,0,0.087
461,440.34,400.84,442.02,404.09,0,0,0,0.064
462,400.92,520.46,440.95,551.85,0,0,0,12.66
463,270.66,130.83,278.74,137.26,0,0,0,0.539
464,18.36,104.48,21.60,106.91,0,0,0,0.086
465,760.41,740.85,761.93,744.15,0,0,1,0.06
466,558.91,38.24,566.80,43.39,0,1,0,0.422
467,433.88,454.88,440.34,462.86,0,1,0,0.539
468,567.85,436.09,568.83,436.68,0,0,0,0.008
469,720.70,150.31,727.13,158.28,0,0,0,0.536
