,x,y,comp_idx
153,440.44,494.25,"[10, 402]"
154,442.025,479.53,[346]
155,452.465,466.365,[259]
156,458.88,479.88,[35]
157,463.02,501.25,[406]
158,502.975,481.91499999999996,[154]
159,475.48,425.59,"[85, 399, 59]"
160,465.34,425.84,"[461, 429, 314]"
161,447.41,445.68,[363]
162,437.11,458.87,[467]
163,425.6,422.55,[323]
164,395.83,435.5,"[418, 251]"
165,395.42,375.71,"[95, 340, 358]"
166,396.59,360.825,[353]
167,415.17,335.68,[28]
168,405.09,325.73,[266]
169,415.57,305.35,"[452, 435]"
170,404.565,301.98,[451]
171,432.08,309.4,[219]
172,435.59,295.11,"[99, 269, 176, 225]"
173,456.57,334.1,"[181, 12]"
174,465.1,375.45,"[171, 123]"
175,515.1,365.19,[224]
176,525.94,365.19,[224]
177,535.5699999999999,338.08,[239]
178,546.84,338.08,[239]
179,505.91,335.87,[376]
180,511.9,315.76,"[453, 449]"
181,545.39,291.12,[30]
182,555.71,285.28,[267]
183,572.91,291.12,[30]
184,635.06,285.61,"[236, 107]"
185,660.1800000000001,292.71500000000003,[398]
186,684.42,316.16,[204]
187,685.73,325.35,[46]
188,685.73,334.32,[46]
189,675.4,334.32,[46]
190,675.4,325.35,[46]
191,707.42,310.22,"[180, 80]"
192,719.15,296.73,"[325, 446]"
193,725.12,325.4,[68]
194,725.12,341.36,[68]
195,765.04,343.24,[250]
196,765.04,335.07,[250]
197,755.94,395.2,[341]
198,695.79,396.6,[40]
199,695.45,405.64,"[202, 365]"
200,695.79,385.12,[40]
201,766.0,455.71,"[332, 194, 172]"
202,766.0,495.73,[420]
203,765.06,515.78,[187]
204,565.3,525.54,[391]
205,525.95,615.85,[130]
206,507.13,635.72,[66]
207,485.11,635.72,[66]
208,465.87,695.49,"[159, 445, 108]"
209,471.63,742.45,[305]
210,495.15,755.16,[134]
211,525.44,745.39,"[43, 282]"
212,535.9300000000001,735.23,[247]
213,585.38,725.36,[226]
214,585.36,755.83,[438]
215,675.58,845.29,[245]
216,695.89,872.25,[209]
217,699.27,872.25,[209]
218,705.37,885.59,[103]
219,735.44,875.23,[333]
220,725.39,855.07,[320]
221,755.74,865.46,[414]
222,758.84,865.46,[414]
223,758.84,894.39,[414]
224,755.74,894.39,[414]
225,766.0,835.6,[260]
226,645.6,875.35,[147]
227,643.88,895.32,[431]
228,643.88,900.33,[431]
229,425.92,665.29,[200]
230,365.26,625.31,"[256, 415, 413]"
231,155.86,605.35,"[148, 347]"
232,100.79,602.46,[69]
233,100.79,585.16,[69]
234,45.71,615.49,[253]
235,56.230000000000004,675.74,[136]
236,56.230000000000004,675.92,[136]
237,55.39,765.35,[286]
238,55.39,790.63,[286]
239,45.760000000000005,815.48,"[316, 151]"
240,25.0,871.34,[410]
241,35.5,885.08,"[326, 156]"
242,45.39,895.57,[121]
243,65.31,906.0,"[177, 370]"
244,26.020000000000003,521.9,[76]
245,26.020000000000003,505.41,[76]
246,35.769999999999996,505.66,[375]
247,35.61,455.18,"[368, 87]"
248,51.0,440.35,[185]
249,51.0,415.57,[185]
250,25.29,385.76,"[394, 434]"
251,85.87,355.18,[6]
252,135.82,382.65,[230]
253,137.05,382.65,[230]
254,145.12,375.62,[392]
255,141.03500000000003,410.49,[354]
256,115.22,445.86,[129]
257,85.92,455.4,[126]
258,85.92,462.02,[126]
259,162.45999999999998,471.94500000000005,[81]
260,185.85,495.72,"[361, 139, 345, 96]"
261,175.23,505.93,[242]
262,173.79,533.5899999999999,"[42, 460]"
263,166.65,337.68,[64]
264,165.9,337.68,[64]
265,151.93,300.74,"[447, 257]"
266,136.37,301.58,"[116, 173]"
267,121.5,309.29,"[118, 380, 168, 93, 301, 366, 272, 84, 240, 214, 158]"
268,108.72,289.92,[135]
269,124.12,238.26999999999998,[241]
270,124.12,215.15,[241]
271,115.82,215.68,[192]
272,105.32,165.94,"[403, 54]"
273,135.15,125.26,"[307, 36]"
274,135.87,105.18,"[167, 152]"
275,145.34,65.65,[115]
276,133.805,44.625,[425]
277,122.605,42.21,[100]
278,125.19,25.7,"[383, 38]"
279,75.28,55.79,[261]
280,55.59,25.89,[405]
281,55.43,95.6,"[21, 330]"
282,39.06,120.63,"[388, 464, 397, 72]"
283,25.0,123.19,"[258, 65, 427, 297, 101]"
284,35.47,182.78,[162]
285,45.05,182.78,[162]
286,45.55,195.31,[127]
287,25.14,195.66,[153]
288,25.05,225.32,"[409, 312]"
289,35.58,225.14,[343]
290,50.19,225.14,[343]
291,38.07,275.18,[122]
292,38.07,287.39,[122]
293,173.99,154.45999999999998,[268]
294,225.95,125.28,[14]
295,235.34,95.5,[450]
296,245.45,95.61,[32]
297,265.46,95.61,[32]
298,235.36,75.67,[339]
299,245.11,35.15,[432]
300,265.76,7.979999999999997,[186]
301,284.03,7.979999999999997,[186]
302,334.66499999999996,43.519999999999996,[428]
303,365.43,33.09,[400]
304,366.52,33.09,[400]
305,366.52,25.12,[400]
306,365.43,25.12,[400]
307,325.85,85.89,"[352, 302]"
308,335.29,105.05,[112]
309,375.93,115.89,[379]
310,415.84,95.19,"[442, 411]"
311,425.61,85.28999999999999,"[300, 62]"
312,435.85,45.56,[114]
313,455.25,35.91,[169]
314,465.21,25.34,[373]
315,485.21000000000004,67.34,[131]
316,512.85,70.74000000000001,"[263, 73, 275, 117, 166]"
317,506.22,89.06,"[337, 222, 364, 125, 110, 233, 271]"
318,517.19,135.36,[190]
319,517.19,136.54,[190]
320,547.78,165.37,[377]
321,547.78,171.78,[377]
322,525.3,215.27,"[182, 276]"
323,575.21,223.35,[89]
324,579.14,223.35,[89]
325,505.16,265.24,"[228, 77, 75]"
326,475.5,265.66999999999996,[132]
327,432.36,201.25,[49]
328,425.4,205.42,[291]
329,432.36,185.49,[49]
330,462.075,146.17000000000002,[430]
331,485.34,165.25,[184]
332,392.82500000000005,221.345,[419]
333,387.72,242.69,"[252, 448, 351]"
334,365.13,245.46,"[437, 303]"
335,325.34,262.11,[144]
336,315.27,262.11,[144]
337,295.79,225.42,"[227, 232, 53]"
338,338.34,193.29,[423]
339,339.3,179.34,[19]
340,325.91,179.34,[19]
341,295.66,155.83,[463]
342,285.23,165.71,"[335, 205, 142]"
343,245.94,205.7,[298]
344,315.64,315.74,[44]
345,315.64,319.84,[44]
346,342.07,319.84,[44]
347,342.07,315.74,[44]
348,575.46,99.37,[395]
349,590.59,84.75,[55]
350,566.375,61.34,[71]
351,555.83,38.68,"[161, 466, 243, 443, 292, 199, 79]"
352,564.26,25.0,[23]
353,595.43,35.66,[317]
354,645.49,35.39,[231]
355,649.43,35.39,[231]
356,705.42,26.090000000000003,[51]
357,705.42,25.47,[51]
358,721.83,25.47,[51]
359,721.83,26.090000000000003,[51]
360,745.82,85.61,[74]
361,766.0,80.58500000000001,[331]
362,766.0,105.33,[311]
363,763.2249999999999,132.785,[31]
364,745.7,175.31,[469]
365,745.57,185.47,[111]
366,747.97,185.47,[111]
367,747.97,211.51,[111]
368,745.57,211.51,[111]
369,725.24,225.67,[254]
370,725.15,255.07,"[197, 454, 212, 426]"
371,674.17,206.86,[7]
372,665.52,206.86,[7]
373,665.52,185.74,[7]
374,674.17,185.74,[7]
375,675.95,95.78,"[22, 104]"
376,725.8,105.6,[237]
377,618.12,108.9,[389]
378,615.57,108.9,[389]
379,527.03,36.44,[13]
380,525.36,36.44,[13]
