,x,y,comp_idx
172,132.345,161.09,[674]
173,110.245,153.85500000000002,[1146]
174,96.52,155.85,[600]
175,89.14,126.2,"[837, 1383, 354, 712, 1254]"
176,87.97999999999999,109.525,[1021]
177,111.32,111.43,"[1385, 619, 86, 992]"
178,73.16,131.60500000000002,[395]
179,30.1,126.11,"[174, 128, 23]"
180,37.32,89.28,"[608, 1229, 665, 963, 667, 1193]"
181,37.37,44.7,"[765, 249, 313, 1291, 1429, 1016, 1432, 1370]"
182,44.8,37.4,"[524, 180]"
183,52.17,30.03,"[1249, 190, 21]"
184,87.985,42.79,[121]
185,111.31,29.91,"[727, 701, 1029, 1374, 1268, 417]"
186,111.38,67.03,"[548, 533, 1129]"
187,44.82,178.04,"[1329, 870]"
188,37.37,185.5,"[661, 802, 403, 805]"
189,28.740000000000002,168.60000000000002,[739]
190,29.93,207.61,"[911, 1050, 498]"
191,29.91,214.96,"[1102, 687]"
192,36.114999999999995,227.735,[679]
193,65.68,220.42000000000002,[799]
194,73.15,213.1,[1027]
195,80.64500000000001,213.0,[925]
196,88.065,212.975,[263]
197,102.75999999999999,198.105,[939]
198,126.11,222.32,"[182, 559, 552, 1153]"
199,139.745,213.04500000000002,[760]
200,169.42000000000002,205.64,[1424]
201,192.81,207.61,"[1065, 699, 545]"
202,192.78,229.8,[964]
203,163.16,237.24,"[1460, 1018, 1184, 232, 1139, 1094, 1326, 626, 709, 1393]"
204,139.765,249.89,[1478]
205,117.625,264.875,[1070]
206,104.0,281.55,"[598, 1257, 652, 250, 1121]"
207,89.27,296.32,[580]
208,65.88,272.14,[1051]
209,52.16,274.28999999999996,"[658, 807, 741, 1375, 93]"
210,37.4,281.54,"[681, 910]"
211,25.0,279.61,[562]
212,44.760000000000005,303.8,[1144]
213,37.45,333.42,"[520, 983, 1310, 388]"
214,30.04,348.26,"[341, 1343]"
215,29.94,370.42,"[1356, 492, 422, 817]"
216,51.095,397.985,[153]
217,81.9,392.51,"[452, 579, 1421, 1039, 392]"
218,74.46000000000001,422.23,"[389, 113, 311]"
219,74.44,429.51,"[1115, 1195]"
220,59.65,444.46,"[1222, 1300, 1426, 889, 1005]"
221,52.21,451.8,[715]
222,37.38,473.97,[60]
223,30.0,474.01,"[813, 326, 1412]"
224,58.375,486.82,[933]
225,88.08,486.83000000000004,[117]
226,81.74000000000001,511.0,"[399, 461, 1462, 1261, 985, 1318]"
227,59.66,525.9100000000001,"[1106, 310, 69, 1413, 676]"
228,37.39,540.69,[1059]
229,51.04,582.96,[94]
230,30.05,592.34,"[1314, 289, 228]"
231,74.43,607.2,"[880, 238, 1006, 1154, 40, 826]"
232,65.795,649.55,[164]
233,44.75,644.3,"[426, 616, 1392, 1454, 1053, 1160]"
234,43.555,657.04,[1306]
235,66.96000000000001,681.24,"[1009, 1298, 604]"
236,89.18,673.77,[1312]
237,96.6,666.39,"[1082, 937, 73, 59]"
238,110.125,664.375,[758]
239,126.14,651.53,[20]
240,126.26,644.24,"[268, 684, 1166]"
241,133.51999999999998,636.79,"[46, 115, 820, 990, 1057]"
242,163.15,636.78,"[1165, 101]"
243,198.965,634.76,[678]
244,200.15,614.59,"[1168, 662]"
245,192.71,607.31,"[38, 204, 451]"
246,176.74,590.435,[208]
247,200.3,555.41,[1439]
248,192.87,540.68,"[240, 1396, 1415]"
249,176.935,531.2349999999999,[97]
250,200.19,503.67,[1236]
251,200.29,488.9,[1325]
252,176.74,486.78999999999996,[447]
253,176.89499999999998,464.73,[159]
254,155.77,451.83,"[140, 565, 220]"
255,148.42000000000002,459.14,[236]
256,133.62,459.22,"[867, 824, 988]"
257,117.59,457.14,[1117]
258,132.35000000000002,427.65999999999997,[160]
259,154.67000000000002,405.40999999999997,[185]
260,148.41,392.65,"[609, 1313, 907, 223]"
261,163.23,348.13,"[879, 1279, 41, 290, 265, 753, 614]"
262,169.515,331.465,[298]
263,169.315,316.495,[490]
264,192.72,340.72,"[373, 953, 1461]"
265,192.88,355.65,"[540, 1019, 368, 1159]"
266,221.3,331.475,[283]
267,244.68,355.69,"[883, 895]"
268,274.16999999999996,333.41,"[206, 1069, 1204, 1242, 393, 499, 1456]"
269,274.18,281.63,"[1142, 631, 1104, 697, 1238, 859]"
270,295.27,279.66999999999996,[595]
271,318.65,303.88,[1126]
272,355.62,289.09,"[1210, 521, 418]"
273,377.9,289.01,"[332, 1170, 235, 796, 345]"
274,407.46,281.66,"[1143, 1467]"
275,422.31,289.02,[855]
276,398.88,264.78499999999997,[823]
277,399.95,222.36,[1103]
278,406.325,205.515,[717]
279,422.15,185.35,"[229, 1399, 1352, 1363, 450, 1266]"
280,435.895,161.21,[646]
281,437.03,141.0,"[100, 1437, 535]"
282,413.61,116.805,[459]
283,392.62,118.73,"[193, 329]"
284,392.68,111.31,"[233, 473, 795, 861]"
285,376.695,101.955,[634]
286,340.81,111.31,"[597, 791]"
287,340.85,59.6,"[792, 66]"
288,355.69,170.6,[1224]
289,348.11,177.99,"[544, 167, 458, 887, 80]"
290,333.48,192.74,"[833, 200]"
291,333.51,200.22,[1217]
292,324.72,212.965,[432]
293,318.7,237.22,"[858, 85, 1122, 356, 1213]"
294,348.12,237.19,[1158]
295,354.5,264.78999999999996,[1344]
296,332.245,264.905,[1198]
297,377.81,222.46,[754]
298,376.54499999999996,198.155,[764]
299,354.435,198.245,[1136]
300,369.24,175.99,[789]
301,310.155,176.035,[574]
302,266.8,214.96,[526]
303,251.91,222.37,[901]
304,244.7,229.76,"[1111, 1316, 491, 821]"
305,215.03,281.53,"[900, 1468, 11, 841, 929, 591]"
306,215.02,289.09,"[9, 394]"
307,163.14,274.13,"[350, 1270, 433, 734, 852, 749]"
308,140.99,289.11,"[1161, 898, 1080, 710]"
309,80.59,257.35,[340]
310,59.51,251.94,"[877, 896, 367, 561, 1442]"
311,89.14,355.63,"[1173, 1471, 1162, 226, 231, 1118, 1074]"
312,36.075,427.58,[666]
313,28.845,427.64,[131]
314,111.47,511.05,"[276, 534]"
315,126.24,496.21,"[248, 277, 125, 109]"
316,140.95,481.34,[479]
317,178.06,429.64,[829]
318,191.54,427.525,[201]
319,214.95,451.77,"[48, 402]"
320,236.065,434.985,[1150]
321,244.53,422.14,"[241, 1002]"
322,244.54,407.39,"[909, 928, 1148, 1028, 705, 931, 27]"
323,259.43,459.14,"[1232, 1281, 610, 708]"
324,287.78999999999996,486.755,[536]
325,311.19,511.0,"[1406, 1341, 1169, 205]"
326,325.94,503.54,"[1079, 677]"
327,361.765,509.075,[1476]
328,385.14,511.1,"[1402, 1381, 849, 472, 1354]"
329,385.13,533.31,"[42, 1064]"
330,398.82000000000005,538.56,[650]
331,420.96000000000004,538.6600000000001,[590]
332,422.17,562.72,"[260, 135, 292, 1474]"
333,377.88,548.09,[851]
334,348.16,570.31,[486]
335,333.38,570.24,"[1339, 982]"
336,326.06,592.42,"[91, 1112, 1294, 29, 286]"
337,326.02,636.74,[1155]
338,311.19,651.62,"[425, 1147, 271]"
339,289.06,644.29,"[304, 68, 979, 1418, 1007, 487]"
340,281.65,651.62,"[1309, 1438, 154]"
341,280.33000000000004,671.81,[881]
342,266.75,681.13,"[773, 95, 822]"
343,228.72,679.095,[868]
344,222.41,659.0,"[465, 137, 75, 444]"
345,265.615,620.085,[328]
346,287.78499999999997,627.46,[24]
347,251.94,599.87,"[1045, 415, 16]"
348,266.75,584.96,"[971, 1262, 1446, 568, 1290, 71]"
349,274.25,577.61,"[1047, 1428, 407, 360, 15, 6]"
350,228.495,575.685,[337]
351,252.05,518.39,"[543, 865, 750, 585, 1386, 423, 1091]"
352,228.63,494.2,[775]
353,221.165,501.7,[1449]
354,309.945,546.0799999999999,[732]
355,324.76,546.13,[588]
356,376.49,597.77,[338]
357,377.81,622.11,"[1163, 843, 920, 192]"
358,399.92,621.99,"[738, 603]"
359,406.28,627.365,[538]
360,414.9,621.95,"[745, 804]"
361,398.825,642.165,[774]
362,422.25,659.0,"[416, 266]"
363,429.64,651.58,"[1124, 1032, 695, 825, 105, 62]"
364,465.36,664.36,[244]
365,487.62,671.71,[485]
366,488.74,688.61,"[1346, 637, 885]"
367,474.08,703.5,"[514, 1099, 1287]"
368,436.98,740.49,"[582, 1277, 903, 780, 962]"
369,413.57500000000005,716.275,[578]
370,399.95,710.79,"[501, 78, 893, 187, 1227]"
371,376.58500000000004,686.62,[468]
372,355.59,695.94,"[921, 954, 413, 560, 495, 427, 649]"
373,355.54,718.19,"[25, 651, 926, 245, 516]"
374,326.07,740.52,"[703, 366, 751]"
375,311.12,762.58,[1178]
376,302.67,775.495,[133]
377,302.485,782.8599999999999,[141]
378,289.04,784.79,"[339, 987, 755, 669, 702, 602, 606]"
379,302.58500000000004,804.9749999999999,[122]
380,310.03999999999996,804.99,[261]
381,326.11,799.69,"[189, 1226, 793]"
382,346.95,790.31,[518]
383,347.055,812.28,[421]
384,333.39,829.23,[1172]
385,326.0,829.15,[819]
386,339.51,841.99,[184]
387,339.665,871.605,[905]
388,355.69,881.02,[654]
389,348.25,891.0,"[165, 434, 370]"
390,362.95,866.16,"[1085, 673, 1110, 757, 136, 916, 1062]"
391,370.48,836.53,"[309, 1443]"
392,398.82,819.7950000000001,[522]
393,422.27,836.67,"[359, 175]"
394,422.19,844.02,[1135]
395,437.0,821.84,"[762, 83, 1364]"
396,451.79,799.56,"[1466, 869, 1152, 771]"
397,465.43,797.585,[1251]
398,472.865,827.2850000000001,[1425]
399,488.79,821.78,"[378, 547]"
400,502.475,819.85,[430]
401,496.29,851.49,[1061]
402,473.94,873.57,"[690, 438, 203]"
403,451.83,891.0,"[1194, 409]"
404,451.82,891.0,[1199]
405,428.445,891.0,[30]
406,414.76,888.47,"[1260, 448, 280]"
407,318.7,881.05,"[1109, 736, 291, 769]"
408,311.14,891.0,[267]
409,288.92,891.0,"[1332, 39, 1183, 1286]"
410,259.4,881.02,"[305, 978, 12]"
411,229.84,888.47,"[1248, 445, 1015, 355, 1116]"
412,200.12,888.51,"[965, 294, 446, 519]"
413,177.97,891.0,"[873, 493, 1455, 269]"
414,169.37,871.655,[947]
415,176.73000000000002,864.355,[1283]
416,155.82,858.77,"[14, 1259, 348, 1192]"
417,185.4,844.04,"[599, 1089, 1371, 955, 998, 98]"
418,169.45,827.1500000000001,[22]
419,155.73,784.87,"[1066, 1156]"
420,176.825,760.7049999999999,[1189]
421,169.31,745.725,[940]
422,185.39,725.56,"[1157, 617, 52]"
423,192.73,769.97,"[857, 77, 272, 1090, 43, 943]"
424,200.24,784.91,[508]
425,213.85000000000002,805.1700000000001,[576]
426,237.21,829.32,"[797, 124, 1244, 387]"
427,237.14,844.1,"[866, 65]"
428,206.45,864.27,[1120]
429,141.0,891.0,"[854, 670]"
430,118.83,866.21,"[640, 306, 357, 924, 346]"
431,95.455,841.98,[194]
432,96.58,821.82,[1357]
433,104.01,807.09,"[275, 156, 1390, 1075, 788, 798]"
434,80.65,782.905,[351]
435,44.71,784.82,"[601, 648, 685, 246]"
436,37.42,792.13,"[87, 517, 1269]"
437,29.92,799.66,"[1382, 1377, 1181]"
438,28.740000000000002,834.5799999999999,[872]
439,52.1,851.5,"[1247, 641, 150]"
440,52.14,858.8,"[1434, 1419]"
441,44.82,866.2,[951]
442,37.43,891.0,"[314, 1330, 211, 613, 1130, 88]"
443,29.92,891.0,"[343, 785]"
444,89.21,891.0,"[713, 782, 494, 1077]"
445,37.49,762.59,"[1333, 696, 168]"
446,25.0,760.585,[1084]
447,52.230000000000004,755.21,"[917, 336, 672, 1289]"
448,73.15,738.455,[1088]
449,80.71000000000001,723.5450000000001,[1040]
450,96.59,733.05,"[1034, 119, 721, 1307]"
451,89.16,747.74,"[664, 50, 44, 126]"
452,126.12,725.69,"[410, 779, 1365]"
453,102.73,701.495,[663]
454,133.53,688.62,"[592, 1444]"
455,37.46,696.0,"[47, 808, 1023, 596, 372]"
456,29.94,703.47,"[120, 76]"
457,133.63,577.61,"[952, 288, 1205]"
458,140.98000000000002,562.83,"[1295, 542, 1113, 834, 81, 1397, 323]"
459,229.81,718.24,[1276]
460,259.35,733.05,"[1301, 830, 36]"
461,287.75,738.415,[902]
462,302.635,716.28,[1218]
463,303.74,696.0,"[282, 70, 1380]"
464,332.16499999999996,671.75,[315]
465,363.06,644.12,"[353, 999, 58, 227, 1200, 507]"
466,488.72,651.64,"[37, 254, 1197, 63, 956]"
467,488.72,629.46,"[1035, 307, 1379]"
468,518.44,577.66,"[688, 890]"
469,562.73,555.37,"[1433, 318, 724, 763]"
470,576.4549999999999,560.72,[1473]
471,585.01,525.89,"[527, 949, 1420, 411, 1250, 1472]"
472,533.24,488.86,"[974, 158, 1072]"
473,540.55,451.73,"[183, 1372, 237, 1348, 110, 64, 555, 56, 794, 1431]"
474,592.35,451.73,"[470, 437]"
475,592.4,436.98,[801]
476,592.49,429.54,"[352, 322, 934, 1209, 132, 1190]"
477,614.55,399.99,"[1448, 1453, 759]"
478,613.42,383.28499999999997,[364]
479,591.15,375.8,[342]
480,577.71,363.04,[477]
481,570.3,355.7,"[1123, 1036]"
482,554.2750000000001,338.875,[623]
483,561.58,331.41999999999996,[783]
484,546.905,331.48,[104]
485,511.04,333.32,"[864, 1410]"
486,495.095,338.83500000000004,[786]
487,487.68,309.11,[221]
488,474.04,296.43,"[986, 714, 383, 1114, 17, 935]"
489,481.51,259.49,"[787, 1395]"
490,488.85,244.67,"[439, 957]"
491,518.45,222.33,"[1264, 515, 629, 729, 1464, 1231]"
492,502.465,198.21499999999997,[803]
493,459.3,185.37,[842]
494,481.43,141.1,"[335, 151, 239, 1342]"
495,481.39,103.94,[638]
496,546.86,25.0,[457]
497,569.025,28.04,[334]
498,570.27,44.89,"[704, 111, 216]"
499,598.595,25.0,[1416]
500,614.52,37.39,"[129, 1076, 716, 846, 381]"
501,599.87,192.74,"[118, 1349, 197, 719]"
502,577.61,192.79,[922]
503,570.27,192.87,"[553, 1391, 989, 1272]"
504,555.41,214.94,"[114, 831, 835, 1265]"
505,591.3,227.7,[179]
506,614.69,251.93,"[1208, 723, 525, 1026]"
507,599.73,281.56,"[1025, 130, 660, 202]"
508,569.06,301.84,[1302]
509,592.41,326.03,"[726, 18, 148]"
510,548.11,274.15,[72]
511,540.56,274.3,"[312, 607, 993, 106, 997]"
512,518.51,363.06,"[1252, 554, 1445]"
513,518.48,399.91,"[1073, 1337]"
514,474.04,407.47,"[1362, 1068, 694, 1452, 1477, 593]"
515,450.675,383.29,[1095]
516,429.61,392.62,"[994, 363, 143, 611, 530]"
517,429.53,407.47,[324]
518,400.01,422.25,"[1239, 330, 838]"
519,421.09000000000003,442.46500000000003,[575]
520,451.87,459.15,"[456, 564, 827, 225, 1003]"
521,481.41,459.12,"[1078, 34, 639, 347, 570]"
522,472.87,494.235,[1245]
523,480.135,501.51,[621]
524,466.64,518.44,"[532, 301, 1138, 587, 489]"
525,496.24,518.4200000000001,"[811, 166]"
526,443.245,494.27,[67]
527,422.12,496.28,"[1304, 1179, 1131]"
528,429.67,510.99,"[1206, 528, 1409, 647]"
529,406.315,486.82,[707]
530,398.675,472.08,[320]
531,385.18,459.23,"[1351, 1054, 656, 1216]"
532,311.16,451.75,"[1196, 556, 1133, 586, 1465]"
533,310.08500000000004,427.645,[659]
534,311.17,392.63,"[1230, 630, 523, 1030, 215]"
535,340.82,385.16,"[959, 891, 1024, 386]"
536,348.18,385.14,[622]
537,362.95,370.42,[1012]
538,363.05,355.56,"[512, 1215, 1255]"
539,377.72,340.88,"[632, 1334]"
540,376.685,324.05,[644]
541,398.79999999999995,316.605,[176]
542,406.135,324.045,[1052]
543,422.15,340.76,[1384]
544,429.54,348.24,[1331]
545,435.915,331.31,[768]
546,459.29,355.51,"[484, 134, 139]"
547,406.21500000000003,368.43,[212]
548,406.115,383.25,[1097]
549,429.69,229.75,"[302, 747, 224, 496, 1237, 1305]"
550,666.33,333.34,"[127, 1436, 475]"
551,665.105,368.45,[1323]
552,659.0,399.97,[1336]
553,636.79,407.49,"[730, 884, 1058]"
554,688.53,392.62,"[1273, 583, 443, 210]"
555,718.14,326.04,"[1071, 262, 906, 500, 1001, 557]"
556,517.28,738.52,[1176]
557,540.72,762.7,[549]
558,533.1600000000001,769.94,"[1378, 308]"
559,532.0699999999999,805.125,[581]
560,555.34,821.75,"[1093, 375]"
561,569.015,827.1700000000001,[390]
562,592.47,888.42,"[1288, 1132, 380, 299, 573]"
563,628.145,879.13,[281]
564,635.51,878.985,[1188]
565,644.23,891.0,"[541, 144]"
566,651.54,891.0,"[397, 28, 401]"
567,658.95,891.0,[1186]
568,679.96,886.3599999999999,[3]
569,703.35,891.0,[317]
570,703.52,851.44,[1319]
571,710.85,844.12,"[502, 1171, 720, 362, 361, 814, 1335]"
572,718.16,844.07,"[1083, 537]"
573,733.06,836.58,"[2, 984]"
574,766.0,851.52,"[13, 424, 1320, 1240, 958]"
575,755.31,891.0,"[161, 744, 1011, 1405, 914, 558, 615, 1041, 157, 1017]"
576,766.0,799.66,"[938, 860, 810, 618, 1049]"
577,659.0,866.19,"[476, 991]"
578,547.98,891.0,"[567, 977, 722, 103, 1267, 1149]"
579,540.72,891.0,[509]
580,488.89,769.96,"[1201, 300, 980, 316]"
581,428.34000000000003,775.41,[1368]
582,385.2,777.34,"[163, 913, 1274, 633]"
583,265.495,775.5,[752]
584,244.51,777.51,"[1119, 1060]"
585,274.18,829.24,"[181, 967, 894, 1387, 1324, 449]"
