,name,tl_x,tl_y,br_x,br_y,step,array,array_group,type,sub_type,center,side,enable,board,mfov,offset_x,offset_y,z,body_condi,lead_condi
22,name,380.5,100.44,381.68,109.19,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
23,name,670.13,400.2,671.72,401.23,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
24,name,110.61,490.49,111.88,494.64,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
25,name,620.16,150.08,634.63,151.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
26,name,639.01,475.42,644.93,485.2,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
27,name,380.42,420.69,386.42,422.41,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
28,name,540.23,30.79,542.87,40.71,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
29,name,510.09,210.61,519.11,212.33,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
30,name,136.07,560.68,142.83,562.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
31,name,168.58,84.92,175.3,93.18,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
32,name,372.2,552.51,381.42,563.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
33,name,620.9,170.72,631.93,178.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
34,name,530.26,60.05,539.31,62.49,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
35,name,330.44,110.83,335.68,111.99,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
36,name,518.57,184.4,520.01,190.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
37,name,330.87,150.33,332.12,151.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
38,name,390.15,520.26,400.47,523.51,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
39,name,432.24,107.66,434.29,119.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
40,name,490.86,360.07,501.51,361.21,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
41,name,10.71,40.85,11.82,44.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
42,name,660.13,290.37,672.45,295.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
43,name,410.18,270.05,416.15,276.35,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
44,name,320.64,490.6,322.33,495.68,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
45,name,580.4,170.85,593.41,175.84,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
46,name,125.81,451.99,127.04,461.43,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
47,name,470.38,110.65,480.23,122.8,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
48,name,390.79,200.6,405.17,201.6,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
49,name,230.42,560.68,235.84,566.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
50,name,350.94,410.85,355.14,412.09,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
51,name,700.48,370.32,708.87,378.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
52,name,107.0,465.85,110.04,466.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
53,name,110.92,530.29,115.78,538.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
54,name,380.99,282.57,391.05,289.63,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
55,name,213.2,113.52,218.54,117.81,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
56,name,190.26,350.92,192.33,362.41,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
57,name,292.96,537.86,302.87,543.01,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
58,name,400.58,140.09,430.67,171.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
59,name,371.81,535.01,379.57,540.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
60,name,527.18,390.04,528.37,401.96,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
61,name,280.61,0.87,283.44,1.87,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
62,name,162.5,134.35,165.56,138.02,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
63,name,530.81,160.66,534.44,168.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
64,name,350.94,290.26,361.34,295.96,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
65,name,690.74,80.38,693.8,83.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
66,name,265.77,339.63,276.32,341.98,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
67,name,16.56,278.76,19.27,292.03,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
68,name,322.61,19.38,334.61,30.66,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
69,name,160.11,450.16,165.93,451.21,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
70,name,184.19,159.18,189.22,166.15,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
71,name,450.84,180.06,451.94,188.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
72,name,390.75,220.08,393.52,221.63,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
73,name,470.39,0.69,471.55,1.69,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
74,name,420.78,440.49,423.11,445.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
75,name,701.26,408.39,704.14,415.29,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
76,name,240.44,60.7,247.07,62.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
77,name,574.46,3.61,579.12,6.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
78,name,45.69,287.27,51.97,290.41,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
79,name,150.27,80.7,151.66,82.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
80,name,440.68,380.5,447.75,381.99,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
81,name,450.65,460.39,464.36,461.4,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
82,name,91.73,16.09,98.22,26.57,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
83,name,397.84,557.15,401.65,566.52,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
84,name,20.52,210.76,25.08,214.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
85,name,150.33,360.14,152.01,361.14,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
86,name,592.85,135.11,594.34,139.9,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
87,name,524.94,123.77,525.94,126.55,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
88,name,240.1,10.4,246.44,12.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
89,name,116.36,483.03,119.41,484.03,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
90,name,50.9,460.56,61.52,470.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
91,name,280.68,326.57,288.21,330.79,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
92,name,90.86,0.55,92.3,7.95,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
93,name,495.4,493.52,498.39,494.53,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
94,name,193.41,151.64,194.94,160.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
95,name,220.07,460.42,222.2,470.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
96,name,640.14,240.92,654.99,254.78,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
97,name,470.34,330.12,471.71,331.49,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
98,name,280.31,60.53,286.32,65.48,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
99,name,230.3,500.86,242.76,507.78,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
100,name,700.88,50.68,705.84,61.44,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
101,name,261.19,313.1,263.02,314.21,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
102,name,473.52,495.17,476.63,496.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
103,name,700.72,530.6,703.4,533.8,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
104,name,330.58,460.58,338.63,466.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
105,name,90.6,540.36,134.4,571.65,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
106,name,196.89,91.38,197.89,92.98,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
107,name,700.21,170.9,704.21,175.39,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
108,name,392.21,552.9,394.88,554.85,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
109,name,210.15,120.82,223.04,124.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
110,name,466.0,490.43,471.76,501.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
111,name,440.69,140.57,450.64,149.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
112,name,460.91,150.44,462.06,158.27,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
113,name,450.56,540.92,452.89,542.35,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
114,name,40.46,30.67,43.23,35.45,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
115,name,710.26,410.79,712.6,412.23,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
116,name,0.0,252.07,1.61,256.72,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
117,name,410.33,530.45,421.46,539.71,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
118,name,431.37,519.09,440.47,527.23,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
119,name,519.92,208.83,525.67,214.55,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
120,name,652.62,499.07,655.6,501.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
121,name,550.54,320.19,553.6,326.88,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
122,name,255.02,126.17,259.55,132.53,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
123,name,120.06,240.52,128.23,241.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
124,name,374.71,533.77,376.38,534.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
125,name,20.67,370.2,27.77,376.08,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
126,name,490.72,460.23,493.52,462.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
127,name,530.42,40.71,531.42,42.96,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
128,name,191.63,128.22,192.72,131.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
129,name,640.83,340.69,655.24,341.79,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
130,name,290.65,309.28,291.8,320.32,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
131,name,644.98,473.21,653.04,476.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
132,name,280.64,450.28,284.1,451.39,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
133,name,130.55,430.16,132.77,443.16,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
134,name,80.71,270.3,88.16,279.32,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
135,name,460.92,30.25,465.57,31.67,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
136,name,30.16,10.61,31.31,24.87,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
137,name,10.38,540.81,16.43,553.57,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
138,name,270.3,530.15,276.63,536.87,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
139,name,180.86,280.1,183.51,282.02,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
140,name,230.51,520.36,244.46,522.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
141,name,230.44,160.3,237.33,175.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
142,name,193.87,288.78,196.09,295.54,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
143,name,50.68,480.07,58.86,481.15,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
144,name,210.24,134.35,220.28,140.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
145,name,528.84,208.29,535.35,210.44,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
146,name,320.66,370.36,331.69,380.41,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
147,name,415.84,73.54,424.16,74.6,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
148,name,335.7,293.88,338.61,294.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
149,name,60.23,120.35,61.95,126.19,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
150,name,580.12,50.7,581.96,52.45,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
151,name,530.13,50.45,531.17,52.16,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
152,name,328.15,314.73,331.35,315.99,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
153,name,80.8,390.44,90.12,395.54,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
154,name,490.9,480.25,504.1,490.76,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
155,name,181.36,560.68,188.05,567.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
156,name,196.17,287.4,204.15,289.45,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
157,name,710.9,250.31,715.7,263.42,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
158,name,160.9,70.08,167.26,71.94,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
159,name,340.21,410.32,344.28,413.17,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
160,name,4.67,272.65,10.1,284.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
161,name,280.27,560.18,281.31,572.67,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
162,name,600.37,200.47,602.01,204.33,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
163,name,19.29,293.5,27.78,297.75,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
164,name,40.41,490.33,42.91,502.86,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
165,name,540.6,380.6,541.66,387.83,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
166,name,461.86,475.23,462.86,484.14,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
167,name,460.26,260.27,465.71,272.55,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
168,name,485.26,455.78,490.79,456.8,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
169,name,400.5,130.2,401.85,131.4,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
170,name,86.28,311.03,90.91,312.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
171,name,600.87,310.47,601.91,317.66,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
172,name,98.72,302.32,102.18,310.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
173,name,640.34,190.9,647.95,196.86,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
174,name,450.28,470.74,453.73,475.15,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
175,name,550.94,370.93,561.62,379.54,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
176,name,164.56,296.9,172.18,304.74,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
177,name,410.22,190.37,419.18,193.51,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
178,name,197.64,122.26,198.91,136.27,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
179,name,290.68,250.67,293.59,261.99,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
180,name,684.97,432.97,688.28,439.78,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
181,name,1.86,293.45,13.07,298.74,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
182,name,540.35,400.22,550.6,403.04,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
183,name,450.66,80.48,451.73,94.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
184,name,280.29,430.59,287.9,431.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
185,name,552.48,111.73,555.22,116.49,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
186,name,190.8,280.44,192.47,282.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
187,name,540.72,350.68,544.61,351.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
188,name,300.05,230.5,309.73,236.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
189,name,230.81,250.74,239.8,260.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
190,name,370.44,520.8,374.63,530.08,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
191,name,417.87,544.11,423.53,545.64,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
192,name,706.0,403.79,713.0,404.8,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
193,name,237.77,20.34,239.85,21.57,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
194,name,470.08,550.15,473.66,553.74,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
195,name,350.48,210.7,360.33,212.69,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
196,name,220.68,160.57,225.55,172.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
197,name,110.57,460.79,120.51,464.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
198,name,280.6,480.86,284.84,483.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
199,name,321.11,336.63,330.42,340.95,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
200,name,130.1,130.06,133.42,132.54,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
201,name,90.69,470.81,92.69,481.73,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
202,name,415.36,522.73,421.24,525.9,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
203,name,300.76,60.22,305.83,68.07,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
204,name,220.65,360.86,225.17,362.54,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
205,name,240.47,151.48,253.09,158.4,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
206,name,370.75,303.54,376.65,307.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
207,name,570.84,430.23,584.84,437.28,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
208,name,270.74,150.16,273.19,152.27,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
209,name,558.99,0.0,560.02,2.75,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
210,name,494.23,410.61,495.56,411.89,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
211,name,510.25,470.45,512.32,485.37,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
212,name,304.19,318.78,305.65,328.19,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
213,name,425.92,551.48,431.02,552.48,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
214,name,620.54,494.58,629.0,507.24,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
215,name,190.72,340.21,191.73,343.6,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
216,name,560.77,132.49,563.0,140.57,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
217,name,542.79,115.5,550.77,117.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
218,name,60.69,20.18,68.47,21.36,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
219,name,39.9,318.76,41.78,326.07,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
220,name,429.77,543.19,442.06,547.3,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
221,name,490.74,130.91,494.38,137.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
222,name,0.64,150.79,6.76,153.62,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
223,name,510.67,20.33,518.71,28.07,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
224,name,100.28,220.16,103.4,230.5,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
225,name,580.74,30.15,584.01,32.6,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
226,name,330.33,90.56,337.98,99.36,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
227,name,620.41,240.53,634.33,242.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
228,name,570.34,490.48,571.5,500.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
229,name,190.52,250.18,194.16,255.66,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
230,name,506.03,121.69,510.36,131.23,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
231,name,110.09,420.56,115.06,424.27,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
232,name,129.32,0.0,130.66,1.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
233,name,670.65,310.67,676.32,325.5,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
234,name,353.48,332.17,364.63,335.34,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
235,name,180.97,190.06,184.18,203.59,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
236,name,57.87,0.0,60.45,7.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
237,name,190.72,530.44,195.28,537.88,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
238,name,146.84,172.52,158.37,176.25,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
239,name,60.9,350.7,64.06,364.69,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
240,name,40.49,530.66,48.62,531.94,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
241,name,517.48,108.58,523.57,117.25,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
242,name,334.77,62.17,336.45,65.53,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
243,name,400.92,350.78,402.08,352.17,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
244,name,400.06,527.32,410.59,528.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
245,name,240.69,380.94,247.73,382.31,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
246,name,355.65,560.68,364.92,561.84,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
247,name,70.11,310.56,77.24,316.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
248,name,450.45,510.45,455.11,517.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
249,name,240.11,420.84,254.53,427.66,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
250,name,120.38,150.58,122.04,160.3,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
251,name,706.0,419.94,707.03,421.12,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
252,name,124.67,3.52,128.02,5.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
253,name,330.51,300.37,338.62,305.67,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
254,name,20.22,270.67,24.37,271.7,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
255,name,674.76,381.76,678.47,382.93,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
256,name,460.84,560.37,462.22,562.13,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
257,name,247.45,311.56,249.16,320.98,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
258,name,580.47,300.62,588.56,302.86,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
259,name,380.3,480.7,414.71,500.25,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
260,name,416.22,560.68,420.43,572.19,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
