,x,y,comp_idx
92,305.45,397.26,"[487, 926, 892]"
93,305.52,389.79,"[75, 66]"
94,313.18,366.79,"[193, 429, 328]"
95,328.08000000000004,357.905,[695]
96,328.155,342.49,[630]
97,351.51,366.66,"[692, 1405, 621]"
98,351.5,382.11,[1264]
99,397.32,435.6,"[1089, 375, 189, 203, 1232]"
100,427.5,434.42,[13]
101,450.92,458.66,"[1369, 200, 244, 688, 48, 499, 568]"
102,466.17,451.01,"[538, 793, 884]"
103,488.76,457.41999999999996,[962]
104,504.06,434.29499999999996,[982]
105,519.355,419.18,[930]
106,496.94,397.36,"[1266, 318, 22, 1368, 891, 1009]"
107,504.47,389.79,"[1431, 605, 209]"
108,481.63,420.33,"[1289, 233, 1269, 1295]"
109,527.45,458.51,[116]
110,542.77,443.36,"[814, 1120, 1284, 183]"
111,573.42,443.28,"[72, 564, 1010, 1192]"
112,580.94,435.71,[371]
113,588.68,428.02,"[924, 769]"
114,603.67,419.21000000000004,[1106]
115,603.9,389.76,"[784, 914, 111, 7, 925]"
116,619.21,382.12,"[1102, 127]"
117,634.61,382.04,[1172]
118,634.67,374.3,"[291, 806, 1325]"
119,649.535,388.4,[414]
120,657.11,357.79,[1085]
121,680.48,381.98,"[836, 293, 438, 1060, 912, 848, 989]"
122,703.4,351.45,"[1316, 613]"
123,703.45,320.89,"[350, 667, 554, 742, 1215]"
124,680.0450000000001,296.725,[383]
125,672.88,282.61,"[1280, 1030, 1341, 143, 1254, 849]"
126,649.4549999999999,258.415,[347]
127,634.5,259.53999999999996,"[1397, 820, 797, 239, 1045, 1143, 381, 1043]"
128,618.895,250.65,[1169]
129,619.24,236.58,[16]
130,611.61,236.66,[199]
131,603.93,244.27,"[224, 105]"
132,580.96,244.3,"[323, 758]"
133,580.96,259.59000000000003,"[1388, 875, 1048, 685, 1018]"
134,565.69,252.0,[1366]
135,557.58,235.39499999999998,[550]
136,542.34,227.82999999999998,[1066]
137,527.45,251.94,[205]
138,511.775,250.63,[755]
139,503.955,273.685,[213]
140,481.62,259.69,"[841, 1121, 1126, 1279, 5]"
141,488.68,296.625,[1035]
142,496.385,319.58,[1384]
143,488.695,327.23,[877]
144,488.745,334.815,[310]
145,512.06,320.85,"[641, 1363, 1438, 555, 537, 465, 813, 970]"
146,519.8199999999999,343.82,[907]
147,512.13,351.38,[296]
148,534.645,334.81,[940]
149,558.01,359.05,"[1212, 809, 461, 523]"
150,580.46,365.565,[1227]
151,611.2249999999999,350.08000000000004,[149]
152,588.64,328.47,"[700, 279, 1129, 44]"
153,603.91,313.22,"[84, 1288, 992]"
154,618.815,289.05,[783]
155,642.26,313.22,"[287, 1374]"
156,565.27,304.275,[493]
157,550.42,267.28999999999996,"[491, 714]"
158,535.15,274.83000000000004,"[519, 215, 234]"
159,588.1600000000001,212.42000000000002,[70]
160,595.835,212.425,[882]
161,634.55,213.6,"[490, 1049, 372]"
162,634.1300000000001,197.065,[425]
163,657.02,204.73000000000002,[909]
164,680.44,228.9,"[1308, 1178, 1144, 1196, 11]"
165,718.42,243.16500000000002,[1437]
166,710.66,266.105,[1419]
167,726.36,290.14,"[474, 1091, 53, 241, 49]"
168,734.03,290.28,"[1378, 175]"
169,741.79,267.33000000000004,"[1142, 376, 650, 543]"
170,779.635,243.085,[187]
171,802.99,259.6,"[1024, 876, 790, 51, 308]"
172,803.01,267.27,[547]
173,830.0,290.3,"[92, 819]"
174,826.02,320.8,"[1247, 1097]"
175,810.6,328.5,"[1331, 656, 1460, 320, 986]"
176,810.64,351.43,"[1406, 788, 611]"
177,794.89,380.865,[1239]
178,779.54,396.155,[1362]
179,780.1,427.97,"[445, 311, 552, 428, 1214, 228]"
180,810.66,420.3,[1055]
181,818.25,405.05,"[253, 231]"
182,830.0,382.11,"[401, 1200]"
183,830.0,435.58,"[1062, 707, 854, 1174]"
184,810.63,481.55,"[133, 1180, 593, 284, 699]"
185,803.02,504.56,[1054]
186,772.36,496.79,"[561, 944, 482, 956, 976, 489, 778, 466]"
187,779.65,480.395,[1053]
188,771.855,533.855,[713]
189,779.5550000000001,541.595,[1073]
190,795.3,558.03,"[532, 1409, 947, 541]"
191,802.535,587.47,[1216]
192,780.01,588.72,[1013]
193,772.32,588.75,[220]
194,764.62,596.37,[646]
195,756.95,603.95,[1399]
196,734.03,619.38,"[895, 1296, 588, 245, 28, 106, 1442]"
197,764.37,663.985,[1376]
198,749.38,672.85,"[955, 754, 1090, 916, 1381, 1455, 338]"
199,741.35,702.22,[54]
200,764.74,726.44,"[751, 766, 433, 359, 406]"
201,764.1800000000001,736.0,[1312]
202,787.59,736.0,"[1393, 355, 744, 651]"
203,830.0,736.0,"[1046, 963]"
204,825.89,688.16,"[773, 416, 261, 1457, 1257, 229, 691]"
205,830.0,680.45,[125]
206,830.0,656.2850000000001,[107]
207,802.515,663.915,[1375]
208,795.27,649.83,"[966, 505]"
209,803.02,626.95,"[456, 570, 1387, 73, 870, 1078]"
210,825.93,611.7,"[1020, 1017, 1265, 871]"
211,825.495,587.5250000000001,[1249]
212,830.0,558.02,"[898, 469]"
213,830.0,542.8,[390]
214,825.4300000000001,541.425,[542]
215,756.97,535.03,[95]
216,749.49,535.04,[1224]
217,726.0550000000001,510.855,[1138]
218,703.43,512.1600000000001,"[301, 1209, 614]"
219,680.44,512.24,"[919, 831, 1025, 315, 749, 268, 94, 1064]"
220,680.01,487.95500000000004,[208]
221,695.76,473.92,"[470, 294, 196]"
222,695.8,466.2,[1287]
223,711.23,435.55,"[1070, 1242, 473, 254]"
224,741.72,420.29,[977]
225,749.35,435.54,"[25, 743, 722, 356, 250]"
226,733.7149999999999,388.57500000000005,[169]
227,725.98,373.21000000000004,[1371]
228,757.0,359.13,"[333, 835, 591]"
229,764.78,351.47,[163]
230,764.64,343.86,"[35, 1379]"
231,787.24,327.225,[1193]
232,787.275,319.69500000000005,[921]
233,741.3499999999999,327.245,[201]
234,734.09,221.35,"[1319, 566]"
235,756.98,198.31,"[557, 139, 1395, 1258]"
236,772.39,183.0,"[1220, 948, 223, 367]"
237,787.23,181.785,[4]
238,803.0,167.71,"[477, 1408, 723, 544, 325]"
239,830.0,183.01,"[1087, 978, 644]"
240,810.65,206.0,"[1088, 27, 307, 1145, 626]"
241,779.625,143.525,[703]
242,772.26,114.21,"[388, 1012, 206, 1372]"
243,787.71,114.1,"[378, 513, 164, 424, 327, 671]"
244,802.99,106.45,"[697, 711, 657]"
245,818.26,98.97,"[222, 345]"
246,830.0,98.85,[495]
247,830.0,135.91,[440]
248,817.95,59.415000000000006,[520]
249,802.97,29.95,"[1240, 752, 1324]"
250,787.68,37.69,"[1133, 510, 533, 719, 757]"
251,741.67,60.56,"[468, 1213, 1011, 398, 192]"
252,748.855,89.99,[281]
253,734.04,121.76,"[357, 1260, 211, 411, 339, 188]"
254,734.01,129.49,"[18, 585]"
255,710.615,105.275,[476]
256,710.645,97.53,[1252]
257,680.42,91.18,"[396, 883, 1086, 64, 832, 1204, 517, 1033, 369]"
258,657.47,75.93,[1359]
259,641.9549999999999,59.335,[506]
260,665.16,45.269999999999996,[152]
261,665.2,37.75,[393]
262,672.81,29.93,[36]
263,688.09,45.260000000000005,"[522, 682, 1453]"
264,718.2349999999999,36.33,[937]
265,734.18,30.04,"[304, 518, 58, 302, 581, 1343]"
266,634.16,28.715,[1005]
267,596.35,37.72,"[606, 368]"
268,581.02,29.91,[928]
269,573.36,29.95,"[1032, 516]"
270,572.98,25.0,[412]
271,565.81,30.02,"[89, 1230]"
272,549.94,67.045,[662]
273,550.03,74.63,[915]
274,565.67,75.87,"[8, 679, 1187, 102]"
275,573.3,91.25,[226]
276,573.045,120.56,[1278]
277,596.41,144.81,"[959, 1076, 1115]"
278,596.26,160.03,"[1186, 668, 908, 791, 1183, 642]"
279,626.385,143.57,[1435]
280,634.21,158.85500000000002,[596]
281,649.82,167.76,"[1038, 1175, 1234]"
282,656.9949999999999,143.42,[297]
283,664.72,143.465,[902]
284,649.91,137.11,"[999, 1327, 583, 1084]"
285,680.43,167.67,"[1385, 63, 1320, 113, 1197, 852, 157]"
286,688.09,167.68,[864]
287,695.85,160.02,"[272, 1273]"
288,710.72,197.14499999999998,[1447]
289,626.92,83.64,"[492, 1037, 768, 305, 242]"
290,603.55,59.425,[741]
291,535.13,106.46,"[765, 511]"
292,527.53,114.26,"[1451, 1223, 1392, 669, 346, 645, 1131]"
293,527.4,121.89,"[1426, 324]"
294,519.38,151.27499999999998,[1101]
295,511.67499999999995,158.75,[408]
296,496.385,158.88,[101]
297,519.75,183.04,[640]
298,535.04,182.99,[1015]
299,542.78,175.48,[292]
300,496.77,198.39,"[1149, 80, 1162, 856, 6, 1427, 1452]"
301,489.15,205.94,[899]
302,473.83,206.11,"[1104, 979, 838, 770]"
303,450.44,181.945,[1432]
304,443.36,137.18,"[1023, 764, 497, 98, 1302]"
305,419.90999999999997,113.01,[897]
306,412.63,98.84,[851]
307,405.06,91.25,"[117, 789, 1114]"
308,389.27,74.64500000000001,[571]
309,381.68,67.075,[862]
310,382.06,52.870000000000005,"[873, 608, 1072, 1244, 168]"
311,405.04,29.94,"[715, 23, 153, 198]"
312,412.13,67.0,[1386]
313,435.3,66.99000000000001,[62]
314,435.61,83.65,"[1436, 256]"
315,435.54,91.21,[329]
316,458.67,91.14,"[262, 874]"
317,466.27,52.989999999999995,"[1117, 246]"
318,496.86,53.04,"[460, 953, 471, 1229, 1422, 365, 1340, 708, 1001]"
319,504.49,29.95,"[894, 616, 354, 965, 988]"
320,358.625,28.645000000000003,[317]
321,343.79,37.72,"[787, 763]"
322,320.43,25.0,[227]
323,312.675,51.755,[160]
324,312.71500000000003,82.33500000000001,[634]
325,336.06,75.99000000000001,"[863, 78, 514, 1228, 1027, 257, 1105, 420, 545]"
326,274.95,68.27000000000001,"[677, 1344, 620]"
327,251.535,44.105000000000004,[1420]
328,236.55,37.6,"[214, 661, 271]"
329,221.27,45.29,"[97, 950, 1274, 337]"
330,213.12,25.0,[1194]
331,183.09,45.370000000000005,"[526, 1179, 403, 486, 423, 313, 141, 1184]"
332,159.67000000000002,25.0,[114]
333,129.39,30.0,"[551, 720, 419, 995, 1158, 664, 86, 690, 467]"
334,75.82,30.0,"[658, 636, 869, 1161, 1329]"
335,144.76,91.17,"[1198, 747, 1008, 1339, 240, 1122]"
336,160.15,83.63,"[457, 68, 251, 148]"
337,167.82,83.56,[1424]
338,144.41,120.615,[391]
339,167.76,144.76999999999998,"[1391, 739]"
340,175.42,144.72,"[1166, 435]"
341,221.4,137.09,"[1425, 939]"
342,229.06,114.12,"[735, 1421, 577, 83, 847]"
343,259.56,98.89,"[834, 258, 1074, 599]"
344,266.76,143.525,[1262]
345,274.4,143.565,[24]
346,297.84,167.73,[1000]
347,236.07999999999998,158.745,[918]
348,221.25,228.96,"[498, 701]"
349,198.42,236.62,"[91, 494, 99]"
350,190.81,244.2,[567]
351,98.79,252.02,"[881, 415, 1201, 277, 122, 159]"
352,83.65,267.27,[734]
353,91.22,282.51,[135]
354,67.85499999999999,258.28999999999996,[1309]
355,60.285,243.07,[558]
356,45.31,251.87,"[1446, 964, 843, 1109, 384, 288, 177]"
357,45.34,213.72,"[1111, 799, 1361, 1170, 380, 397, 1098]"
358,25.0,189.55,[1352]
359,98.89,213.71,"[731, 243, 597]"
360,98.84,221.43,"[1443, 32]"
361,37.75,297.87,"[792, 582, 736]"
362,44.83,311.865,[521]
363,60.28,319.565,[56]
364,68.24000000000001,336.04,[780]
365,67.78999999999999,350.19,[441]
366,83.65,343.77,[1246]
367,91.14,374.34,"[1002, 865, 1031]"
368,98.385,388.515,[31]
369,83.13,396.14,[344]
370,106.55,420.34,"[549, 459]"
371,98.82,427.88,"[138, 985]"
372,121.79,412.69,"[732, 1210]"
373,182.72,403.72,[958]
374,206.11,404.98,"[334, 1094, 595]"
375,206.1,427.88,"[942, 830]"
376,198.28,435.55,[387]
377,183.05,435.62,"[890, 146, 673]"
378,175.42,450.85,"[1360, 888, 1093, 1276]"
379,144.76999999999998,481.47,"[548, 134, 377, 447]"
380,128.985,503.275,[212]
381,106.015,526.345,[842]
382,91.26,504.47,[1318]
383,83.47999999999999,504.56,"[142, 1441]"
384,75.87,504.5,"[34, 90, 374, 1407]"
385,60.63,519.9,"[373, 1337]"
386,45.34,527.52,"[603, 639, 39, 1069]"
387,75.58,541.565,[1205]
388,113.825,572.075,[85]
389,121.8,557.98,[674]
390,129.4,550.51,"[786, 1243]"
391,144.85,542.72,"[386, 132]"
392,152.4,527.46,"[180, 1270, 1434, 59, 230, 1416, 1041]"
393,198.33,504.55,"[945, 1190, 484, 289, 1237]"
394,228.61,495.73,[1459]
395,259.68,512.11,"[1271, 853]"
396,259.53,519.86,[14]
397,267.24,496.9,[1022]
398,267.3,489.26,"[1458, 273, 145, 980, 1350]"
399,290.22,458.66,"[259, 140]"
400,274.99,450.91,[1176]
401,266.795,434.48,[151]
402,251.585,426.69000000000005,[1251]
403,244.32,397.36,"[1334, 1351]"
404,244.37,374.47,"[879, 389, 1130]"
405,251.85,351.51,"[316, 612, 1050, 922]"
406,289.78999999999996,342.61,[342]
407,320.74,305.42,"[174, 1336, 598]"
408,328.57,274.89,"[1125, 1272, 779, 144, 801, 179, 844]"
409,305.22,250.66,[312]
410,374.45,267.27,"[232, 1267, 363, 443, 266, 21, 12, 759]"
411,389.19,273.685,[687]
412,373.975,296.75,[586]
413,389.185,472.735,[340]
414,412.61,496.93,"[1283, 880, 1358, 803, 46]"
415,427.53499999999997,487.975,[158]
416,450.95,512.22,"[283, 115]"
417,488.81,518.54,[1061]
418,496.31,510.87,[886]
419,511.775,495.69,[622]
420,512.1600000000001,481.64,"[343, 938, 540]"
421,535.1600000000001,519.9,"[1127, 546, 653]"
422,519.72,535.0799999999999,"[826, 370]"
423,512.25,542.78,"[931, 1400]"
424,549.985,549.195,[1321]
425,549.86,572.09,[1313]
426,573.36,573.44,[237]
427,588.73,557.99,"[1259, 693, 721, 352, 850, 1052, 1253]"
428,573.28,596.24,"[1357, 1415, 724]"
429,550.38,603.93,"[76, 1396, 579]"
430,542.69,603.98,"[837, 1092, 633]"
431,504.48,603.99,"[694, 1189]"
432,473.88,604.06,"[845, 872]"
433,481.105,579.8,[1034]
434,466.3,565.73,"[1454, 981]"
435,450.98,565.75,"[299, 1241, 509, 186, 1199, 104, 1168]"
436,450.5,579.8499999999999,[295]
437,397.42,550.42,"[385, 807, 1029, 269]"
438,381.97,573.38,"[264, 1119, 973]"
439,373.85,587.4649999999999,[1370]
440,359.07,596.33,"[969, 1238, 45]"
441,350.98,618.0550000000001,[816]
442,374.39,642.29,"[442, 1304, 1222]"
443,396.94,633.425,[1160]
444,397.28,611.64,"[1207, 417, 238, 358, 1382]"
445,420.39,657.62,"[647, 1328, 1026, 1353]"
446,450.93,649.91,"[79, 361]"
447,466.25,649.89,"[1311, 1250]"
448,488.845,648.72,[444]
449,512.23,672.9,"[825, 507]"
450,527.44,657.48,"[698, 1151, 943, 1281, 794, 422, 1153]"
451,534.745,709.8699999999999,[984]
452,527.37,736.0,"[629, 1108]"
453,542.4100000000001,736.0,[475]
454,558.11,734.06,"[178, 379, 565]"
455,596.29,718.85,"[810, 702, 1255, 255]"
456,572.925,694.655,[150]
457,580.97,680.55,"[575, 332, 573]"
458,588.67,680.45,[670]
459,604.01,665.15,"[452, 1456]"
460,604.03,657.63,[785]
461,626.89,634.55,"[1208, 760, 65, 458, 515]"
462,642.26,596.35,"[1147, 1056, 957, 1051, 855, 704]"
463,657.065,587.44,[536]
464,672.4,579.8050000000001,[1146]
465,680.5,611.61,"[1103, 1164, 331, 1317]"
466,703.42,565.71,"[55, 635, 1225]"
467,642.22,542.78,"[40, 748, 285, 889, 1345]"
468,642.33,504.4,"[655, 954]"
469,618.935,480.16999999999996,[10]
470,641.8,457.25,[1439]
471,642.22,443.36,[1141]
472,627.03,443.37,"[1218, 103]"
473,565.385,472.575,[589]
474,580.96,504.45,"[1335, 833, 1402, 394, 530, 974, 1342]"
475,672.475,663.915,[1410]
476,695.82,665.17,"[1080, 1275, 147, 1448]"
477,695.79,672.81,"[235, 553, 432]"
478,695.85,688.07,[600]
479,687.675,702.365,[1003]
480,657.56,688.14,"[1203, 290, 726, 1096, 446, 762, 745, 182, 1332, 1042]"
481,657.52,734.01,"[1150, 33, 247, 1124, 1291]"
482,649.83,736.0,[41]
483,710.755,736.0,[1036]
484,711.06,726.53,"[360, 1, 718, 1206, 395]"
485,734.11,736.0,"[529, 260]"
486,787.73,688.22,"[1202, 453, 684]"
487,504.4,711.04,"[887, 274]"
488,503.93,732.95,[996]
489,481.47,736.0,"[413, 1297, 607]"
490,473.98,718.69,"[1248, 737]"
491,481.61,711.17,"[637, 771, 904, 1418, 472]"
492,458.1,732.865,[859]
493,428.0,718.86,"[1004, 1157, 878]"
494,419.92999999999995,732.895,[1118]
495,389.65,736.0,"[306, 112, 827]"
496,366.78,718.87,[672]
497,366.405,694.56,[69]
498,366.83,680.43,"[275, 93, 405, 309, 689]"
499,343.385,694.655,[717]
500,320.73,695.84,"[1159, 983, 225]"
501,297.8,703.43,"[366, 1268, 74, 610, 1310]"
502,297.32500000000005,671.69,[1290]
503,297.95,649.92,"[300, 1411]"
504,282.55,642.19,"[1128, 404, 678]"
505,290.24,626.86,"[1152, 15, 322, 676, 960, 905]"
506,274.51,625.7,[623]
507,259.175,618.0050000000001,[923]
508,251.43,625.75,[61]
509,213.69,619.2,[821]
510,213.69,603.95,"[118, 917, 592]"
511,213.73,596.3,"[126, 1449, 1390]"
512,198.31,611.54,[1261]
513,183.12,611.55,"[587, 569, 1136, 172]"
514,190.285,595.01,[578]
515,159.765,587.38,[927]
516,159.57,610.44,[1039]
517,159.695,625.625,[427]
518,136.73000000000002,625.635,[1444]
519,129.17,633.305,[767]
520,137.06,665.2,[822]
521,152.55,657.55,"[124, 618]"
522,160.18,649.88,"[796, 501, 1380]"
523,183.02,634.65,"[161, 236]"
524,159.76,686.8900000000001,[1016]
525,167.215,709.98,[319]
526,183.12,711.09,"[17, 1314, 1014, 382]"
527,190.65,734.16,"[972, 504]"
528,167.73,736.0,[987]
529,129.5,711.2,"[901, 341, 772]"
530,121.87,718.75,[1354]
531,106.54,734.0,"[1292, 638]"
532,90.775,732.86,[696]
533,76.00999999999999,736.0,[119]
534,52.57,717.5350000000001,[1417]
535,45.33,736.0,[1414]
536,37.74,736.0,[1028]
537,25.0,717.45,[496]
538,29.96,703.44,"[1134, 775, 321, 463]"
539,37.65,688.17,"[392, 430, 451, 480]"
540,37.7,672.84,"[1301, 184, 712]"
541,52.92,665.27,"[563, 1140, 1298]"
542,60.52,665.25,[1235]
543,60.71,649.97,"[336, 71, 1099]"
544,75.89,626.88,"[197, 217]"
545,83.59,604.03,"[885, 265, 19, 60]"
546,98.92,603.95,[868]
547,137.22,596.24,"[1277, 627, 1430, 348]"
548,98.505,671.655,[665]
549,106.08,687.03,[30]
550,121.91,695.87,"[829, 1326, 729, 20]"
551,221.0,717.5350000000001,[539]
552,236.6,726.47,"[804, 1429, 437, 706, 131, 761, 330]"
553,244.36,736.0,[1412]
554,236.73,672.78,"[1155, 562, 625, 1347, 576]"
555,236.71,581.08,"[1173, 434, 812, 934]"
556,213.29000000000002,556.845,[824]
557,251.87,550.51,"[488, 798]"
558,305.58,573.44,"[663, 867, 120, 1177, 817]"
559,320.72,519.8,"[920, 194, 1256, 137]"
560,320.9,512.1700000000001,"[1450, 652, 26, 1077, 202, 994]"
561,335.75,503.20000000000005,[1413]
562,359.17,527.36,"[278, 782, 860]"
563,374.05,526.1800000000001,[1440]
564,366.205,549.215,[952]
565,358.56500000000005,549.145,[733]
566,404.575,694.69,[1071]
567,458.24,686.95,[559]
568,328.47,736.0,[87]
569,320.9,736.0,"[1211, 109]"
570,25.0,648.62,[649]
571,30.07,573.39,"[1394, 632, 1021, 1445, 1285, 1377]"
572,52.43,480.34000000000003,[971]
573,60.09,480.33500000000004,[1067]
574,60.55,450.95,"[270, 170, 666, 866]"
575,30.04,443.3,"[580, 136, 81, 155]"
576,29.96,458.5,[968]
577,29.93,466.28,[218]
578,37.175,426.745,[57]
579,30.05,397.25,"[1231, 911, 130, 1181, 738, 1058, 1040, 1367]"
580,30.02,336.12,"[1401, 364, 534]"
581,37.56,328.45,"[1191, 929, 1333, 1007, 171, 624]"
582,25.0,319.56,[479]
583,190.73,343.82,[997]
584,213.19,82.285,[1065]
585,274.84000000000003,30.02,"[590, 1167, 1165, 1306, 1323, 1135, 802]"
586,290.15,29.96,"[805, 280, 572, 1156]"
