,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
35,205.96,201.215,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[77, 82, 128"]
36,218.75,166.945,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[167, 129, 25, 42"]
37,196.215,149.785,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[266, 98, 45"]
38,231.895,129.485,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[108, 80, 155, 26, 19, 237"]
39,265.765,150.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[232, 3, 30, 222"]
40,276.7,124.125,-1,0,0,0,0,0,0,1,"[0, 0"],"[87, 149"]
41,307.56,137.785,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[270, 48, 267"]
42,226.305,87.815,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[242, 121, 265, 38"]
43,205.655,97.9,-1,0,0,0,0,0,0,1,"[0, 0"],"[229, 106"]
44,182.455,72.81,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[61, 96, 51"]
45,172.21,101.24,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[33, 71, 246, 79"]
46,143.39,62.025,-1,0,0,0,0,0,0,1,"[0, 0"],"[126, 204"]
47,126.55,88.055,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[86, 76, 116, 139"]
48,97.93,99.9,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[276, 217, 220, 130, 9"]
49,106.295,119.93,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[145, 231, 5"]
50,127.885,128.045,-1,0,0,0,0,0,0,1,"[0, 0"],"[218, 127"]
51,149.305,139.815,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[113, 260, 226, 83, 238"]
52,163.25,168.36,-1,0,0,0,0,0,0,1,"[0"],"[89"]
53,166.41,197.045,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[100, 88, 37, 52, 250"]
54,151.83,230.95,-1,0,0,0,0,0,0,1,"[0, 0"],"[2, 209"]
55,111.52,230.505,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[161, 41, 67"]
56,77.91,229.475,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[46, 36, 43, 94, 234, 114, 103"]
57,107.455,201.525,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[68, 49, 239, 39, 81"]
58,109.26,176.915,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[254, 227, 207, 119"]
59,94.3725,156.805,-1,0,0,0,0,0,1,1,"[0, 0"],"[147, 131"]
60,67.5375,156.805,-1,0,0,0,0,0,1,1,"[0, 0, 0"],"[147, 16, 245"]
61,58.635,125.945,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[228, 66, 208, 247, 221"]
62,17.48,106.095,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[54, 92, 118, 202, 180"]
63,14.325,146.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[102, 163, 74, 168"]
64,13.825,187.4,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[85, 21, 75, 27, 193, 191"]
65,54.94,188.485,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[124, 190, 210, 177, 172, 248"]
66,26.685,229.285,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[40, 236, 99, 195, 166, 8, 198"]
