,name,tl_x,tl_y,br_x,br_y,type,center,side,board,offset_x,offset_y,time
50,nzW9RK,23.87,56.97,28.80,58.88,0,0,0,0,0,0,0.094163
51,eRbQkV,139.11,7.45,145.56,8.71,0,0,0,0,0,0,0.08127000000000001
52,48yTgw,165.64,81.16,171.52,88.69,0,0,0,0,0,0,0.44276400000000005
53,vjUJiG,57.01,100.81,59.19,107.48,0,0,0,0,0,0,0.145406
54,nV0n1D,85.77,44.36,89.88,50.49,0,0,0,0,0,0,0.25194300000000003
55,28a1V1,189.00,91.27,192.01,96.13,1,0,0,0,0,0,0.146286
56,r9YUrj,17.82,33.54,21.14,34.72,0,0,1,0,0,0,0.039175999999999996
57,6kBFMI,139.39,86.63,147.53,87.63,0,0,0,0,0,0,0.0814
58,u8rdgN,180.96,76.51,181.97,78.65,0,0,0,0,0,0,0.021614
59,SAaZO1,132.35,73.44,133.35,77.38,0,0,0,0,0,0,0.0394
60,SJRBc1,156.22,82.86,157.22,83.90,0,0,0,0,0,0,0.0104
61,Gh4g4i,102.48,100.81,105.61,109.98,0,0,0,0,0,0,0.28702099999999997
62,wKeK7G,43.60,70.22,50.83,74.97,0,0,0,0,0,0,0.34342500000000004
63,lErHXz,181.01,32.44,182.27,33.45,0,0,0,0,0,0,0.012726
64,qixKg0,158.88,100.81,166.89,105.55,0,0,0,0,0,0,0.37967399999999996
65,OiyWe8,189.00,65.34,194.73,67.18,0,0,0,0,0,0,0.10543200000000001
66,qMFO4m,141.60,95.45,142.61,98.86,0,0,0,0,0,0,0.034441
67,vfLlNb,87.00,14.86,88.67,20.07,0,0,0,0,0,0,0.087007
68,8J6FIM,120.72,100.93,135.16,104.17,0,0,0,0,0,0,0.46785600000000005
69,4kPXrC,179.70,48.21,192.50,49.94,0,0,0,0,0,0,0.22144000000000003
70,HSGGHB,140.43,100.68,154.98,109.83,0,0,0,0,0,0,1.3313250000000003
71,gOfbxm,166.03,1.63,167.07,6.59,0,0,0,0,0,0,0.051584000000000005
72,YDeBY9,14.09,90.35,18.12,94.20,0,0,0,0,0,0,0.15515500000000002
73,rnwgsf,189.00,75.79,193.08,78.36,0,0,0,0,0,0,0.104856
74,VuItib,161.01,91.36,168.77,92.64,0,0,0,0,0,0,0.099328
75,88h4Gk,189.00,61.31,202.12,62.39,0,0,0,0,0,0,0.14169600000000002
76,M5X2zq,155.30,70.48,158.94,71.67,0,0,0,0,0,0,0.043316
77,ODJH4c,87.94,12.81,90.22,14.03,0,0,0,0,0,0,0.027815999999999997
78,1ShFC3,173.73,74.76,175.09,75.88,0,0,0,0,0,0,0.015232000000000002
79,VQPmpk,189.00,82.78,190.64,84.13,0,0,0,0,0,0,0.02214
80,CzbLxz,50.91,28.09,56.37,29.18,0,0,0,0,0,0,0.059514000000000004
81,Fsswt7,31.34,96.70,32.39,100.74,0,0,0,0,0,0,0.04242
82,QY40QL,40.76,100.95,43.46,112.05,0,0,0,0,0,0,0.2997
83,02a5CL,128.17,4.38,129.38,12.90,0,0,0,0,0,0,0.10309199999999999
84,blkiZj,55.49,83.81,56.49,92.50,0,0,0,0,0,0,0.08689999999999999
85,hTnz1K,0.00,71.70,6.37,75.46,0,0,0,0,0,0,0.239512
86,ZnMY8z,40.96,77.47,44.63,79.82,0,0,0,0,0,0,0.08624499999999999
87,FDF5ai,160.18,20.34,162.70,27.34,0,0,0,0,0,0,0.1764
88,KNW8Ao,176.77,88.10,177.78,95.46,0,0,0,0,0,0,0.074336
89,fqlHNC,16.06,0.00,18.66,7.34,0,0,0,0,0,0,0.19084
90,zEGV1u,45.91,82.46,47.58,84.20,0,0,0,0,0,0,0.029057999999999997
91,uMU2ER,182.41,71.81,184.16,72.95,0,0,0,0,0,0,0.01995
92,nXCCz6,92.84,22.27,103.04,25.63,0,0,0,0,0,0,0.34271999999999997
93,BwKCud,189.00,97.04,200.68,100.05,0,0,0,0,0,0,0.351568
94,LerQpl,103.82,13.18,110.90,22.67,0,0,0,0,0,0,0.671892
95,goBpdO,47.83,63.94,48.91,69.40,0,0,0,0,0,0,0.058968000000000007
96,W9OJY6,48.98,32.36,59.84,39.93,0,0,0,0,0,0,0.822102
97,85i1Rj,102.87,3.14,106.69,11.43,0,0,0,0,0,0,0.31667799999999996
98,olXaNM,59.18,42.09,63.74,49.44,0,0,0,0,0,0,0.33515999999999996
99,g1J2eH,36.67,100.81,38.21,105.87,0,0,0,0,0,0,0.077924
100,2BCwwW,30.82,70.84,38.14,71.84,0,0,0,0,0,0,0.0732
101,dZRIuf,114.49,24.69,119.49,29.41,0,0,0,0,0,0,0.236
102,I79Tvc,62.71,91.09,67.77,92.20,0,0,0,0,0,0,0.056166
103,FxESi3,116.45,0.00,117.55,7.87,0,0,0,0,0,0,0.08657
104,NYWL4d,156.65,47.76,158.93,51.09,0,0,0,0,0,0,0.07592399999999999
105,uMoRDq,61.47,5.10,64.02,10.80,0,0,0,0,0,0,0.14535
106,7TNuci,74.72,93.81,76.11,99.01,0,0,0,0,0,0,0.07228
107,LfPlcQ,165.09,31.38,166.09,33.30,0,0,0,0,0,0,0.0192
108,brhFEu,143.34,71.18,149.86,72.19,0,0,0,0,0,0,0.065852
109,qG77vf,0.00,36.65,1.80,39.37,0,0,0,1,0,0,0.04896000000000001
110,uAbwN8,184.09,96.93,185.66,98.93,0,0,0,0,0,0,0.031400000000000004
111,HIfmN6,125.94,0.00,128.96,1.08,0,0,0,0,0,0,0.032616
112,7a7QP9,79.72,16.51,85.49,24.42,0,0,0,0,0,0,0.45640699999999995
113,4QYz9m,80.34,10.35,86.57,12.01,0,0,0,0,0,0,0.10341800000000001
114,l1o3S2,93.40,17.73,94.45,18.74,0,0,0,0,0,0,0.010605
115,lM5ugH,133.98,66.74,136.37,78.38,0,0,0,0,0,0,0.278196
116,Agz7fo,70.44,10.36,78.47,24.59,0,0,0,0,0,0,1.142669
117,U9DDrh,31.53,61.10,40.79,66.12,0,0,1,0,0,0,0.46485199999999993
118,ibzgdd,74.83,100.81,76.68,101.81,0,0,0,0,0,0,0.018500000000000003
119,ijv0QW,119.15,56.23,126.43,57.37,0,0,0,0,0,0,0.082992
120,PwKowp,149.77,57.62,155.66,60.21,0,0,0,0,0,0,0.152551
121,a4IBX7,136.56,58.85,137.90,72.79,0,0,1,0,0,0,0.18679600000000002
122,5wkuH4,96.39,37.22,108.97,42.86,0,0,0,0,0,0,0.709512
123,snzbYZ,127.07,78.97,137.95,80.02,0,0,0,0,0,0,0.11424000000000001
124,MMj2RR,111.99,87.74,113.03,93.95,0,0,0,0,0,0,0.064584
125,uY4R0e,52.62,100.81,53.99,105.73,0,0,0,0,0,0,0.067404
126,sRrCbu,72.74,32.39,78.41,46.77,0,0,0,0,0,0,0.815346
127,Q7Pnkf,69.81,63.90,73.40,72.06,0,0,0,0,0,0,0.292944
128,dzBxGC,162.92,65.16,163.92,72.56,0,0,0,0,0,0,0.07400000000000001
129,z4SYBg,20.49,40.68,26.93,46.39,0,0,0,0,0,0,0.36772400000000005
130,JTV84g,68.16,87.17,78.91,89.06,0,0,0,0,0,0,0.203175
131,KiobUX,159.05,0.00,161.40,8.19,0,0,0,0,0,0,0.192465
132,dRsmxW,91.56,55.98,102.61,60.17,0,0,0,0,0,0,0.4629950000000001
133,IJwf5P,13.74,57.82,19.74,60.33,0,0,0,0,0,0,0.15059999999999998
134,obtVlI,0.00,0.00,1.46,1.48,0,0,0,0,0,0,0.021608000000000002
135,8yt1RW,115.61,81.29,121.67,83.38,0,0,0,0,0,0,0.126654
136,vc94gU,57.10,54.54,60.22,59.89,0,0,0,0,0,0,0.16692
137,n14y5J,118.74,58.90,130.29,62.97,0,0,0,0,0,0,0.47008500000000003
138,fXL6hq,63.34,20.97,65.23,21.97,0,0,0,0,0,0,0.0189
139,YtsTSR,63.66,95.07,70.81,96.11,0,0,0,0,0,0,0.07436000000000001
140,TWOzOr,36.22,85.09,37.29,86.65,0,0,0,0,0,0,0.016692000000000002
141,vdO752,140.79,30.52,145.52,42.82,0,0,0,0,0,0,0.5817900000000001
142,pZdtUn,132.98,6.00,134.64,7.17,0,0,0,0,0,0,0.019422
143,15u8xC,163.13,8.45,167.35,9.62,0,0,0,0,0,0,0.049373999999999994
144,J0TI7Z,70.32,56.64,71.48,62.70,0,0,0,0,0,0,0.070296
145,kcf2ib,0.00,87.52,10.79,98.06,0,0,0,0,0,0,1.1372659999999997
146,DJB9B6,69.77,100.81,72.88,103.68,0,0,0,0,0,0,0.089257
147,m5KTu7,86.81,100.81,98.82,115.14,0,0,0,0,0,0,1.7210329999999998
148,RpJ0vF,181.04,100.81,182.04,107.30,0,0,0,0,0,0,0.0649
149,iBimYz,6.07,49.75,11.03,50.80,0,0,0,0,0,0,0.05208
150,kxivhQ,189.00,39.67,194.77,41.49,0,0,0,1,0,0,0.105014
151,9xmCXx,140.33,68.74,149.17,69.77,0,0,0,0,0,0,0.091052
152,sEbBpu,67.20,42.64,72.00,49.56,0,0,0,0,0,0,0.33216
153,z1MvPF,81.39,42.17,83.38,43.70,0,0,0,0,0,0,0.030447000000000002
154,efTBA6,165.38,71.04,167.38,75.50,0,0,0,0,0,0,0.0892
155,aEqbI0,154.82,94.90,155.90,98.19,0,0,0,0,0,0,0.035532
156,JxEzyk,52.56,60.35,56.97,62.59,0,0,0,0,0,0,0.09878400000000001
157,0HAPUB,146.52,54.54,147.83,56.21,0,0,0,0,0,0,0.021877
158,Zx6YPj,77.72,24.66,78.76,25.80,0,0,0,0,0,0,0.011856
159,DPKShB,168.18,100.81,175.13,113.43,0,0,0,0,0,0,0.87709
160,6r5Dz9,11.34,56.44,12.85,57.47,0,0,0,0,0,0,0.015553
161,DYMwyt,172.34,86.30,174.25,87.30,0,0,0,0,0,0,0.0191
162,v8BtDN,169.48,18.26,182.50,21.87,0,0,0,0,0,0,0.47002199999999994
163,W0loHi,111.76,100.81,113.44,102.84,0,0,0,0,0,0,0.034103999999999995
164,1mXvfj,175.34,68.71,176.38,78.00,0,0,1,0,0,0,0.096616
165,eOde8U,134.94,19.92,137.69,24.53,0,0,0,0,0,0,0.126775
166,CsWJyz,57.26,81.30,58.93,87.46,0,0,0,0,0,0,0.102872
167,Y1qvBp,140.78,49.61,143.63,50.96,0,0,0,0,0,0,0.03847500000000001
168,aAXRS5,171.20,45.45,176.45,47.68,0,0,0,0,0,0,0.117075
169,MXAXhP,187.33,0.00,197.51,8.60,0,0,0,0,0,0,0.8754799999999999
170,NKv7TS,91.86,63.16,94.43,68.32,0,0,0,0,0,0,0.13261199999999998
171,OF5b3X,173.33,61.61,174.37,74.68,0,0,0,0,0,0,0.135928
172,oFZvJZ,144.04,19.28,147.61,20.39,0,0,0,0,0,0,0.039627
173,6Xmf9j,42.60,95.29,43.98,96.72,0,0,0,0,0,0,0.019733999999999998
174,SPPuO3,38.65,29.51,39.94,40.00,0,0,0,0,0,0,0.135321
175,0ueAh9,186.74,71.22,194.80,73.76,0,0,0,0,0,0,0.20472400000000002
176,CvFLpe,104.47,30.82,105.73,35.65,0,0,0,0,0,0,0.060857999999999995
177,oU6UT3,77.52,0.00,85.95,5.90,0,0,0,0,0,0,0.49737000000000003
178,dBDX8q,148.76,93.54,151.29,95.10,0,0,0,0,0,0,0.039467999999999996
179,h86orn,111.52,18.07,119.81,19.74,0,0,0,0,0,0,0.13844299999999998
180,V2kUYB,153.14,23.55,157.56,33.57,0,0,0,0,0,0,0.44288399999999994
181,fV6KuX,162.33,90.25,169.58,91.29,1,0,0,0,0,0,0.0754
182,DkqE19,21.59,21.60,24.29,22.62,0,0,0,0,0,0,0.027540000000000005
183,tq3Bsv,61.88,100.81,63.35,105.00,0,0,0,0,0,0,0.06159300000000001
184,EMFr4z,180.62,57.53,195.51,58.58,0,0,0,0,0,0,0.156345
185,3WnDZk,66.93,12.42,68.18,13.51,0,0,0,0,0,0,0.013625
186,l3Jyo3,122.18,19.10,123.83,24.82,0,0,0,0,0,0,0.09437999999999999
187,X7N0lz,132.21,49.36,133.66,51.25,0,0,0,0,0,0,0.027405
188,SVzDKa,113.51,42.65,117.04,52.96,0,0,0,0,0,0,0.363943
189,EOvUmj,137.73,28.56,140.28,40.48,0,0,0,0,0,0,0.30395999999999995
190,phKN6y,177.12,0.00,179.21,8.60,0,0,0,0,0,0,0.17973999999999996
191,xZ6YOp,46.75,100.81,49.64,105.46,0,0,0,0,0,0,0.134385
192,iyzpo1,60.32,30.82,70.16,32.38,0,0,0,0,0,0,0.153504
193,1z7SJZ,140.70,60.46,152.31,66.14,0,0,0,0,0,0,0.6594479999999998
194,hnGW3F,116.15,35.19,117.16,41.98,0,0,0,0,0,0,0.068579
195,YQ8TXg,3.50,82.10,13.86,84.13,0,0,0,0,0,0,0.21030799999999997
196,w738yF,85.26,25.79,87.43,38.46,0,0,0,0,0,0,0.274939
197,xq19yF,10.74,40.39,17.79,41.41,0,0,0,0,0,0,0.07191
198,zp7npA,151.96,28.37,153.01,39.33,0,0,0,0,0,0,0.11508000000000002
199,n9WbsY,71.81,89.88,73.53,98.98,0,0,0,0,0,0,0.15652
200,5LVzKR,94.02,27.00,100.25,29.01,0,0,0,0,0,0,0.125223
201,EPtAuI,106.89,34.32,108.67,37.14,0,0,0,0,0,0,0.050196
202,AX4tqf,43.81,100.81,45.63,108.68,0,0,0,0,0,0,0.143234
203,MFth4z,177.87,55.43,180.32,68.80,0,0,0,0,0,0,0.32756500000000005
204,SqMxJQ,142.62,52.96,145.55,54.08,0,0,0,0,0,0,0.032816000000000005
205,nzumnX,180.53,90.87,185.56,94.07,0,0,0,0,0,0,0.16096
206,dqXcL9,158.57,10.28,165.84,12.95,0,0,0,0,0,0,0.19410899999999998
207,vOtO2N,172.44,35.40,178.83,37.91,0,0,0,0,0,0,0.16038899999999998
208,KcmKAB,131.51,88.42,134.75,94.67,0,0,0,0,0,0,0.2025
209,3yPIeJ,48.01,88.85,53.39,90.92,0,0,0,0,0,0,0.11136599999999999
210,NwxlpZ,57.73,69.16,59.96,70.51,0,0,0,0,0,0,0.030105
211,boDmCN,65.87,17.35,68.85,20.58,0,0,0,0,0,0,0.09625399999999999
212,Tv1JjL,82.50,56.77,85.14,58.59,0,0,0,0,0,0,0.048048
213,SM02Iy,140.13,90.11,149.05,92.66,0,0,0,0,0,0,0.22746
214,lUJgaS,158.31,85.93,159.34,94.05,0,0,0,0,0,0,0.083636
215,yETTdq,189.00,18.87,190.01,19.89,0,0,0,0,0,0,0.010302
216,9N6sj2,87.30,52.38,88.45,54.04,0,0,0,0,0,0,0.01909
217,RIypnc,92.94,0.00,106.85,1.30,0,0,0,0,0,0,0.18083000000000002
218,J7BYZ4,189.00,32.50,194.52,35.26,0,0,0,0,0,0,0.15235199999999996
219,DnB4Yi,103.46,64.37,108.64,66.33,0,0,0,0,0,0,0.101528
220,WxbDGV,130.30,10.05,138.31,11.24,0,0,0,0,0,0,0.09531899999999999
221,bxydRC,2.82,54.64,9.00,62.34,0,0,0,0,0,0,0.47586
222,LUtKCH,120.67,87.42,129.55,88.53,0,0,0,0,0,0,0.09856800000000002
223,S9rAzb,79.15,59.37,82.40,62.11,0,0,0,0,0,0,0.08905000000000002
224,PWaTGO,38.82,59.00,39.83,60.90,0,0,0,0,0,0,0.01919
225,QIay0L,138.37,46.91,142.11,48.36,0,0,0,0,0,0,0.05423
226,m4dvQJ,50.50,0.45,52.63,4.19,0,0,0,0,0,0,0.079662
227,JjCapK,160.44,80.76,161.94,89.27,0,0,0,0,0,0,0.12765
228,pN99CY,131.21,38.00,132.26,40.57,0,0,0,0,0,0,0.026985000000000002
229,GHSY7l,130.42,41.92,134.04,46.39,0,0,0,0,0,0,0.161814
230,AneQK7,81.72,34.33,84.08,36.46,0,0,0,0,0,0,0.050268
231,UYtuMC,182.73,73.55,183.91,74.56,0,0,0,0,0,0,0.011918
232,KDX4AQ,179.36,71.46,180.41,76.43,0,0,0,0,0,0,0.052184999999999995
233,exyIPu,66.65,54.07,75.66,55.12,0,0,0,0,0,0,0.094605
234,LXBMnn,130.49,66.53,133.32,70.22,0,0,0,0,0,0,0.104427
235,AGQuwL,120.98,13.86,122.14,19.99,0,0,0,0,0,0,0.07110799999999999
236,kFbi3H,159.79,42.72,162.23,51.39,0,0,0,0,0,0,0.21154799999999999
237,NfnG37,11.70,54.17,12.73,55.50,0,0,0,0,0,0,0.013699000000000001
238,qFRoCw,132.10,0.00,142.97,2.71,0,0,0,0,0,0,0.294577
239,VqNp1a,114.02,5.75,115.08,7.56,0,0,0,0,0,0,0.019186
240,ubfYhz,73.24,83.60,81.05,85.61,0,0,0,0,0,0,0.15698099999999998
241,yX6Ekc,140.11,76.76,141.45,86.09,0,0,0,0,0,0,0.125022
242,MshkJW,157.62,15.81,158.68,22.35,0,0,0,0,0,0,0.069324
243,z1HryA,168.81,0.00,169.88,8.01,0,0,0,0,0,0,0.085707
244,1wkIIM,118.84,4.95,119.85,16.62,0,0,0,0,0,0,0.117867
245,s9gdki,4.85,43.56,7.07,46.35,0,0,0,0,0,0,0.06193800000000001
246,az9lsi,110.15,38.26,111.39,39.64,0,0,0,0,0,0,0.017112
247,dE1Ds3,2.23,100.81,3.23,112.41,0,0,0,0,0,0,0.11599999999999999
248,UPEhWo,91.88,9.76,92.97,12.15,0,0,0,0,0,0,0.026051
249,hJszgF,106.72,56.00,114.60,57.01,0,0,0,0,0,0,0.079588
250,avz9jI,64.41,96.48,65.72,97.55,0,0,0,0,0,0,0.014017000000000002
251,v5ECKe,51.79,68.32,54.42,70.42,0,0,0,0,0,0,0.055229999999999994
252,sOuVlf,83.95,67.12,86.18,70.42,0,0,0,0,0,0,0.07359
253,4qaIKA,180.52,40.33,183.39,42.37,0,0,0,0,0,0,0.058548
254,tVgLBD,46.45,65.21,47.66,67.06,0,0,0,0,0,0,0.022385000000000002
255,9mZz4D,183.93,40.10,185.80,41.46,0,0,0,0,0,0,0.025432
256,rVXEwd,189.00,20.36,193.52,22.64,0,0,0,0,0,0,0.10305599999999998
257,5xKtFA,187.46,100.81,188.47,102.03,0,0,0,0,0,0,0.012322
258,t3tBSb,178.65,13.27,189.10,14.71,0,0,0,0,0,0,0.15047999999999997
259,tGpAfE,159.60,35.26,165.64,42.33,0,0,0,0,0,0,0.427028
260,wKdH7g,12.75,80.11,21.93,81.18,0,0,0,0,0,0,0.098226
261,nQMJ2d,29.34,100.81,30.53,105.85,0,0,0,0,0,0,0.059975999999999995
262,N3qaiD,24.18,37.60,33.28,39.20,0,0,0,0,0,0,0.1456
263,swCHm8,104.71,83.25,114.66,84.89,0,0,0,0,0,0,0.16318
264,7uU1AF,77.70,65.81,82.09,72.80,0,0,0,0,0,0,0.306861
265,6H67jp,103.14,48.90,110.33,49.92,0,0,0,0,0,0,0.073338
266,RC4ZzV,112.61,58.67,117.56,62.37,0,0,0,0,0,0,0.18315
267,soZsyn,120.86,25.60,131.28,30.10,0,0,0,0,0,0,0.4689
268,AEVK1N,124.04,0.00,125.49,6.29,0,0,0,0,0,0,0.091205
269,v9ZuI5,56.55,22.98,61.64,24.94,0,0,0,0,0,0,0.099764
270,Q99k4N,62.87,69.33,67.66,72.21,0,0,0,0,0,0,0.137952
271,6SwG7D,40.87,74.51,42.98,76.29,0,0,0,0,0,0,0.037558
272,MMsIW1,153.99,71.76,158.91,80.67,0,0,0,0,0,0,0.43837200000000004
273,crrHDM,58.53,29.55,59.53,30.57,0,0,0,0,0,0,0.0102
274,cVCSME,88.30,63.49,91.01,64.49,0,0,0,0,0,0,0.0271
275,GPzDwj,170.00,0.00,173.59,6.72,0,0,0,0,0,0,0.24124799999999996
276,W3muZb,181.64,82.69,182.86,89.54,0,0,0,0,0,0,0.08356999999999999
277,GrQcUw,90.77,72.49,92.04,76.36,0,0,0,0,0,0,0.049149000000000005
278,6VWgIx,112.86,28.76,113.99,30.79,0,0,0,0,0,0,0.022938999999999994
279,2mqC3T,153.98,62.25,158.29,64.01,0,0,0,0,0,0,0.07585599999999999
280,2qcWWp,142.67,25.75,146.11,26.79,0,0,0,0,0,0,0.035776
281,R31IHw,108.17,0.14,111.71,1.60,0,0,0,0,0,0,0.051684
282,wrFi0o,130.76,30.21,131.76,32.25,0,0,0,0,0,0,0.0204
283,xlKL1m,155.16,98.82,160.35,99.82,0,0,0,0,0,0,0.0519
284,WbRCAl,33.41,16.05,38.51,21.69,0,0,0,0,0,0,0.28763999999999995
285,w3vzEB,21.14,67.43,30.17,68.43,0,0,0,0,0,0,0.09029999999999999
286,mY4K7q,167.26,13.08,168.53,14.28,0,0,0,0,0,0,0.01524
287,rdNhIQ,162.05,78.79,163.40,83.25,0,0,0,0,0,0,0.06021
288,vfWddw,129.58,20.02,130.61,21.05,0,0,0,0,0,0,0.010609
289,4DOvaC,178.48,93.92,179.49,107.11,0,0,0,0,0,0,0.133219
290,Vt0ZkH,92.91,1.79,96.31,2.80,0,0,0,0,0,0,0.034339999999999996
291,Zy8uKA,91.32,18.76,92.32,21.12,0,0,0,0,0,0,0.0236
292,4JVz4y,75.93,68.33,77.61,72.33,0,0,0,0,0,0,0.0672
293,jvJiYv,69.83,6.44,72.70,8.71,0,0,0,0,0,0,0.065149
294,Jc2TVa,103.78,66.38,116.45,71.62,0,0,0,0,0,0,0.6639079999999999
295,aTiR4F,120.38,83.80,123.62,85.14,0,0,0,0,0,0,0.043416
296,xkMWks,175.44,100.81,177.81,113.75,0,0,0,0,0,0,0.306678
297,i9KTUs,178.08,87.29,180.10,93.53,0,0,0,0,0,0,0.12604800000000002
298,K95wAF,32.48,79.44,33.48,85.69,0,0,0,0,0,0,0.0625
299,WTptDi,168.93,10.82,179.75,12.57,0,0,0,0,0,0,0.18935000000000002
300,CE0VSn,182.32,100.81,183.69,103.98,0,0,0,0,0,0,0.043429
301,U3sFBH,70.09,80.08,72.86,81.09,0,0,0,0,0,0,0.027977
302,9OcTVA,148.85,79.32,151.57,80.40,0,0,0,0,0,0,0.029376000000000003
303,KEXCDi,182.09,0.00,183.73,2.11,0,0,0,0,0,0,0.034603999999999996
304,GbufNN,8.42,100.81,10.35,106.89,0,0,0,0,0,0,0.11734399999999999
305,BQiXPa,109.36,23.75,112.67,27.85,0,0,0,0,0,0,0.13571
306,6YYoN0,91.73,78.30,102.00,83.59,0,0,0,0,0,0,0.543283
307,wx3jyb,16.59,11.82,27.12,18.58,0,0,0,0,0,0,0.711828
308,m50yKQ,37.46,49.09,39.37,52.99,0,0,0,0,0,0,0.07449
309,rwlYuu,0.45,80.56,3.32,84.77,0,0,0,0,0,0,0.120827
310,XTPxs9,29.97,82.68,32.11,86.52,0,0,0,0,0,0,0.08217600000000001
