,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
18,659.3,387.425,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[649, 691, 1194, 409, 399, 23, 255, 421"]
19,658.325,326.23,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[233, 129, 884"]
20,656.565,289.83,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[42, 596, 394"]
21,654.32,251.42,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1077, 96, 298"]
22,656.48,212.765,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[452, 1146, 1163"]
23,656.32,178.715,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1094, 1223, 173"]
24,657.03,148.705,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[753, 1059, 1210"]
25,622.75,164.105,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[25, 33, 397"]
26,610.035,126.14,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1305, 1165, 905, 707, 881, 86"]
27,618.605,56.575,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[626, 807, 413, 645"]
28,595.995,17.57,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[279, 1390, 598, 469, 914, 1246, 602, 1229, 1345, 976, 225, 757"]
29,559.74,17.59,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[77, 844, 612, 209, 1238, 1226, 922"]
30,526.49,15.985,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1386, 644, 696, 223, 333"]
31,537.185,46.675,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[28, 873, 127, 377, 151, 34"]
32,577.505,52.125,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1373, 639, 948, 150, 573"]
33,567.45,87.915,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[3, 1273, 995, 10, 1222, 1243, 860, 670"]
34,548.7,117.55,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[953, 185, 404, 1288, 989, 1319, 681, 217, 751, 310, 1315, 1201, 494, 316"]
35,566.76,148.605,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1164, 216, 1301, 1299, 1354, 980, 1044, 505, 703, 609"]
36,574.55,185.42,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[45, 356, 1039, 1410"]
37,588.685,217.14,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1335, 1328, 1008"]
38,616.82,206.835,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[1045, 611, 850, 973, 406, 1050, 162, 1200"]
39,622.62,256.525,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[227, 625, 770"]
40,595.775,276.245,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[589, 1215, 268, 1331"]
41,566.655,260.005,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[432, 1123, 1190"]
42,529.705,276.66,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[4, 424, 776, 511"]
43,485.8,266.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[978, 1337, 1127, 866, 846, 900"]
44,457.935,261.6,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1252, 167, 605"]
45,423.44,245.945,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1349, 525, 913, 516"]
46,392.13,250.125,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[548, 762, 1277, 380, 954"]
47,355.155,266.025,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[603, 1025, 448, 661, 979, 606"]
48,365.825,286.825,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[471, 1341, 1065, 853, 1292, 64"]
49,376.115,300.27,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[1126, 549, 206, 54, 1304, 648, 945"]
50,412.265,289.24,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1359, 364, 43, 687, 458"]
51,406.955,326.825,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[334, 653, 323"]
52,370.83,333.04,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1382, 475, 427, 1082, 234"]
53,338.755,308.705,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[478, 152, 276, 253, 148, 1184"]
54,313.13,282.325,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1346, 336, 467"]
55,289.86,300.435,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[717, 130, 570, 1035, 9, 1141, 872"]
56,298.23,333.225,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[861, 305, 91, 346, 607, 1320, 618, 1043, 212, 942, 457"]
57,329.435,348.97,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1015, 682, 199, 1023"]
58,321.135,385.71,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[574, 1066, 146"]
59,308.665,416.545,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[497, 593, 771, 1358"]
60,294.285,440.99,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[132, 184, 491"]
61,256.065,414.095,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[249, 613, 1233, 642"]
62,251.81,446.74,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[677, 1064, 1084, 561"]
63,219.8,450.495,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[815, 95, 1389, 792, 390, 1192"]
64,200.17,420.43,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[407, 1158, 1121, 13"]
65,177.605,435.795,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[69, 1197, 963, 610, 919, 1366"]
66,186.635,392.495,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1003, 392, 870, 1324"]
67,218.29,386.39,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1143, 786, 1115, 1004, 550, 1266"]
68,239.865,366.155,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[204, 245, 373, 481"]
69,259.635,353.075,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[601, 1075, 859, 301, 66"]
70,266.065,317.49,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[257, 312, 492, 726, 449, 742, 101, 416, 418, 320, 503"]
71,239.89,288.19,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1153, 1314, 600, 730, 273, 1298"]
72,217.92,325.31,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[293, 813, 1369, 270, 477, 460"]
73,195.4,347.4,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[56, 369, 215, 1279"]
74,190.705,294.525,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[482, 790, 1111, 453, 139, 1056, 1206, 186, 643, 530, 142, 156, 830"]
75,183.78,264.32,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[229, 1171, 972, 697, 332, 1332"]
76,225.065,257.765,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[288, 1162, 961, 189, 937, 456, 688"]
77,269.725,246.51,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1237, 878, 1106, 678, 401, 1172"]
78,302.535,246.245,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[188, 1287, 179, 814"]
79,290.215,207.505,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[314, 532, 1138, 1101"]
80,248.15,206.235,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1224, 1189, 969"]
81,204.635,201.7,-1,0,0,0,0,0,0,1,"[0"],"[716"]
82,165.555,201.59,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[712, 454, 641, 235, 615"]
83,157.96,238.04,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[767, 1348, 659, 284, 823, 1306, 1091"]
84,128.515,233.81,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[694, 1236, 311, 123, 484, 382"]
85,107.34,217.85,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[590, 1047, 224, 904, 1159, 417, 928, 1109"]
86,94.6775,177.74,-1,0,0,0,0,0,1,1,"[0, 0, 0"],"[745, 552, 933"]
87,67.96,177.74,-1,0,0,0,0,0,1,1,"[0, 0"],"[745, 1048"]
88,89.745,147.05,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[650, 833, 975, 1278"]
89,127.89,139.045,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[831, 1294, 514, 200, 405, 797, 1258"]
90,139.375,163.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[250, 1228, 15, 595, 238"]
91,148.365,183.445,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1198, 534, 785, 5"]
92,187.04,167.175,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1081, 70, 94, 1188, 1103, 340"]
93,179.635,139.875,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[698, 62, 375, 793, 840, 825, 128, 178, 1104, 868, 1122, 752, 1204"]
94,185.705,99.6,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[31, 1313, 480, 808, 1395, 106, 476, 1339, 1281"]
95,219.125,109.365,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[441, 863, 261, 1350, 699, 487, 55, 109, 633, 1270, 781, 871, 1014"]
96,218.77,135.2,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1412, 420, 144, 315, 999, 622"]
97,227.37,172.235,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[196, 141, 801, 794, 359, 1399"]
98,261.93,176.9,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[608, 1352, 849, 402, 429, 1063"]
99,256.75,143.035,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[122, 1414, 205, 1089, 208, 1259, 1070"]
100,299.61,147.735,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1140, 620, 763"]
101,328.81,182.89,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[360, 408, 1362"]
102,349.395,220.095,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1402, 1174, 195, 841, 758, 508"]
103,388.045,206.205,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[48, 362, 519, 72"]
104,426.105,213.01,-1,0,0,0,0,0,0,1,"[0, 0"],"[892, 656"]
105,457.675,227.305,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[628, 1021, 1026, 950"]
106,485.675,226.43,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1311, 1005, 958"]
107,504.59,208.495,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[1117, 765, 29, 1147, 951, 1317, 443, 1149"]
108,535.53,218.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[668, 858, 1161, 1203, 145, 1179, 119, 1261"]
109,534.63,180.325,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[1217, 63, 450, 319, 985, 277, 36, 400"]
110,498.68,175.845,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1185, 327, 1178, 428, 19"]
111,472.655,165.825,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[541, 339, 112"]
112,494.11,137.735,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[692, 221, 932, 876"]
113,525.93,140.745,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[87, 523, 389, 262, 230, 540, 665"]
114,511.83,101.13,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[361, 241, 739, 343"]
115,528.435,80.475,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[944, 791, 513, 1150, 436, 546, 977, 11, 1033"]
116,479.735,76.82,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[924, 883, 805, 425, 572, 1095, 344, 1380"]
117,488.245,51.4,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[619, 1080, 669"]
118,479.845,16.455,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[350, 1257, 73, 300, 135"]
119,426.595,17.81,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[746, 545, 1207, 1176, 470"]
120,434.765,60.365,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1037, 506, 1038, 520, 693, 147"]
121,443.495,91.12,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[183, 993, 918, 1297, 483, 403"]
122,479.18,109.945,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[629, 987, 1344, 352, 47"]
123,442.78,119.925,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[459, 565, 39, 810"]
124,440.715,146.51,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[111, 396, 803"]
125,436.165,186.07,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[636, 71, 1112, 898"]
126,400.39,177.18,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[675, 415, 886, 177, 395, 896"]
127,415.625,155.91,-1,0,0,0,0,0,0,1,"[0"],"[58"]
128,376.165,165.025,-1,0,0,0,0,0,0,1,"[0, 0"],"[1097, 1232"]
129,345.68,150.175,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[877, 37, 624, 289, 465"]
130,386.27,130.44,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[169, 1242, 822, 317"]
131,412.345,109.8,-1,0,0,0,0,0,0,1,"[0, 0"],"[971, 489"]
132,396.07,89.83,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[874, 820, 1308, 22"]
133,357.23,105.93,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1221, 285, 1202"]
134,329.42,93.765,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[387, 588, 226, 35, 1105"]
135,367.005,64.675,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[1181, 575, 370"]
136,393.13,46.38,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[544, 16, 423, 724, 906"]
137,390.645,20.105,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1409, 1191, 947, 946"]
138,353.405,19.135,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1400, 604, 722, 579, 1155"]
139,340.065,58.62,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[558, 1355, 528, 1042, 727, 646, 17, 282, 242, 1196, 759, 986"]
140,317.645,20.56,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1010, 887, 68, 1079"]
141,284.37,12.74,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1067, 1340, 348, 834, 61, 1113, 355, 1160, 515, 488"]
142,247.91,16.43,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[88, 264, 193, 378, 802, 800, 1134, 766"]
143,207.665,12.125,-1,0,0,0,0,0,0,1,"[0, 0"],"[1180, 1061"]
144,178.745,12.725,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[576, 1151, 1211"]
145,192.76,42.64,-1,0,0,0,0,0,0,1,"[0, 0"],"[1411, 535"]
146,226.89,67.315,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[848, 586, 496, 835, 455"]
147,257.765,51.58,-1,0,0,0,0,0,0,1,"[0, 0"],"[76, 281"]
148,295.8,74.245,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[98, 463, 1031, 796, 203, 741, 1293, 632"]
149,255.555,99.58,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[1375, 274, 493, 1116, 734, 1361, 936"]
150,162.97,56.43,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[556, 890, 719, 158"]
151,136.975,76.55,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1263, 272, 755, 676, 1017, 79"]
152,126.67,47.1,-1,0,0,0,0,0,0,1,"[0, 0"],"[372, 1265"]
153,143.57,15.52,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[843, 1051, 1267, 1040, 744, 1376"]
154,111.195,13.285,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[435, 82, 1407, 440, 14, 627, 1374, 252, 232, 631, 1219"]
155,75.81,17.75,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[236, 351, 218, 430, 908, 92, 1212, 1351"]
156,26.815,27.76,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[18, 1220, 136, 41, 114"]
157,8.10999,71.555,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[897, 414, 309"]
158,13.415,115.8,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[581, 657, 1327"]
159,59.79,86.88,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[911, 374, 672, 1403, 585, 798"]
160,89.48,56.675,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[500, 1230, 782, 962, 894, 1053, 1343"]
161,95.84,96.55,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1391, 462, 772, 710, 1296"]
162,48.05,127.335,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1088, 1205, 1166, 149, 536, 1291"]
163,38.4,162.795,-1,0,0,0,0,0,0,1,"[0"],"[931"]
164,14.79,167.83,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[222, 290, 852, 1182, 1193"]
165,16.095,202.31,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[1009, 1016, 836, 1302, 1383, 84"]
166,55.9,219.43,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[345, 778, 1000, 1168"]
167,18.875,246.705,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[599, 1397, 116, 495, 1118, 1247"]
168,48.45,268.375,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[899, 857, 388, 479, 1096, 630, 1110, 718"]
169,85.65,265.4,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[889, 996, 358, 1385, 559, 509, 134, 1034, 664, 943"]
170,62.895,294.125,-1,0,0,0,0,0,0,1,"[0, 0"],"[78, 713"]
171,58.57,310.455,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[219, 468, 735, 1074, 247, 754, 617, 819, 1130"]
172,19.1,289.56,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1076, 160, 542, 181, 1114, 254, 769, 723, 67, 163, 1342, 283"]
173,19.59,320.14,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1195, 510, 287, 1264, 812, 296, 313, 915, 1282"]
174,47.27,349.6,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[582, 729, 239, 920"]
175,16.045,367.45,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[804, 125, 1260, 960"]
176,11.275,406.075,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[764, 1336, 1250, 447"]
177,49.12,401.42,-1,0,0,0,0,0,1,1,"[0, 0"],"[652, 935"]
178,49.12,422.85,-1,0,0,0,0,0,1,1,"[0, 0"],"[652, 1144"]
179,45.93,455.22,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[472, 90, 302, 929, 1156"]
180,17.54,481.135,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[434, 431, 485, 957, 1387"]
181,11.18,547.02,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1392, 1208, 137, 1245, 325"]
182,29.355,538.065,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[689, 555, 240, 940"]
183,62.98,515.59,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1209, 1312, 1152, 439, 383"]
184,49.635,486.75,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[164, 623, 143"]
185,67.685,552.77,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[952, 368, 1300, 1139, 1216, 1124, 1253"]
186,102.05,556.005,-1,0,0,0,0,0,1,1,"[0"],"[105"]
187,127.5,556.005,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0"],"[105, 30, 1213, 597"]
188,154.105,546.82,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[855, 263, 1322, 329, 324, 748"]
189,196.81,557.665,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[155, 1058, 292, 1142, 1060"]
190,235.93,548.945,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[49, 706, 991, 321, 1177, 539"]
191,246.08,527.405,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[888, 140, 1356, 524"]
192,278.41,517.15,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[138, 1030, 486, 895, 740, 930, 522, 1006, 326"]
193,260.26,484.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[354, 569, 1283, 647, 365, 743"]
194,240.07,489.24,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[1098, 99, 1073, 580, 818, 1154, 934"]
195,297.94,478.375,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[275, 198, 684, 1173, 1085"]
196,335.93,477.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[44, 614, 451, 104, 654"]
197,357.18,446.155,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[551, 1186, 683, 998, 2, 445"]
198,346.305,415.96,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[328, 562, 159, 1007, 910, 784, 50, 1169"]
199,368.46,371.59,-1,0,0,0,0,0,0,1,"[0, 0"],"[1309, 704"]
200,401.455,369.96,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[921, 1170, 1128, 1032, 738, 1011, 787, 243"]
201,399.985,406.36,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[322, 27, 1227, 634"]
202,414.865,436.59,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[1347, 74, 955, 966, 968"]
203,446.765,456.85,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1083, 1072, 280, 875"]
204,459.755,477.085,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[891, 1093, 721, 711, 909, 166, 817, 174, 81"]
205,485.05,498.18,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[1002, 154, 507, 93, 6, 777, 1135, 102, 110"]
206,515.695,509.17,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1119, 386, 1256, 393"]
207,549.065,489.14,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[473, 1415, 1068, 851"]
208,528.57,467.89,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[1357, 419, 211, 1090"]
209,495.55,458.605,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[531, 266, 367, 568, 1019, 126, 1214, 168, 970, 1054, 1323, 398, 1125"]
210,484.45,434.705,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[666, 821, 1199, 1133, 584, 1329, 1274"]
211,446.14,423.595,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[826, 566, 1235"]
212,439.265,384.545,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[974, 526, 80, 278"]
213,427.03,349.515,-1,0,0,0,0,0,0,1,"[0, 0"],"[917, 839"]
