,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
32,156.57,215.58,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[40, 14, 112"]
33,126.475,237.51,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[183, 259, 115, 380, 414"]
34,86.975,206.53,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[403, 116, 391, 230, 235, 167"]
35,56.905,211.43,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[291, 1, 125"]
36,57.245,163.43,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[341, 369, 8, 387"]
37,95.205,173.6,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[161, 127, 50, 99, 355"]
38,117.71,156.165,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[204, 439, 447"]
39,142.17,172.17,-1,0,0,0,0,0,0,1,"[0"],"[16"]
40,150.875,139.4,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[17, 159, 225, 184"]
41,187.77,133.985,-1,0,0,0,0,0,0,1,"[0, 0"],"[313, 179"]
42,152.81,108.09,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[92, 143, 199, 46"]
43,109.265,88.56,-1,0,0,0,0,0,0,1,"[0, 0"],"[365, 52"]
44,117.19,69.37,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[60, 15, 169, 222, 270"]
45,79.245,59.475,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[255, 424, 151, 78, 309, 25, 4, 186, 303, 80"]
46,56.755,96.375,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[411, 207, 70, 256, 246, 374, 294"]
47,56.66,128.85,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[20, 373, 59, 429"]
48,87.72,118.71,-1,0,0,0,0,0,0,1,"[0, 0"],"[252, 240"]
49,109.43,26.22,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[283, 251, 219, 265, 100"]
50,136.79,16.27,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[102, 208, 94, 133"]
51,150.05,37.39,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[296, 371, 182, 348, 420, 113"]
52,167.815,67.39,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[402, 73, 64, 114, 45, 24"]
53,209.67,64.115,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[53, 7, 226, 322"]
54,213.815,97.37,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[297, 332, 27, 75"]
55,256.605,98.555,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[346, 108, 268, 177, 129, 249"]
56,285.835,136.005,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[54, 428, 206"]
57,308.54,117.055,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[258, 131, 189, 68"]
58,296.025,87.265,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0"],"[363, 273, 367, 150"]
59,321.56,87.265,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0"],"[363, 404, 289, 31, 153"]
60,335.865,121.195,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[212, 394, 29"]
61,319.025,156.38,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[187, 23, 101, 107, 405, 349, 160"]
62,307.905,190.75,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[284, 344, 406, 361, 377, 288"]
63,306.34,227,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[149, 312, 145"]
64,317.38,243.98,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[119, 48, 271, 18, 34"]
65,346.87,247.23,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[180, 427, 201, 236, 275"]
66,339.65,289.81,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[43, 123, 274"]
67,397.665,288.215,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[306, 203, 87, 142, 415, 84, 42"]
68,392,258.155,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[221, 254, 193"]
69,422.785,256.63,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[347, 109, 104, 407"]
70,438.99,287.835,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[157, 317, 33, 390, 357, 304, 229, 241, 98, 5"]
71,465.695,301.415,-1,0,0,0,0,0,0,1,"[0"],"[148"]
72,457.09,256.95,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[279, 238, 375, 175, 228, 389"]
73,430.025,219.48,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0"],"[171, 356, 137, 299, 292, 383"]
74,397.205,219.48,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0"],"[171, 401, 384, 152, 118, 324"]
75,350.19,200.345,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[65, 214, 190, 233, 301"]
76,366.415,167.2,-1,0,0,0,0,0,0,1,"[0, 0"],"[381, 412"]
77,369.97,124.9,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[366, 139, 395, 352"]
78,396.865,143.95,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[37, 398, 396, 315"]
79,412.115,183.53,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[295, 124, 248, 217"]
80,436.445,179.07,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[234, 264, 353, 194, 329, 326"]
81,455.845,132.615,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[397, 61, 430"]
82,417.89,129.85,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[323, 95, 321, 388, 86"]
83,406.345,86.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[218, 293, 63, 132, 89, 379"]
84,447.33,86.855,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[330, 307, 325, 185"]
85,462.755,47.89,-1,0,0,0,0,0,1,1,"[0"],"[28"]
86,439.45,47.89,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0, 0, 0"],"[28, 310, 158, 181, 343, 166"]
87,405.755,39.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[337, 200, 103, 250, 400"]
88,368.365,52.595,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[431, 57, 368, 38, 370, 172, 71"]
89,366.585,86.055,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[197, 446, 147"]
90,329.005,59.535,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[223, 156, 205, 165"]
91,336.115,50.19,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[120, 66, 327"]
92,357.56,17.205,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[261, 178, 432"]
93,321.305,15.87,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[202, 83, 281, 437, 82"]
94,277.375,16.045,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[409, 266, 443, 438"]
95,285.51,58.61,-1,0,0,0,0,0,1,1,"[0, 0, 0, 0"],"[300, 21, 385, 434"]
96,258.11,58.61,-1,0,0,0,0,0,1,1,"[0, 0, 0"],"[300, 408, 162"]
97,236.245,58.735,-1,0,0,0,0,0,0,1,"[0, 0"],"[421, 423"]
98,238.85,19.765,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[173, 121, 441, 386, 245"]
99,196.825,12.775,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[280, 448, 316, 13, 426"]
