,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
65,name,30.55,460.94,32.66,461.95,1,0,0,0,0,0,1,0,0,0,0
66,name,510.57,340.85,517.44,342.44,1,0,0,0,0,0,1,0,0,0,0
67,name,140.41,200.93,146.92,212.26,1,0,0,0,0,0,1,0,0,0,0
68,name,700.85,190.69,707.01,203.58,1,0,0,0,0,0,1,0,0,0,0
69,name,380.58,370.83,394.72,373.97,1,0,0,0,0,0,1,0,0,0,0
70,name,540.3,440.56,551.96,447.84,1,0,0,0,0,0,1,0,0,0,0
71,name,660.77,220.29,673.96,226.07,1,0,0,0,0,0,1,0,0,0,0
72,name,0.15,60.63,1.3,70.15,1,0,0,0,0,0,1,0,0,0,0
73,name,440.83,510.78,445.66,511.78,1,0,0,0,0,0,1,0,0,0,0
74,name,360.26,40.51,361.37,41.67,1,0,0,0,0,0,1,0,0,0,0
75,name,244.51,203.21,250.03,216.41,1,0,0,0,0,0,1,0,0,0,0
76,name,210.65,20.91,222.33,24.79,1,0,0,0,0,0,1,0,0,0,0
77,name,147.85,431.04,151.44,432.13,1,0,0,0,0,0,1,0,0,0,0
78,name,486.05,50.02,487.17,51.62,1,0,0,0,0,0,1,0,0,0,0
79,name,250.19,430.33,261.73,435.6,1,0,0,0,0,0,1,0,0,0,0
80,name,440.51,150.61,455.16,156.71,1,0,0,0,0,0,1,0,0,0,0
81,name,430.42,470.69,431.83,480.31,1,0,0,0,0,0,1,0,0,0,0
82,name,640.76,310.71,648.81,321.26,1,0,0,0,0,0,1,0,0,0,0
83,name,170.16,0.41,180.18,4.93,1,0,0,0,0,0,1,0,0,0,0
84,name,180.94,170.75,182.29,173.3,1,0,0,0,0,0,1,0,0,0,0
85,name,100.62,80.91,106.16,85.48,1,0,0,0,0,0,1,0,0,0,0
86,name,540.9,240.17,554.73,247.13,1,0,0,0,0,0,1,0,0,0,0
87,name,140.38,480.73,145.03,483.98,1,0,0,0,0,0,1,0,0,0,0
88,name,160.33,250.57,161.45,252.73,1,0,0,0,0,0,1,0,0,0,0
89,name,310.3,420.6,311.4,432.13,1,0,0,0,0,0,1,0,0,0,0
90,name,80.27,160.81,81.32,171.69,1,0,0,0,0,0,1,0,0,0,0
91,name,660.23,70.08,664.23,71.13,1,0,0,0,0,0,1,0,0,0,0
92,name,460.85,110.48,475.33,122.8,1,0,0,0,0,0,1,0,0,0,0
93,name,510.5,220.42,512.99,235.03,1,0,0,0,0,0,1,0,0,0,0
94,name,374.41,467.11,378.1,478.12,1,0,0,0,0,0,1,0,0,0,0
95,name,520.55,50.39,523.76,56.19,1,0,0,0,0,0,1,0,0,0,0
96,name,330.58,60.36,338.88,72.9,1,0,0,0,0,0,1,0,0,0,0
97,name,420.61,110.3,421.96,111.6,1,0,0,0,0,0,1,0,0,0,0
98,name,160.9,40.89,167.48,43.71,1,0,0,0,0,0,1,0,0,0,0
99,name,120.84,20.08,125.55,21.25,1,0,0,0,0,0,1,0,0,0,0
100,name,180.74,0.81,186.51,1.98,1,0,0,0,0,0,1,0,0,0,0
101,name,231.74,211.95,232.75,219.09,1,0,0,0,0,0,1,0,0,0,0
102,name,110.27,70.87,115.41,72.01,1,0,0,0,0,0,1,0,0,0,0
103,name,500.82,360.92,505.72,362.04,1,0,0,0,0,0,1,0,0,0,0
104,name,410.92,90.27,415.25,95.6,1,0,0,0,0,0,1,0,0,0,0
105,name,380.11,500.61,386.87,514.93,1,0,0,0,0,0,1,0,0,0,0
106,name,180.41,280.72,198.76,310.78,1,0,0,0,0,0,1,0,0,0,0
107,name,380.7,360.6,382.73,362.74,1,0,0,0,0,0,1,0,0,0,0
108,name,380.93,490.32,395.84,492.22,1,0,0,0,0,0,1,0,0,0,0
109,name,460.3,320.63,462,327.88,1,0,0,0,0,0,1,0,0,0,0
110,name,40.29,90.37,41.52,93.95,1,0,0,0,0,0,1,0,0,0,0
111,name,516.79,461.11,525.79,462.16,1,0,0,0,0,0,1,0,0,0,0
112,name,260.11,290.45,271.25,302.88,1,0,0,0,0,0,1,0,0,0,0
113,name,510.31,380.46,520.18,391.91,1,0,0,0,0,0,1,0,0,0,0
114,name,440.91,80.16,454.41,88.78,1,0,0,0,0,0,1,0,0,0,0
115,name,550.71,140.47,560.13,155.27,1,0,0,0,0,0,1,0,0,0,0
116,name,400.19,510.92,402.7,514.97,1,0,0,0,0,0,1,0,0,0,0
117,name,340.39,110.85,344.63,114.97,1,0,0,0,0,0,1,0,0,0,0
118,name,480.54,270.31,488.02,283.7,1,0,0,0,0,0,1,0,0,0,0
119,name,20.74,0.85,22.23,4.7,1,0,0,0,0,0,1,0,0,0,0
120,name,504.3,460.71,510.02,467.45,1,0,0,0,0,0,1,0,0,0,0
121,name,250.5,90.24,255.83,92.34,1,0,0,0,0,0,1,0,0,0,0
122,name,220.19,320.27,221.74,323.01,1,0,0,0,0,0,1,0,0,0,0
123,name,650.31,190.25,664.49,197.52,1,0,0,0,0,0,1,0,0,0,0
124,name,690.82,90.22,696.43,101.37,1,0,0,0,0,0,1,0,0,0,0
125,name,340.87,140.67,342.59,142.73,1,0,0,0,0,0,1,0,0,0,0
126,name,206.75,262.03,217.55,271.86,1,0,0,0,0,0,1,0,0,0,0
127,name,330.41,470.5,334.02,481.91,1,0,0,0,0,0,1,0,0,0,0
128,name,180.05,190.29,184.41,203.66,1,0,0,0,0,0,1,0,0,0,0
129,name,63.3,392.37,64.34,393.38,1,0,0,0,0,0,1,0,0,0,0
130,name,40.42,392.93,41.66,399.97,1,0,0,0,0,0,1,0,0,0,0
131,name,190.06,130.7,191.62,132.35,1,0,0,0,0,0,1,0,0,0,0
132,name,550.7,400.69,553.52,412.84,1,0,0,0,0,0,1,0,0,0,0
133,name,700.12,160.21,702.29,161.88,1,0,0,0,0,0,1,0,0,0,0
134,name,390.8,460.63,398.04,465.46,1,0,0,0,0,0,1,0,0,0,0
135,name,390.63,470.51,392.69,483.4,1,0,0,0,0,0,1,0,0,0,0
136,name,250.12,350.16,252.64,356.28,1,0,0,0,0,0,1,0,0,0,0
137,name,516.12,15.36,518.1,19.65,1,0,0,0,0,0,1,0,0,0,0
138,name,70.16,240.3,80.35,243.2,1,0,0,0,0,0,1,0,0,0,0
139,name,710.22,50.14,720.38,61.63,1,0,0,0,0,0,1,0,0,0,0
140,name,287.04,383.96,292.17,391.48,1,0,0,0,0,0,1,0,0,0,0
141,name,230.89,310.89,231.89,322.18,1,0,0,0,0,0,1,0,0,0,0
142,name,650.8,20.73,661.61,21.95,1,0,0,0,0,0,1,0,0,0,0
143,name,631.52,490.22,646.39,504.33,1,0,0,0,0,0,1,0,0,0,0
144,name,480.52,220.52,487.52,221.79,1,0,0,0,0,0,1,0,0,0,0
145,name,250.45,130.31,252,132.13,1,0,0,0,0,0,1,0,0,0,0
146,name,30.06,30.73,32.26,33.78,1,0,0,0,0,0,1,0,0,0,0
147,name,150.35,320.6,159.89,326.9,1,0,0,0,0,0,1,0,0,0,0
148,name,230.77,460.21,239.35,465.59,1,0,0,0,0,0,1,0,0,0,0
149,name,50.87,80.34,58.58,81.4,1,0,0,0,0,0,1,0,0,0,0
150,name,470.58,30.34,483.79,31.41,1,0,0,0,0,0,1,0,0,0,0
151,name,330.93,460.59,333.46,463.46,1,0,0,0,0,0,1,0,0,0,0
152,name,230.7,350.66,243.18,362.83,1,0,0,0,0,0,1,0,0,0,0
153,name,140.79,270.32,148.45,279.58,1,0,0,0,0,0,1,0,0,0,0
154,name,148.65,446.72,149.81,459,1,0,0,0,0,0,1,0,0,0,0
155,name,690.84,30.59,695.09,32.52,1,0,0,0,0,0,1,0,0,0,0
156,name,280.73,390.63,283.02,393.22,1,0,0,0,0,0,1,0,0,0,0
157,name,150.47,480.41,151.9,482,1,0,0,0,0,0,1,0,0,0,0
158,name,550.59,320.72,552.97,330.45,1,0,0,0,0,0,1,0,0,0,0
159,name,280.7,350.31,289.81,353.75,1,0,0,0,0,0,1,0,0,0,0
160,name,570.86,490.09,581.69,493.85,1,0,0,0,0,0,1,0,0,0,0
161,name,460.84,360.06,461.84,370.14,1,0,0,0,0,0,1,0,0,0,0
162,name,90.46,460.5,101.38,469.43,1,0,0,0,0,0,1,0,0,0,0
163,name,600.83,190.81,602.03,198.51,1,0,0,0,0,0,1,0,0,0,0
164,name,660.35,200.48,661.95,208.28,1,0,0,0,0,0,1,0,0,0,0
165,name,330.15,170.54,331.19,173.42,1,0,0,0,0,0,1,0,0,0,0
166,name,210.12,250.43,221.42,261.32,1,0,0,0,0,0,1,0,0,0,0
167,name,30.1,310.8,34.64,313.41,1,0,0,0,0,0,1,0,0,0,0
168,name,438.5,483.99,452.35,486.25,1,0,0,0,0,0,1,0,0,0,0
169,name,40.28,150.45,41.93,151.46,1,0,0,0,0,0,1,0,0,0,0
170,name,603.86,504.62,608.38,507.19,1,0,0,0,0,0,1,0,0,0,0
171,name,135.74,428.13,138.72,435.16,1,0,0,0,0,0,1,0,0,0,0
172,name,330.72,300.92,335.16,302.65,1,0,0,0,0,0,1,0,0,0,0
173,name,336.8,406.14,338.39,414.09,1,0,0,0,0,0,1,0,0,0,0
174,name,630.52,270.16,631.53,271.5,1,0,0,0,0,0,1,0,0,0,0
175,name,160.59,60.95,168.54,62.51,1,0,0,0,0,0,1,0,0,0,0
176,name,392.46,135.38,405.95,137.94,1,0,0,0,0,0,1,0,0,0,0
177,name,266.66,190.87,278.45,198.52,1,0,0,0,0,0,1,0,0,0,0
178,name,460.89,51.83,464.73,55.96,1,0,0,0,0,0,1,0,0,0,0
179,name,670.25,200.31,675.62,212.78,1,0,0,0,0,0,1,0,0,0,0
180,name,360.53,390.8,372.57,398.1,1,0,0,0,0,0,1,0,0,0,0
181,name,530.95,350.39,537.89,361.84,1,0,0,0,0,0,1,0,0,0,0
182,name,70.34,320.23,71.35,326.82,1,0,0,0,0,0,1,0,0,0,0
183,name,380.63,320.38,395.38,321.79,1,0,0,0,0,0,1,0,0,0,0
184,name,650.26,70.58,651.26,81.94,1,0,0,0,0,0,1,0,0,0,0
185,name,480.4,180.27,481.4,181.29,1,0,0,0,0,0,1,0,0,0,0
186,name,720.56,60.67,726.38,62.64,1,0,0,0,0,0,1,0,0,0,0
187,name,480.56,50.32,482.74,63.1,1,0,0,0,0,0,1,0,0,0,0
188,name,0.37,20.32,1.57,29.34,1,0,0,0,0,0,1,0,0,0,0
189,name,390.31,280.18,399.4,290.16,1,0,0,0,0,0,1,0,0,0,0
190,name,465.98,43.7,472.56,44.79,1,0,0,0,0,0,1,0,0,0,0
191,name,450.58,100.43,464.58,101.55,1,0,0,0,0,0,1,0,0,0,0
192,name,50.47,386.21,60.12,399.12,1,0,0,0,0,0,1,0,0,0,0
193,name,500.73,50.6,506.77,64.26,1,0,0,0,0,0,1,0,0,0,0
194,name,160.8,80.53,164.32,81.99,1,0,0,0,0,0,1,0,0,0,0
195,name,290.09,300.75,295.16,306.85,1,0,0,0,0,0,1,0,0,0,0
196,name,120.26,240.29,128.64,244.24,1,0,0,0,0,0,1,0,0,0,0
197,name,490.49,60.23,492.56,69.46,1,0,0,0,0,0,1,0,0,0,0
198,name,458.58,79.23,462.77,81.07,1,0,0,0,0,0,1,0,0,0,0
199,name,600.23,370.64,607.6,371.8,1,0,0,0,0,0,1,0,0,0,0
200,name,583.77,333.39,590.57,342.92,1,0,0,0,0,0,1,0,0,0,0
201,name,580.69,80.4,584.96,93.26,1,0,0,0,0,0,1,0,0,0,0
202,name,430.89,390.75,432.19,392.14,1,0,0,0,0,0,1,0,0,0,0
203,name,330.85,350.84,331.85,355.13,1,0,0,0,0,0,1,0,0,0,0
204,name,690.63,170.49,693.22,180.84,1,0,0,0,0,0,1,0,0,0,0
205,name,0.14,240.59,6.35,254.61,1,0,0,0,0,0,1,0,0,0,0
206,name,618.17,507.94,629.55,519.82,1,0,0,0,0,0,1,0,0,0,0
207,name,377.8,147.46,383.26,160.39,1,0,0,0,0,0,1,0,0,0,0
208,name,670.28,380.49,680.15,385.58,1,0,0,0,0,0,1,0,0,0,0
209,name,125.97,445.32,128.94,446.32,1,0,0,0,0,0,1,0,0,0,0
210,name,87.1,389.1,93.2,390.27,1,0,0,0,0,0,1,0,0,0,0
211,name,80.3,60.63,83.83,70.12,1,0,0,0,0,0,1,0,0,0,0
212,name,120.52,100.19,129.74,103.46,1,0,0,0,0,0,1,0,0,0,0
213,name,510.51,450.74,519.17,454.34,1,0,0,0,0,0,1,0,0,0,0
214,name,330.76,140.53,335.91,143.39,1,0,0,0,0,0,1,0,0,0,0
215,name,510.12,0.91,511.57,9.49,1,0,0,0,0,0,1,0,0,0,0
216,name,670.64,190.68,676.58,194.27,1,0,0,0,0,0,1,0,0,0,0
217,name,40.83,260.47,44.94,266.55,1,0,0,0,0,0,1,0,0,0,0
218,name,640.69,180.73,642.57,193.82,1,0,0,0,0,0,1,0,0,0,0
219,name,486.03,57.99,489.26,60.38,1,0,0,0,0,0,1,0,0,0,0
220,name,560.85,240.71,567.35,245.07,1,0,0,0,0,0,1,0,0,0,0
221,name,63.46,428.47,64.74,429.47,1,0,0,0,0,0,1,0,0,0,0
222,name,90.51,350.65,93.44,352.19,1,0,0,0,0,0,1,0,0,0,0
223,name,320.9,220.21,324.88,227.4,1,0,0,0,0,0,1,0,0,0,0
224,name,534.4,444.38,538.48,445.66,1,0,0,0,0,0,1,0,0,0,0
225,name,60.06,480.74,74.32,487.15,1,0,0,0,0,0,1,0,0,0,0
226,name,100.5,90.39,114.9,96.51,1,0,0,0,0,0,1,0,0,0,0
227,name,450.19,110.49,452.46,112.06,1,0,0,0,0,0,1,0,0,0,0
228,name,504.56,9.94,511.02,11.09,1,0,0,0,0,0,1,0,0,0,0
229,name,405.2,459.63,408.61,460.73,1,0,0,0,0,0,1,0,0,0,0
230,name,470.83,480.44,477.31,493.38,1,0,0,0,0,0,1,0,0,0,0
231,name,280.52,412.15,291.59,418.89,1,0,0,0,0,0,1,0,0,0,0
232,name,491.66,42.04,495.62,47.78,1,0,0,0,0,0,1,0,0,0,0
233,name,517.7,481.21,518.93,482.23,1,0,0,0,0,0,1,0,0,0,0
234,name,440.75,100.15,448.67,102.32,1,0,0,0,0,0,1,0,0,0,0
235,name,120.35,280.85,135.33,289.63,1,0,0,0,0,0,1,0,0,0,0
236,name,378.46,482.95,385.54,486.36,1,0,0,0,0,0,1,0,0,0,0
237,name,560.32,300.67,564.34,306.37,1,0,0,0,0,0,1,0,0,0,0
238,name,60.65,320.5,63.84,333.51,1,0,0,0,0,0,1,0,0,0,0
239,name,50.74,330.67,51.83,336.25,1,0,0,0,0,0,1,0,0,0,0
240,name,132.39,449.62,138.72,455.9,1,0,0,0,0,0,1,0,0,0,0
241,name,53.53,360.95,60.54,372.06,1,0,0,0,0,0,1,0,0,0,0
242,name,84.96,424.58,85.96,426.76,1,0,0,0,0,0,1,0,0,0,0
243,name,264.12,200.2,265.24,208.31,1,0,0,0,0,0,1,0,0,0,0
244,name,20.13,370.49,21.52,372.11,1,0,0,0,0,0,1,0,0,0,0
245,name,600.63,510.61,613.5,514.74,1,0,0,0,0,0,1,0,0,0,0
246,name,43.06,362.09,45.19,367.64,1,0,0,0,0,0,1,0,0,0,0
247,name,120.93,450.41,130.99,451.54,1,0,0,0,0,0,1,0,0,0,0
248,name,340.14,350.71,353.4,357.06,1,0,0,0,0,0,1,0,0,0,0
249,name,510.86,90.26,519.45,96.82,1,0,0,0,0,0,1,0,0,0,0
250,name,221.32,242.23,225.49,244.07,1,0,0,0,0,0,1,0,0,0,0
251,name,350.48,200.43,351.59,201.46,1,0,0,0,0,0,1,0,0,0,0
252,name,20.71,320.18,22.1,331.33,1,0,0,0,0,0,1,0,0,0,0
253,name,286.42,194.18,287.5,195.18,1,0,0,0,0,0,1,0,0,0,0
254,name,450.49,30.47,457.97,43.17,1,0,0,0,0,0,1,0,0,0,0
255,name,520.24,480.93,526.67,482.87,1,0,0,0,0,0,1,0,0,0,0
256,name,40.89,80.83,46.97,81.93,1,0,0,0,0,0,1,0,0,0,0
257,name,440.58,450.27,442.19,452.13,1,0,0,0,0,0,1,0,0,0,0
258,name,237.32,188.97,238.89,202.27,1,0,0,0,0,0,1,0,0,0,0
259,name,389.33,501.2,399.07,506.02,1,0,0,0,0,0,1,0,0,0,0
260,name,234.91,236.48,237.46,240.27,1,0,0,0,0,0,1,0,0,0,0
261,name,580.89,320.07,582.07,321.94,1,0,0,0,0,0,1,0,0,0,0
262,name,267.09,174.36,272.31,175.44,1,0,0,0,0,0,1,0,0,0,0
263,name,250.15,280.5,251.16,284.75,1,0,0,0,0,0,1,0,0,0,0
264,name,550.13,490.35,552.34,491.43,1,0,0,0,0,0,1,0,0,0,0
265,name,459.23,215.38,466.33,222.78,1,0,0,0,0,0,1,0,0,0,0
266,name,340.82,200.5,347.11,208.73,1,0,0,0,0,0,1,0,0,0,0
267,name,450.2,390.16,451.4,398.06,1,0,0,0,0,0,1,0,0,0,0
268,name,600.44,470.13,609.46,471.14,1,0,0,0,0,0,1,0,0,0,0
269,name,500.53,190.7,513.19,193.25,1,0,0,0,0,0,1,0,0,0,0
270,name,550.82,280.15,552.2,281.25,1,0,0,0,0,0,1,0,0,0,0
271,name,507.46,34.55,508.48,45.14,1,0,0,0,0,0,1,0,0,0,0
272,name,521.71,202.19,525.18,210.17,1,0,0,0,0,0,1,0,0,0,0
273,name,233.73,165.16,248.39,166.88,1,0,0,0,0,0,1,0,0,0,0
274,name,120.62,390.29,121.7,396.18,1,0,0,0,0,0,1,0,0,0,0
275,name,380.93,0.27,384.47,2.06,1,0,0,0,0,0,1,0,0,0,0
276,name,60.94,100.13,64.23,107.31,1,0,0,0,0,0,1,0,0,0,0
277,name,513.76,174.06,516.57,175.84,1,0,0,0,0,0,1,0,0,0,0
278,name,660.54,430.79,666.58,434,1,0,0,0,0,0,1,0,0,0,0
279,name,610.82,340.51,611.9,342.92,1,0,0,0,0,0,1,0,0,0,0
280,name,140.83,430.2,142.34,431.23,1,0,0,0,0,0,1,0,0,0,0
281,name,483.68,142.3,490.65,144.04,1,0,0,0,0,0,1,0,0,0,0
282,name,550.51,330.85,565.09,344.28,1,0,0,0,0,0,1,0,0,0,0
283,name,230.9,50.29,232.42,59.12,1,0,0,0,0,0,1,0,0,0,0
284,name,583.51,507.94,585.49,513.95,1,0,0,0,0,0,1,0,0,0,0
285,name,620.8,330.24,656.29,356.32,1,0,0,0,0,0,1,0,0,0,0
286,name,160.9,398.09,174.76,399.17,1,0,0,0,0,0,1,0,0,0,0
287,name,340.61,160.9,341.76,163.26,1,0,0,0,0,0,1,0,0,0,0
288,name,240.18,400.57,249.75,403.55,1,0,0,0,0,0,1,0,0,0,0
289,name,170.17,449.75,177.93,456.82,1,0,0,0,0,0,1,0,0,0,0
290,name,100.86,150.19,106.99,154.84,1,0,0,0,0,0,1,0,0,0,0
291,name,100.08,240.53,103.3,244.29,1,0,0,0,0,0,1,0,0,0,0
292,name,570.92,210.23,572.12,221.85,1,0,0,0,0,0,1,0,0,0,0
293,name,380.07,400.47,388.89,410.92,1,0,0,0,0,0,1,0,0,0,0
294,name,600.6,40.54,611.57,44.51,1,0,0,0,0,0,1,0,0,0,0
295,name,80.9,390.63,86.89,392.68,1,0,0,0,0,0,1,0,0,0,0
296,name,640.11,70.49,644.39,72.78,1,0,0,0,0,0,1,0,0,0,0
297,name,281.55,200.01,283.91,204.81,1,0,0,0,0,0,1,0,0,0,0
298,name,136.52,437.7,138.02,443.41,1,0,0,0,0,0,1,0,0,0,0
299,name,100.06,120.46,101.44,131.78,1,0,0,0,0,0,1,0,0,0,0
300,name,550.48,160.44,557.6,163.02,1,0,0,0,0,0,1,0,0,0,0
301,name,570.1,370.58,582.84,376.27,1,0,0,0,0,0,1,0,0,0,0
302,name,710.13,230.71,714.39,231.82,1,0,0,0,0,0,1,0,0,0,0
303,name,600.16,440.7,602.33,445.01,1,0,0,0,0,0,1,0,0,0,0
304,name,540.74,500.38,543.16,501.56,1,0,0,0,0,0,1,0,0,0,0
305,name,60.1,310.24,61.11,317.3,1,0,0,0,0,0,1,0,0,0,0
306,name,530.55,410.61,542.14,416.04,1,0,0,0,0,0,1,0,0,0,0
307,name,610.07,410.21,612.88,420.39,1,0,0,0,0,0,1,0,0,0,0
308,name,60.71,490.05,69.36,498.22,1,0,0,0,0,0,1,0,0,0,0
309,name,380.85,330.83,388.47,332.13,1,0,0,0,0,0,1,0,0,0,0
310,name,490.34,480.44,491.34,484.23,1,0,0,0,0,0,1,0,0,0,0
311,name,519.17,9.43,524.41,10.95,1,0,0,0,0,0,1,0,0,0,0
312,name,710.63,150.71,724.74,153.49,1,0,0,0,0,0,1,0,0,0,0
313,name,460.5,260.32,467.56,268.39,1,0,0,0,0,0,1,0,0,0,0
314,name,430.62,510.51,438.91,512.49,1,0,0,0,0,0,1,0,0,0,0
315,name,350.3,507.94,364.1,510.37,1,0,0,0,0,0,1,0,0,0,0
316,name,700.26,10.9,702.28,13.7,1,0,0,0,0,0,1,0,0,0,0
317,name,518.48,463.61,527.38,478.54,1,0,0,0,0,0,1,0,0,0,0
318,name,490.14,270.25,491.21,281.02,1,0,0,0,0,0,1,0,0,0,0
319,name,530.3,40.34,543.04,43.39,1,0,0,0,0,0,1,0,0,0,0
320,name,660.24,400.51,666.49,402.49,1,0,0,0,0,0,1,0,0,0,0
321,name,255.96,219.37,257.22,225.31,1,0,0,0,0,0,1,0,0,0,0
322,name,150.33,70.28,163.64,79.64,1,0,0,0,0,0,1,0,0,0,0
323,name,90.05,380.33,92.84,381.42,1,0,0,0,0,0,1,0,0,0,0
324,name,360.39,160.76,373.21,166.63,1,0,0,0,0,0,1,0,0,0,0
325,name,447.28,60.41,453.33,61.55,1,0,0,0,0,0,1,0,0,0,0
326,name,206.72,241.3,215.66,242.32,1,0,0,0,0,0,1,0,0,0,0
327,name,700.44,140.2,702.71,142,1,0,0,0,0,0,1,0,0,0,0
328,name,620.26,100.65,621.26,102.93,1,0,0,0,0,0,1,0,0,0,0
329,name,290.71,450.83,305.08,452.99,1,0,0,0,0,0,1,0,0,0,0
330,name,450.73,430.45,461.25,433.07,1,0,0,0,0,0,1,0,0,0,0
