,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
18,65.905,56.515,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[57, 115, 211"]
19,56.42,20.585,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[4, 28, 222, 22, 212, 118"]
20,28.965,6.54999,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[5, 141, 205"]
21,16.745,39.125,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[76, 184, 120, 197, 23, 38, 114, 77, 13, 138"]
22,16.87,75.745,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[69, 163, 178, 208, 157, 50, 230, 48"]
23,57.04,83.655,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[111, 78, 129, 96"]
24,51.985,112.165,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[105, 191, 81, 216, 110"]
25,7.98499,112.31,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[83, 225, 217, 166"]
26,18.935,147.78,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[167, 15, 234, 130, 210"]
27,47.48,167.115,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[31, 2, 107, 174, 143, 136"]
28,14.73,187.505,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[63, 106, 183, 229, 122, 173"]
29,8.73999,221.82,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[70, 127, 121"]
30,46.21,220.89,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[40, 221, 25, 101"]
31,60.76,200.33,-1,0,0,0,0,0,0,1,"[0, 0"],"[17, 159"]
32,96.61,226.97,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[189, 108, 93"]
33,108.295,206.565,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[137, 44, 218"]
34,142.91,220.775,-1,0,0,0,0,0,0,1,"[0, 0"],"[103, 9"]
35,166.64,217.57,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[223, 32, 98, 21, 29"]
36,160.18,185.48,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[175, 147, 24, 113"]
37,156.8,157.175,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[203, 54, 67, 3, 41, 85"]
38,120.195,157.28,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[47, 192, 87, 49, 195"]
39,82.16,146.585,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[79, 104, 177, 198"]
40,190.705,141.23,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[51, 165, 36"]
41,217.23,128.4,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[126, 151, 33, 152, 89, 169"]
42,247.23,138.885,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[181, 68, 62, 133, 92, 56"]
43,295.315,126.89,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[116, 199, 182, 201, 75, 88, 14"]
44,292.005,168.235,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[45, 100, 117, 162"]
45,266.01,186.145,-1,0,0,0,0,0,0,1,"[0, 0"],"[90, 148"]
46,232.525,176.815,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[150, 193, 34"]
47,199.025,178.87,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[233, 125, 10, 84, 156, 220, 27, 74, 219"]
48,237.065,219.225,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[155, 135, 60, 231"]
49,268.555,223.975,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[11, 71, 35, 82"]
50,292.255,236.415,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[123, 42, 55"]
