,x,y,comp_idx
104,625.19,685.66,[340]
105,645.86,635.33,[404]
106,663.185,591.7049999999999,[332]
107,655.7,455.74,[319]
108,605.15,405.34,"[112, 433, 403]"
109,652.035,381.635,[354]
110,645.86,345.8,"[297, 105]"
111,595.17,335.72,"[13, 314, 114, 223]"
112,545.13,355.5,"[125, 376]"
113,515.2,365.07,"[258, 199, 161]"
114,510.57500000000005,381.245,[174]
115,485.86,385.5,[275]
116,462.14,362.065,[77]
117,405.47,395.43,[129]
118,405.155,462.275,[389]
119,432.97,476.47,[81]
120,431.77,480.77,"[195, 393, 209, 307, 107]"
121,455.65,476.45,[21]
122,465.14,465.29,[252]
123,515.1,445.91,[310]
124,535.1700000000001,405.45,[12]
125,575.72,472.71,[192]
126,556.68,492.19,[446]
127,545.24,495.57,"[187, 8, 377]"
128,515.6800000000001,545.37,"[184, 400]"
129,492.935,522.01,[363]
130,472.135,528.06,[277]
131,475.69,555.23,[360]
132,465.13,585.39,[364]
133,421.105,571.495,[158]
134,395.2,565.18,"[321, 413, 251, 449]"
135,370.47,540.635,[417]
136,335.44,555.23,"[416, 31, 166, 256]"
137,315.84,585.6,[130]
138,295.42,615.3,[84]
139,275.62,625.38,[359]
140,225.36,655.33,"[414, 418, 388]"
141,215.61,695.23,[445]
142,202.01,731.75,[59]
143,225.43,755.46,[305]
144,185.14,765.61,[194]
145,155.27,752.11,"[212, 399]"
146,155.77,745.94,"[139, 119]"
147,115.5,765.48,[99]
148,92.97999999999999,743.315,[225]
149,85.75,795.11,"[132, 330]"
150,55.69,795.23,"[123, 54, 168]"
151,35.59,795.5,[137]
152,95.43,865.31,"[56, 327, 245]"
153,133.15,836.03,[356]
154,155.45,815.36,"[278, 196]"
155,206.1,806.99,[20]
156,225.85,825.38,[87]
157,245.39,825.1,[308]
158,252.505,841.39,[394]
159,275.39,865.86,[219]
160,255.06,905.72,[306]
161,242.485,897.165,[382]
162,245.68,925.46,[43]
163,275.65,958.0,"[329, 205]"
164,170.09,948.26,[210]
165,170.09,945.93,[210]
166,65.49000000000001,945.23,"[291, 336]"
167,25.3,945.36,"[198, 144, 80]"
168,95.44,685.87,"[78, 282]"
169,95.61,625.67,[159]
170,125.35,625.35,[103]
171,125.49,575.49,[142]
172,185.81,555.72,[390]
173,155.69,485.37,[264]
174,165.4,465.08,[63]
175,141.49,440.65,[76]
176,95.69,435.56,[348]
177,75.35499999999999,411.065,[395]
178,55.4,425.07,[352]
179,55.81,455.89,[6]
180,36.42,477.5,"[120, 71]"
181,26.71,485.75,"[104, 441]"
182,26.43,494.19,[51]
183,95.07,505.57,[304]
184,45.870000000000005,585.29,[420]
185,35.2,635.7,[293]
186,175.38,645.24,[311]
187,255.11,688.11,[58]
188,258.17,688.11,[58]
189,285.54,765.43,[447]
190,325.41,735.48,[344]
191,345.235,701.395,[61]
192,367.715,689.74,[254]
193,365.58,685.64,[324]
194,385.17,665.81,"[178, 94]"
195,395.67,625.87,"[411, 214]"
196,434.65,624.19,"[409, 438]"
197,391.15,712.45,"[235, 32, 266]"
198,363.73,722.39,[372]
199,342.195,661.875,[60]
200,481.77,712.46,[106]
201,515.4200000000001,805.15,"[279, 222]"
202,505.75,845.07,"[292, 238, 155, 386]"
203,455.25,835.35,"[427, 202]"
204,305.4,825.66,"[85, 70]"
205,265.66999999999996,515.9300000000001,"[234, 26]"
206,251.86,468.18,[86]
207,255.89,455.72,"[351, 232]"
208,285.88,445.36,"[421, 338]"
209,280.875,391.08500000000004,[24]
210,245.76,385.86,"[444, 47]"
211,195.26,395.17,[249]
212,195.76,344.32,"[173, 14]"
213,145.81,325.85,"[36, 362, 260]"
214,169.77,296.57,[312]
215,170.4,292.67,"[296, 419, 206]"
216,176.21,291.87,"[246, 52]"
217,174.235,274.855,[42]
218,195.59,275.49,"[317, 298]"
219,262.095,261.66499999999996,[218]
220,275.75,235.16,[335]
221,242.47500000000002,211.565,[295]
222,240.7,198.57,"[134, 286]"
223,220.875,190.42000000000002,[16]
224,189.99,165.6,"[117, 325]"
225,191.96,154.53,[135]
226,188.68,148.74,"[208, 410]"
227,205.31,145.06,"[274, 115]"
228,214.57,130.07,"[153, 231]"
229,167.735,131.17000000000002,[408]
230,165.29000000000002,125.96000000000001,[318]
231,159.96,115.34,"[23, 337, 62, 323, 302, 226, 163]"
232,167.52,143.45999999999998,[378]
233,115.82,145.92000000000002,"[7, 315]"
234,103.72,182.95999999999998,[150]
235,145.56,205.36,[177]
236,105.65,265.91999999999996,[333]
237,95.33,305.42,[383]
238,85.58,345.55,[25]
239,81.18,371.07500000000005,[436]
240,136.57,375.23,[72]
241,136.57,383.59,[72]
242,65.46000000000001,255.24,[211]
243,25.19,265.28999999999996,"[373, 90]"
244,25.35,195.85,[237]
245,25.64,155.18,"[426, 423]"
246,25.53,75.31,[220]
247,45.19,75.2,[253]
248,65.41,65.85,"[439, 164]"
249,94.92500000000001,63.295,[285]
250,103.78999999999999,54.575,[341]
251,115.84,35.47,"[170, 272]"
252,159.54,28.5,[28]
253,205.26,75.59,[247]
254,225.34,35.15,"[328, 309, 74]"
255,293.185,41.36,[157]
256,305.33,75.75,"[57, 326]"
257,362.28499999999997,100.975,[398]
258,375.51,105.2,[69]
259,389.95,72.84,"[64, 368]"
260,395.37,35.68,"[387, 250, 443, 320, 182]"
261,415.5,25.87,"[35, 345]"
262,465.16,35.71,[189]
263,465.49,45.7,[146]
264,451.865,91.465,[233]
265,435.09,105.08,"[151, 93]"
266,415.9,115.5,[136]
267,505.78,85.71000000000001,"[101, 46]"
268,555.81,95.37,[148]
269,575.75,85.09,[185]
270,585.46,55.09,"[145, 138]"
271,553.355,43.65,[15]
272,525.63,35.82,[172]
273,633.23,63.8,[88]
274,645.34,75.38,"[118, 75]"
275,655.69,85.91,[82]
276,655.9,35.19,"[385, 262, 350]"
277,745.68,45.07,"[186, 257]"
278,765.34,25.36,[430]
279,816.0,55.870000000000005,[126]
280,816.0,71.19,[156]
281,785.35,95.68,[365]
282,765.66,105.75,[175]
283,685.7,135.57,[10]
284,675.67,145.24,[424]
285,675.64,175.2,[96]
286,605.19,155.82,[97]
287,580.9200000000001,134.52499999999998,[380]
288,555.14,185.65,"[425, 41]"
289,545.38,195.06,[270]
290,495.15,205.12,"[179, 405, 300, 240]"
291,500.96500000000003,280.825,[49]
292,525.2,305.38,[180]
293,535.14,295.85,[113]
294,545.77,265.91999999999996,[322]
295,584.865,246.23,[124]
296,445.78,275.32,"[239, 188]"
297,405.86,275.66999999999996,[152]
298,383.395,253.51,[181]
299,395.22,235.47,"[267, 53, 271]"
300,415.44,225.67,[176]
301,325.45,245.63,"[381, 147]"
302,285.46,285.84,"[248, 313]"
303,305.33,335.51,[17]
304,341.615,302.595,[437]
305,365.06,325.33,[358]
306,335.23,415.6,[37]
307,365.52,495.76,"[215, 450]"
308,395.74,495.1,[392]
309,265.85,195.34,[68]
310,137.195,91.96000000000001,[432]
311,63.120000000000005,-3.6999999999999993,[38]
312,55.82,-3.6999999999999993,[38]
