,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
30,356.115,169.275,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[10, 274, 212, 262, 137"]
31,355.06,121.315,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[160, 158, 225, 159, 18, 187, 179, 141"]
32,361.145,75.06,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[256, 125, 185, 70, 135"]
33,362.175,18.04,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[35, 91, 240, 14, 143, 175"]
34,321.39,21.845,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[268, 57, 142, 123"]
35,294.905,25.055,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[188, 244, 197, 12, 13, 23, 105, 192, 65, 22"]
36,241.345,24.47,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[273, 7, 275, 219, 243, 90, 169, 44, 183"]
37,234.24,33.415,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[34, 59, 72, 146"]
38,187.23,17.065,-1,0,0,0,0,0,0,1,"[0, 0"],"[112, 233"]
39,152.13,30.72,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[31, 154, 126, 258"]
40,132.745,23.68,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[257, 60, 1, 259, 29, 214, 200, 269, 101, 156"]
41,82.88,23.42,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[199, 241, 78, 104, 215, 15, 111, 165, 206, 211, 249, 196"]
42,77.375,72.52,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[263, 252, 107, 84, 73"]
43,103.065,95.1,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[276, 217, 220, 86, 130, 9, 76, 5"]
44,133.575,82.145,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0"],"[235, 204, 116, 139"]
