,x,y,z,type,sub_type,side,board,step,big,array,array_idx,comp_idx
49,40.735,448.45,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[72, 175, 31, 498, 596, 398, 493, 423, 517"]
50,19.56,473.995,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[25, 636, 499, 236, 23, 127, 207, 371, 104, 435, 514, 3, 306, 129"]
51,1.025,494.005,-1,0,0,0,0,0,0,1,"[0"],"[485"]
52,59.78,478.105,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[265, 550, 456, 196, 427, 161, 630, 83, 374, 575, 600, 594, 317"]
53,92.02,479.165,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[61, 200, 45, 166, 358, 171, 136, 311, 271, 151, 5, 460, 357, 114"]
54,126.435,476.54,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[467, 191, 76, 506, 87, 94, 585, 470, 142"]
55,152.06,451.235,-1,0,0,0,0,0,0,1,"[0, 0"],"[149, 511"]
56,157.55,483.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[147, 266, 573, 558, 505, 70, 40, 156"]
57,197.22,479.33,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[360, 119, 292, 463, 53, 128, 253"]
58,192.08,438.995,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[162, 282, 35, 487, 58, 403"]
59,230.435,454.49,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[13, 646, 144, 313, 543, 503"]
60,231.48,410.095,-1,0,0,0,0,0,0,1,"[0, 0"],"[431, 102"]
61,197.975,402.595,-1,0,0,0,0,0,0,1,"[0, 0"],"[486, 148"]
62,217.055,360.91,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[450, 529, 632, 379, 617"]
63,205.205,326.33,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[29, 586, 21, 211, 322"]
64,234.975,317.305,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[373, 304, 604, 583, 440, 9, 429, 441, 262, 451, 48, 82"]
65,236.745,277.97,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[112, 245, 18, 33, 181, 178, 407, 551, 96, 469, 490, 240, 297, 367, 568, 619"]
66,222.245,260.34,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[557, 354, 46, 11, 620, 419"]
67,239.57,219.615,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[267, 134, 378, 387, 250"]
68,225.81,179.975,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[426, 449, 116, 244, 186, 247, 202, 19, 611"]
69,222.48,139.535,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0"],"[246, 522, 626, 103, 172, 468"]
70,236.695,89.47,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[466, 300, 613, 433, 382, 597, 567, 243"]
71,224.655,59.575,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[118, 555, 602, 381, 369, 327, 32, 194, 231, 56, 237"]
72,186.745,69.815,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[603, 510, 574, 296, 16, 576, 579"]
73,179.755,102.32,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[415, 275, 526, 370, 535, 591, 386, 307, 592, 640, 539, 110, 146"]
74,185.52,143.32,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[318, 10, 496, 107, 212, 392, 638, 201, 258, 338, 622, 384, 312, 155, 290, 123"]
75,155.16,135.8,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[500, 601, 60, 41, 286, 310, 363, 157, 248, 158"]
76,147.485,166.465,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[159, 37, 101, 229, 90, 93, 108, 100, 563, 448, 361, 389, 362, 508, 504, 547"]
77,187.79,179.875,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[274, 396, 124, 527, 293, 335, 428, 179, 139, 22, 495, 285, 628, 418, 598, 234, 333, 208"]
78,182.425,204.75,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[121, 639, 484, 599, 545, 446, 523, 78, 521"]
79,159.865,207.64,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[199, 43, 301, 273, 63, 464, 359, 570"]
80,139.145,216.435,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[564, 14, 277, 544, 462, 615, 548, 164"]
81,140.065,258.495,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0"],"[404, 377, 302, 256, 88"]
82,175.275,239.835,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0"],"[497, 298, 590, 26, 349, 224, 365"]
83,179.205,266.405,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[442, 140, 216, 99, 153, 397, 565, 340, 483"]
84,195.2,297.74,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[163, 138, 477, 228, 204, 198, 176, 561, 281, 413, 474"]
85,160.95,300.135,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0"],"[414, 325, 552, 323, 214, 553, 616, 420"]
86,130.595,304.605,-1,0,0,0,0,0,0,1,"[0, 0, 0"],"[80, 559, 315"]
87,130.29,336.95,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0"],"[421, 260, 625, 85, 230, 213, 538, 205, 105"]
88,148.25,343.375,-1,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"],"[59, 71, 7, 519, 12, 168, 432, 223, 257, 343, 209, 481"]
