,x,y,comp_idx
189,366.74,645.0,[82]
190,342.78499999999997,621.65,[95]
191,359.27,604.88,"[201, 173]"
192,373.7,587.67,"[50, 53]"
193,337.61,593.7,"[290, 233, 304, 116, 231, 202, 302, 109, 139, 75, 282, 228, 67, 18, 43, 47, 66]"
194,336.43,595.78,"[232, 214]"
195,327.42,602.74,"[138, 220, 72, 333]"
196,315.24,615.07,"[174, 286, 4, 56]"
197,328.55,645.0,[210]
198,335.905,582.105,[30]
199,323.005,571.515,[180]
200,304.625,579.345,[17]
201,306.58,533.86,"[216, 291]"
202,320.84,512.28,[308]
203,324.99,508.79,"[327, 55]"
204,301.635,485.015,[125]
205,291.735,494.1,[236]
206,261.15,490.6,[223]
207,255.87,525.94,"[70, 247]"
208,231.405,600.9,[311]
209,255.56,625.53,"[260, 229, 127, 171, 167]"
210,244.15,645.0,[299]
211,185.47,645.0,[295]
212,175.64,635.75,[179]
213,113.79,581.27,[106]
214,175.86,355.31,"[188, 51, 61]"
215,535.0799999999999,469.81,[112]
216,544.07,469.81,[112]
217,545.23,546.51,[20]
218,552.42,546.51,[20]
219,576.0,545.07,[118]
220,576.0,608.57,[38]
221,576.0,610.46,"[148, 251, 104, 149]"
222,528.44,605.16,[162]
223,515.78,605.16,[162]
224,564.36,382.19,"[48, 225]"
225,576.0,351.17,"[218, 274, 158, 145, 42]"
