,x,y,comp_idx
200,165.31,427.44,[470]
201,149.69,384.62,"[538, 679, 173, 777, 247]"
202,163.02,351.99,[180]
203,184.105,334.61,[400]
204,201.58,306.63,[533]
205,210.175,295.395,[622]
206,230.56,305.38,"[544, 101, 637, 432, 433]"
207,228.32,338.9,[563]
208,235.85000000000002,354.665,[639]
209,223.585,373.20000000000005,[469]
210,208.73,358.78,"[38, 121, 344]"
211,254.58,378.1,[199]
212,267.62,358.64,"[977, 597, 138, 687, 114, 167, 817]"
213,264.02,321.935,[422]
214,293.12,326.45,"[724, 932]"
215,301.485,334.78,[202]
216,305.81,328.78499999999997,[811]
217,313.78499999999997,318.475,[217]
218,313.38,299.83,"[974, 857, 943]"
219,289.99,277.125,[404]
220,275.39,265.0,"[12, 351, 659]"
221,286.55,240.86,"[10, 383]"
222,253.225,242.475,[719]
223,234.91,234.31,"[526, 575, 163, 785, 772]"
224,215.42,221.61,[108]
225,212.66,227.11,[579]
226,208.49,227.8,"[574, 762, 650]"
227,202.36,241.61,[624]
228,179.375,231.76,[661]
229,182.2,260.41999999999996,"[146, 294, 246, 204, 483]"
230,178.2,283.895,[72]
231,155.91,299.99,"[283, 744, 297, 71, 896, 672, 792, 48, 168]"
232,131.725,276.6,[534]
233,117.42,306.26,"[401, 878, 286, 499, 856, 937, 511]"
234,97.955,308.40999999999997,[793]
235,83.95,312.68,"[248, 561, 264, 95, 87, 582, 265]"
236,88.26,283.70500000000004,[319]
237,84.2,247.78,"[522, 19, 296]"
238,112.655,235.175,[321]
239,136.64,227.97,"[471, 606, 487]"
240,142.74,201.59,[181]
241,117.875,206.06,[342]
242,97.16,215.17,"[403, 934, 106, 196, 410]"
243,61.695,225.64,[474]
244,44.870000000000005,214.87,"[398, 331]"
245,25.56,215.1,"[244, 609, 723, 805, 57]"
246,44.92,260.68,"[486, 967, 195, 754, 795]"
247,38.480000000000004,280.39,"[749, 588, 586, 126, 716]"
248,25.0,302.765,[39]
249,32.34,313.91,[64]
250,38.62,313.91,[64]
251,25.58,372.18,"[868, 128, 690, 18, 299, 752, 535, 809]"
252,25.0,393.31,[761]
253,38.26,417.81,"[103, 191, 78]"
254,71.44,398.15,"[240, 971, 476, 903, 741]"
255,91.25,378.45,"[182, 454, 617, 938]"
256,97.77,371.88,"[965, 666, 152, 334, 411]"
257,116.92,332.88,"[881, 532, 186]"
258,232.13,268.96000000000004,"[99, 162, 725]"
259,215.265,210.115,[855]
260,238.1,199.13,"[501, 904]"
261,247.75,182.09,"[920, 109, 568, 107, 73]"
262,263.65,186.49,[823]
263,243.17,163.20499999999998,[458]
264,239.905,162.555,[491]
265,239.06,146.39999999999998,[683]
266,202.43,155.97,"[839, 867, 897, 165, 901, 865, 775, 595]"
267,182.49,188.88,"[722, 465]"
268,160.38,166.425,[188]
269,143.07999999999998,156.67,"[697, 963]"
270,149.48000000000002,149.37,"[111, 853, 219, 747]"
271,126.1,126.665,[125]
272,119.695,133.89499999999998,[192]
273,97.07,130.32,"[129, 35, 678]"
274,72.36,164.395,[21]
275,65.9,161.03,[689]
276,38.66,162.96,"[94, 42, 704, 86, 540]"
277,25.0,112.43,"[75, 525, 276, 291, 397, 643, 632]"
278,25.4,97.57,"[851, 537, 235, 985, 644]"
279,45.06,97.44,[238]
280,53.875,74.345,[830]
281,70.89,77.87,"[645, 652, 210]"
282,84.6,77.5,"[387, 984, 459, 845, 27]"
283,96.97,71.46000000000001,"[332, 218]"
284,97.24,51.59,"[789, 545, 529, 605, 960, 349, 746, 827, 308, 554, 498]"
285,104.23,38.769999999999996,"[541, 307, 23]"
286,96.58500000000001,25.0,[518]
287,77.85,44.879999999999995,[701]
288,67.08,53.3,"[810, 237, 85, 923, 500]"
289,47.275,53.825,[684]
290,59.595,33.18,[673]
291,25.0,25.0,"[249, 375, 197, 213, 216, 268, 814, 346, 336, 948, 552]"
292,25.0,76.44,[183]
293,133.945,80.245,[816]
294,151.79500000000002,80.43,[726]
295,149.66,65.15,"[178, 409, 608, 926, 981, 396, 936]"
296,150.805,46.885,[365]
297,129.92000000000002,25.14,"[298, 566, 395, 389, 53]"
298,182.23,38.51,"[571, 450]"
299,176.19,104.39,"[791, 797, 288]"
300,156.65,103.67,[80]
301,143.4,110.24,"[825, 254, 614, 358, 753, 558]"
302,118.315,177.63,[445]
303,103.85,175.77,"[203, 392, 646, 847, 66]"
304,325.6,248.235,[933]
305,262.84000000000003,458.83500000000004,[89]
306,209.53,526.98,[227]
307,201.7,526.98,[227]
308,97.07,509.34,"[164, 293, 416, 418, 922]"
309,58.08,522.5799999999999,"[539, 123, 696]"
310,31.59,555.08,"[710, 144, 423, 983]"
311,45.379999999999995,594.65,"[81, 813]"
312,67.4,590.095,[663]
313,74.44,596.6099999999999,[381]
314,91.13,613.54,"[604, 841, 750, 480, 760, 420]"
315,97.8,620.8,[882]
316,77.37,639.63,"[278, 670, 844, 382, 160, 935, 93]"
317,76.67,648.0,"[466, 363]"
318,123.95,648.0,[267]
319,138.195,635.39,[560]
320,149.95999999999998,648.0,"[367, 822, 598, 648]"
321,221.3,648.0,[587]
322,221.76,640.27,"[877, 242, 467, 462, 954, 611, 379]"
323,232.61,644.34,"[281, 973]"
324,280.57,648.0,"[591, 569]"
325,362.175,630.59,[369]
326,384.68,648.0,"[250, 798, 908]"
327,399.71000000000004,643.145,[941]
328,424.19,648.0,[900]
329,424.48,626.64,"[243, 594, 282, 962, 944]"
330,430.73,607.39,"[370, 893]"
331,443.75,613.83,[118]
332,444.2,594.2,"[542, 636, 169, 788, 628]"
333,422.755,592.085,[92]
334,413.74,584.76,[834]
335,407.28,583.1700000000001,[161]
336,476.37,574.63,"[228, 14, 585, 475]"
337,490.59000000000003,602.425,[927]
338,493.0,620.41,"[435, 55]"
339,493.0,626.89,"[703, 886, 916, 718, 402, 790, 842]"
340,483.44,648.0,"[360, 820]"
341,476.4,648.0,"[317, 209]"
342,460.70500000000004,635.77,[17]
343,93.50999999999999,550.825,[733]
344,84.49000000000001,574.35,"[174, 502, 838, 966, 440, 829]"
345,31.759999999999998,619.93,"[428, 602, 328, 866, 156, 874, 357, 953, 366, 157, 590]"
346,25.48,648.0,"[399, 425, 266]"
347,25.29,470.46,"[629, 512, 115, 301, 879]"
348,51.57,469.91,"[120, 446, 371, 889, 30]"
349,70.9,463.78,"[796, 715, 287, 870, 713, 555]"
