,tl_x,tl_y,br_x,br_y,type,side,step,time
78,32.90,145.74,33.40,146.81,0,0,0,0.009
79,175.40,104.59,178.53,107.00,0,0,0,0.083
80,180.80,30.40,226.56,55.26,0,0,0,11.451
81,240.79,180.79,242.00,193.44,0,1,0,0.191
82,160.23,590.51,164.78,593.73,0,0,0,0.156
83,150.30,640.18,152.27,651.59,0,0,0,0.259
84,30.22,372.59,31.22,373.10,0,0,1,0.007
85,190.09,450.72,191.15,462.03,0,0,0,0.154
86,70.53,520.27,73.81,521.87,0,1,0,0.057
87,280.56,220.77,283.09,228.29,0,0,0,0.213
88,110.78,760.87,123.42,773.14,0,0,0,1.588
89,180.90,580.06,182.15,582.05,0,0,0,0.031
90,90.37,130.20,92.44,131.37,0,0,0,0.028
91,193.51,707.24,198.17,711.04,0,0,0,0.188
92,80.44,450.78,82.84,453.89,0,0,1,0.084
93,20.43,380.84,41.21,438.16,0,0,1,12.08
94,220.07,860.58,221.22,862.57,0,0,0,0.029
95,140.73,150.66,147.77,151.69,0,0,0,0.076
96,70.47,230.79,71.56,231.37,0,1,1,0.008
97,230.68,350.19,233.51,356.92,0,1,0,0.211
98,153.26,634.96,154.46,642.14,0,0,0,0.108
99,90.10,720.95,91.10,722.96,0,0,0,0.026
100,157.50,128.46,158.50,128.96,0,0,0,0.007
101,163.94,153.18,165.06,167.27,0,1,0,0.2
102,260.44,830.33,266.15,835.37,0,1,0,0.303
103,10.50,670.74,12.58,672.08,0,0,0,0.032
104,154.56,365.32,157.68,366.94,0,0,0,0.055
105,243.54,556.67,244.27,558.20,0,0,0,0.016
106,201.65,688.94,203.30,698.54,0,0,0,0.187
107,210.29,150.18,214.81,153.47,0,0,0,0.159
108,190.55,390.94,193.13,394.17,0,1,0,0.093
109,134.44,631.42,135.41,631.92,0,0,0,0.006
110,130.06,580.72,131.76,589.87,0,1,0,0.183
111,208.66,740.97,209.71,741.48,0,0,0,0.007
112,180.45,300.69,184.73,301.77,0,0,0,0.049
113,42.49,149.87,49.20,156.19,0,0,0,0.443
114,70.07,90.22,73.67,99.03,0,0,0,0.344
115,98.80,111.06,100.70,112.54,0,0,0,0.033
116,210.78,300.81,250.83,320.81,0,0,0,8.072
117,73.00,345.48,81.05,352.02,0,0,1,0.546
118,90.64,850.20,104.54,853.32,0,0,0,0.443
119,0.00,432.02,0.90,433.65,0,0,0,0.02
120,120.56,620.83,121.72,622.88,0,0,0,0.03
121,50.38,560.35,64.01,572.75,0,0,0,1.727
122,197.03,767.19,202.07,772.90,0,0,0,0.305
123,140.67,700.07,142.05,711.62,0,0,0,0.194
124,172.96,729.89,174.01,730.41,0,0,0,0.007
125,190.15,780.37,198.23,786.90,0,0,0,0.547
126,138.52,362.09,139.02,363.15,0,0,0,0.008
127,187.97,334.17,189.51,334.93,0,0,0,0.014
128,40.60,300.28,42.11,303.57,0,0,1,0.06
129,60.58,10.36,63.86,12.83,0,0,0,0.088
130,193.24,712.40,195.23,713.68,0,0,0,0.029
131,160.61,310.39,166.36,315.32,0,0,0,0.298
132,230.12,10.75,252.42,52.48,0,0,0,9.431
133,46.49,331.78,52.97,339.75,0,0,1,0.54
134,140.37,880.11,145.35,885.73,0,0,0,0.297
135,300.48,770.38,303.01,773.62,0,0,0,0.092
136,57.15,328.13,58.74,328.85,0,0,1,0.014
137,220.83,290.64,221.33,291.60,0,0,0,0.008
138,303.75,306.51,310.32,314.60,0,0,0,0.556
139,20.90,0.54,22.13,2.44,0,0,0,0.029
140,140.59,200.88,145.10,204.13,0,0,0,0.156
141,180.34,270.87,181.07,272.45,0,0,0,0.016
142,260.30,840.91,260.88,841.85,0,0,0,0.008
143,250.55,60.76,253.78,62.27,0,0,0,0.053
144,60.58,700.85,66.20,705.84,0,0,0,0.295
145,215.77,255.35,218.98,257.89,0,0,0,0.089
146,20.90,230.19,27.37,238.29,0,0,1,0.548
147,60.64,830.46,63.80,832.05,0,0,0,0.055
148,0.57,290.28,3.69,294.82,0,0,0,0.155
149,220.39,170.31,222.29,171.63,0,0,0,0.029
150,61.57,712.15,64.04,715.31,0,0,0,0.088
151,10.67,110.67,14.25,112.08,0,0,0,0.055
152,40.58,450.87,41.08,451.86,0,0,1,0.008
153,70.44,880.13,71.84,884.05,0,0,0,0.067
154,180.36,10.54,188.45,17.00,0,0,0,0.542
155,69.54,713.65,71.10,714.52,0,0,0,0.016
156,190.91,755.08,195.89,760.74,0,0,0,0.299
157,130.87,90.24,132.42,93.37,0,0,0,0.058
158,48.58,346.11,55.87,356.65,0,0,1,0.8
159,290.64,70.81,291.66,71.31,0,1,0,0.007
160,221.61,522.72,222.82,524.65,0,0,0,0.029
161,290.84,450.87,296.47,455.92,0,0,0,0.299
162,170.11,824.82,173.27,827.23,0,0,0,0.083
163,290.58,380.83,297.38,393.47,0,0,0,0.897
164,140.24,130.05,142.83,133.29,0,0,0,0.094
165,192.27,715.36,196.73,718.53,0,0,0,0.151
166,5.90,473.43,9.44,478.80,0,0,0,0.206
167,194.13,103.10,195.75,103.83,0,0,0,0.014
168,40.56,730.71,41.06,731.74,0,0,0,0.008
169,220.39,710.81,226.32,712.23,0,1,0,0.088
170,290.59,650.12,291.42,651.63,0,0,0,0.017
171,180.73,290.34,183.94,294.75,0,0,0,0.155
172,221.79,555.68,222.34,556.60,0,0,0,0.008
173,110.93,840.50,115.51,843.65,0,1,0,0.154
174,30.78,170.80,38.64,172.21,0,0,0,0.115
175,80.78,390.74,82.39,393.96,0,1,1,0.062
176,24.70,681.53,29.71,687.21,0,1,0,0.302
177,250.17,570.85,253.41,572.53,0,0,0,0.059
178,210.45,610.56,215.46,613.61,0,0,0,0.162
179,53.20,873.51,55.20,874.82,0,0,0,0.03
180,180.23,150.67,185.30,156.35,0,0,0,0.305
181,25.93,702.82,30.36,705.98,0,0,0,0.149
182,208.04,183.40,209.82,186.15,0,0,0,0.057
183,116.58,124.58,119.80,127.13,0,0,0,0.09
184,40.40,720.65,46.06,725.57,0,0,0,0.293
185,170.84,570.39,172.15,572.42,0,0,0,0.033
186,270.52,710.43,275.56,716.05,0,0,0,0.3
187,170.29,130.52,179.24,132.08,0,0,0,0.144
188,193.64,230.78,194.65,239.33,0,0,0,0.112
189,260.90,10.45,264.06,12.86,0,0,0,0.083
190,300.74,70.47,301.94,72.50,0,0,0,0.03
191,159.02,366.08,159.52,367.17,0,0,0,0.009
192,200.15,860.75,208.13,867.32,0,0,0,0.544
193,106.86,624.32,108.46,625.06,0,0,0,0.014
194,18.39,682.41,21.53,687.33,0,0,0,0.169
195,140.90,90.50,142.52,91.25,0,0,0,0.014
196,210.82,250.92,211.58,252.55,0,0,0,0.017
197,270.54,230.17,271.88,232.24,0,0,0,0.034
198,20.81,820.85,43.54,868.98,0,0,0,11.084
199,100.06,810.93,101.24,812.99,0,0,0,0.03
200,240.50,770.34,246.20,775.34,0,0,0,0.3
201,80.61,230.59,87.13,238.61,0,0,1,0.547
202,60.33,360.33,65.39,374.92,0,0,1,0.782
203,104.80,885.59,106.16,891.00,0,0,0,0.09
204,260.32,190.56,262.79,193.69,0,0,0,0.087
205,101.75,620.23,104.05,621.31,0,1,0,0.028
206,297.47,300.94,305.29,304.78,0,0,0,0.312
207,52.84,691.55,54.18,693.63,0,0,0,0.034
208,160.11,100.63,161.34,102.68,0,0,0,0.031
209,250.23,540.43,251.74,543.64,0,0,0,0.058
210,110.51,40.15,115.45,45.84,0,0,0,0.298
211,190.27,220.26,194.51,224.50,0,0,0,0.192
212,276.95,307.52,286.51,315.50,0,0,0,0.787
213,100.10,470.58,110.60,481.54,0,0,0,1.184
214,112.55,350.20,113.26,351.72,0,0,0,0.015
215,150.22,220.36,154.76,223.62,0,0,0,0.158
216,168.17,802.75,169.21,803.25,0,0,0,0.007
217,224.36,494.47,229.97,499.56,0,1,0,0.301
218,172.94,757.43,174.76,759.41,0,0,0,0.042
219,236.86,232.20,237.36,233.12,0,0,0,0.007
220,197.85,755.77,202.31,759.02,0,0,0,0.155
221,155.03,765.68,156.35,767.63,0,0,0,0.032
222,76.28,373.48,76.99,375.14,0,0,1,0.017
223,170.36,840.52,173.65,845.07,0,0,0,0.163
224,40.43,160.61,48.35,167.11,0,0,0,0.534
225,160.38,141.44,165.33,147.07,0,0,0,0.296
226,34.97,738.66,36.60,746.57,0,0,0,0.153
227,60.82,386.29,65.89,392.08,0,0,1,0.311
228,100.67,880.51,102.28,881.39,0,0,0,0.017
229,208.89,726.99,209.42,727.98,0,0,0,0.008
230,10.38,390.51,11.30,391.01,0,0,0,0.006
231,142.28,143.45,143.89,146.74,0,0,0,0.063
232,90.90,270.57,92.23,272.58,0,0,1,0.033
233,240.40,160.43,254.23,166.31,0,0,0,0.831
234,90.55,210.81,91.30,212.41,0,0,0,0.017
235,50.52,580.15,58.44,586.74,0,0,0,0.542
236,75.12,340.25,77.09,341.49,0,0,1,0.028
237,30.19,240.32,35.54,242.87,0,0,1,0.144
238,172.92,815.95,178.53,820.99,0,1,0,0.298
239,210.42,790.33,211.15,792.01,0,1,0,0.017
240,230.59,640.91,273.71,664.26,0,0,0,10.141
241,20.64,290.91,23.83,292.60,0,0,1,0.059
242,167.19,148.48,173.36,149.98,0,0,0,0.097
243,80.16,130.90,81.69,135.80,0,0,0,0.09
244,131.22,108.38,139.17,114.82,0,0,0,0.531
245,179.10,719.40,181.03,734.29,0,0,0,0.332
246,10.48,140.55,17.05,148.51,0,0,0,0.547
247,150.90,100.06,152.09,101.98,0,0,0,0.029
248,150.59,10.22,160.49,16.62,0,0,0,0.653
249,84.80,351.34,93.83,354.86,0,0,1,0.328
250,60.05,510.19,63.25,512.74,0,0,0,0.089
251,190.59,620.76,211.00,676.76,0,0,0,11.595
252,120.34,840.63,120.91,841.56,0,0,0,0.008
253,180.22,670.31,183.37,674.76,0,0,0,0.154
254,123.80,352.14,127.10,354.63,0,0,0,0.09
255,240.59,500.86,246.32,505.84,0,0,0,0.3
256,151.63,731.18,155.61,732.48,0,1,0,0.056
257,30.62,620.39,33.81,622.82,0,0,0,0.085
258,210.37,490.80,210.87,491.85,0,0,0,0.008
259,202.72,712.67,203.22,713.66,0,1,0,0.008
260,228.11,529.15,230.49,543.88,0,0,0,0.395
261,29.19,341.13,32.44,342.70,0,0,1,0.056
262,300.52,430.76,301.44,431.26,0,0,0,0.006
263,230.82,0.19,238.87,6.63,0,0,0,0.538
264,180.20,330.58,181.73,333.77,0,0,0,0.058
265,180.81,200.83,182.00,202.76,0,0,0,0.029
266,260.46,750.87,263.70,755.37,0,0,0,0.159
267,103.34,590.24,108.29,595.92,0,1,0,0.298
268,60.77,290.79,66.57,295.88,0,1,1,0.31
269,50.94,320.08,57.46,328.10,0,0,1,0.547
270,67.88,317.52,72.65,319.03,0,0,1,0.077
271,110.64,370.38,112.30,371.21,0,0,0,0.016
272,260.51,315.83,268.54,322.41,0,0,0,0.548
273,80.55,150.18,82.12,153.43,0,0,0,0.061
274,8.69,702.41,12.58,703.46,0,0,0,0.044
275,181.34,710.51,189.42,717.02,0,0,0,0.546
276,260.38,450.33,261.35,450.93,0,0,0,0.008
277,280.94,740.49,282.99,741.73,0,0,0,0.029
278,260.29,770.57,261.01,772.13,0,0,0,0.016
279,20.53,660.89,26.97,668.82,0,0,0,0.534
280,158.16,135.45,166.23,136.68,0,1,0,0.103
281,95.98,557.72,97.57,560.95,0,0,0,0.061
282,260.69,40.42,271.25,50.71,0,1,0,1.117
283,170.08,820.08,171.34,822.12,0,1,0,0.032
284,230.71,860.64,233.92,862.32,0,0,0,0.059
285,69.64,334.21,72.26,335.22,0,1,1,0.029
286,160.57,250.88,171.56,265.46,0,1,0,1.646
287,81.11,638.65,87.69,646.71,0,0,0,0.555
288,113.23,347.73,114.06,349.38,0,1,0,0.019
289,270.78,700.59,271.95,702.23,0,0,0,0.024
290,190.93,420.54,196.54,425.54,0,0,0,0.295
291,180.95,380.11,184.62,388.31,0,0,0,0.326
292,0.00,667.87,1.61,668.65,0,0,0,0.015
293,140.32,870.53,143.00,876.23,0,0,0,0.17
294,9.14,439.58,10.14,440.08,0,0,0,0.007
295,280.67,550.65,284.42,551.74,0,0,0,0.044
296,0.57,540.40,2.17,541.20,0,0,0,0.015
297,10.54,360.57,11.04,361.66,0,0,0,0.009
298,230.56,720.19,233.05,723.38,0,0,0,0.089
299,200.40,240.18,202.99,243.44,0,1,0,0.094
300,96.20,105.39,99.36,109.92,0,0,0,0.157
301,140.32,20.70,143.46,25.23,0,1,0,0.156
302,100.59,280.10,105.19,283.27,0,0,0,0.155
303,240.23,170.68,245.22,176.46,0,0,0,0.306
304,220.64,60.61,222.32,61.38,0,0,0,0.015
305,280.24,240.46,286.69,248.52,0,0,0,0.544
306,170.82,730.80,177.26,738.76,0,0,0,0.537
307,250.62,260.94,253.72,262.51,0,0,0,0.053
308,260.84,70.47,262.84,71.74,0,1,0,0.029
309,231.72,524.05,233.73,525.39,0,0,0,0.031
310,20.46,620.09,21.28,621.68,0,1,0,0.018
311,250.43,170.40,255.03,173.61,0,1,0,0.157
312,53.05,332.80,58.69,337.75,0,0,1,0.294
313,90.48,380.46,95.48,386.17,0,0,1,0.303
314,119.02,156.26,120.63,156.96,0,0,0,0.013
315,73.62,381.20,76.89,383.65,0,0,1,0.087
316,290.66,220.36,294.90,221.40,0,1,0,0.047
317,150.61,120.86,157.20,128.76,0,0,0,0.544
318,50.18,800.80,53.46,802.34,0,1,0,0.055
319,80.71,170.83,82.41,171.57,0,0,0,0.015
320,160.16,160.38,163.38,162.96,0,0,0,0.091
321,133.42,632.95,134.50,633.45,0,0,0,0.007
322,143.86,800.25,144.82,800.77,0,0,0,0.007
323,159.14,274.12,161.14,275.40,0,0,0,0.029
324,70.96,388.09,74.20,389.60,0,1,1,0.053
325,287.11,298.72,293.64,304.25,0,1,0,0.378
326,40.67,270.28,45.19,273.48,0,0,1,0.154
327,20.80,730.51,21.56,732.12,0,1,0,0.017
328,171.28,724.68,174.51,727.10,0,0,0,0.085
329,220.33,210.65,221.45,213.30,0,0,0,0.038
330,80.52,650.51,86.92,658.42,0,0,0,0.53
331,75.35,378.87,78.54,380.52,0,1,1,0.058
332,50.55,470.93,53.56,474.68,0,0,1,0.124
333,159.05,827.97,162.18,832.53,0,0,0,0.156
334,300.50,260.37,305.37,262.85,0,0,0,0.128
335,180.43,690.18,185.53,694.91,0,0,0,0.255
336,160.10,150.12,162.05,151.28,0,0,0,0.026
337,87.82,559.44,94.01,560.47,0,1,0,0.067
338,0.00,410.11,1.10,411.13,0,0,0,0.014
339,170.17,220.57,175.26,226.34,0,1,0,0.311
340,290.94,480.46,292.22,482.46,0,0,0,0.032
341,130.20,130.68,135.08,137.96,0,0,0,0.377
342,153.21,372.04,154.44,374.06,0,0,0,0.031
343,182.60,767.66,187.66,773.37,0,0,0,0.306
344,0.00,675.03,4.47,678.32,0,0,0,0.157
345,203.42,462.05,204.47,475.76,0,0,0,0.185
346,30.37,370.60,31.54,372.52,0,0,1,0.028
347,170.79,350.45,173.66,351.66,0,1,0,0.038
348,60.56,316.17,62.19,317.07,0,1,1,0.017
349,103.47,125.62,107.88,128.78,0,0,0,0.149
350,120.39,640.14,128.46,646.66,0,0,0,0.546
351,200.17,610.83,200.88,612.51,0,1,0,0.017
352,40.94,190.68,42.53,193.83,0,1,0,0.06
353,210.93,770.52,213.40,773.64,0,0,0,0.086
354,110.08,150.75,112.52,153.97,0,0,0,0.088
355,250.07,240.52,252.50,243.74,0,1,0,0.088
356,10.31,490.81,18.30,497.37,0,0,1,0.544
357,220.07,480.79,224.58,483.97,0,0,0,0.153
358,120.12,140.42,121.36,142.36,0,0,0,0.03
359,40.07,700.41,41.07,700.91,0,0,0,0.007
360,90.42,650.57,93.60,655.10,0,0,0,0.158
361,130.19,40.71,132.72,43.98,0,0,0,0.093
362,270.68,291.16,271.62,291.66,0,0,0,0.006
363,88.06,886.68,94.59,891.00,0,0,0,0.295
364,110.72,440.83,117.58,446.66,0,1,0,0.417
365,161.31,366.34,162.67,376.96,0,0,0,0.176
366,51.77,685.26,52.55,686.95,0,0,0,0.018
367,300.90,210.73,305.42,213.84,0,0,0,0.15
368,140.24,270.60,140.96,272.25,0,0,0,0.017
369,189.41,749.31,190.34,749.81,0,0,0,0.006
370,26.77,156.57,28.44,159.68,0,0,0,0.061
371,17.30,707.09,20.46,711.57,0,0,0,0.155
372,0.19,750.12,3.38,751.79,0,0,0,0.058
373,39.39,335.57,40.39,336.11,0,0,1,0.007
374,300.10,650.37,301.66,651.08,0,0,0,0.013
375,280.30,830.61,281.36,833.35,0,0,0,0.037
376,222.96,285.84,231.02,292.30,0,0,0,0.54
377,100.86,540.55,103.98,542.24,0,0,0,0.058
378,252.87,520.36,258.58,525.43,0,0,0,0.305
379,188.59,792.69,196.57,799.13,0,0,0,0.533
380,200.69,160.64,206.47,165.64,0,0,0,0.304
381,20.19,770.50,20.78,771.48,0,0,0,0.009
382,240.17,690.93,245.18,696.58,0,0,0,0.3
383,90.67,660.85,91.88,662.94,0,0,0,0.032
384,40.28,140.92,46.10,142.42,0,0,0,0.092
385,270.64,350.42,271.96,359.72,0,1,0,0.151
386,230.29,200.37,231.93,201.13,0,0,0,0.015
387,110.90,430.18,111.45,431.18,0,0,0,0.009
388,30.63,310.37,33.80,311.90,0,0,1,0.053
389,30.84,470.50,35.85,476.22,0,0,1,0.304
390,180.35,640.47,182.40,641.80,0,0,0,0.031
391,160.39,200.83,166.05,205.75,0,0,0,0.293
392,10.90,340.63,12.43,341.45,0,0,0,0.015
393,270.10,110.46,271.45,112.54,0,0,0,0.034
394,200.79,400.14,201.80,404.93,0,0,0,0.063
395,22.03,438.99,24.10,440.14,0,0,1,0.027
396,150.30,600.33,151.84,601.21,0,0,0,0.016
397,160.54,20.71,169.31,23.23,0,0,0,0.229
398,300.76,440.91,307.26,448.92,0,0,0,0.545
399,40.09,620.71,48.06,627.31,0,1,0,0.546
400,179.35,245.42,184.37,246.94,0,0,0,0.081
401,46.75,128.78,49.92,130.47,0,0,0,0.059
402,290.83,50.83,292.12,52.84,0,0,0,0.032
403,100.25,640.54,101.03,642.16,0,0,0,0.017
404,20.74,447.55,23.76,449.01,0,0,1,0.048
405,300.18,360.06,305.47,363.69,0,0,0,0.203
406,80.63,880.78,82.61,881.93,0,0,0,0.026
407,170.16,610.81,171.20,613.97,0,0,0,0.042
408,30.08,480.82,34.76,481.96,0,0,1,0.057
409,40.48,680.78,51.33,690.83,0,0,0,1.121
410,121.47,381.16,123.45,395.53,0,0,0,0.328
411,50.78,770.87,55.73,776.60,0,1,0,0.301
412,74.65,384.63,79.08,387.89,0,0,1,0.154
413,210.37,870.08,211.67,872.17,0,0,0,0.033
414,216.54,701.41,221.46,707.05,0,0,0,0.294
415,230.70,140.16,231.94,142.15,0,0,0,0.031
416,90.71,490.80,95.65,496.57,0,0,1,0.302
417,120.33,570.79,123.47,572.41,0,0,0,0.056
418,170.71,90.42,172.61,91.60,0,0,0,0.026
419,190.75,400.42,194.02,404.83,0,0,0,0.157
420,56.62,874.15,63.09,882.12,0,0,0,0.54
421,127.23,326.87,130.38,331.37,0,0,0,0.155
422,86.68,318.30,94.64,324.75,0,0,1,0.533
423,150.45,750.41,156.55,751.92,0,1,0,0.097
424,240.12,520.35,251.66,523.68,0,0,0,0.394
425,69.59,715.49,74.54,721.18,0,0,0,0.299
426,150.44,40.22,154.06,41.24,0,0,0,0.04
427,110.17,580.92,118.08,587.49,0,0,0,0.539
428,150.12,140.80,153.37,142.39,0,0,0,0.056
429,130.31,80.06,133.44,82.63,0,0,0,0.088
430,0.84,200.09,4.14,201.61,0,0,0,0.055
431,270.77,690.41,283.31,693.70,0,0,0,0.422
432,290.52,850.80,293.63,852.31,0,0,0,0.051
433,140.48,440.66,141.04,441.67,0,0,0,0.009
434,100.67,820.84,110.11,822.37,0,0,0,0.149
435,32.65,349.94,34.45,361.26,0,0,1,0.238
436,201.67,484.74,203.18,485.47,0,0,0,0.013
437,300.85,620.45,304.01,622.96,0,1,0,0.087
438,180.88,860.49,181.61,862.17,0,0,0,0.017
439,120.18,330.20,120.91,331.80,0,0,0,0.016
440,288.75,306.34,289.81,306.91,0,1,0,0.008
441,260.46,600.31,263.69,604.79,0,1,0,0.158
442,60.77,520.88,62.38,524.14,0,0,0,0.062
443,130.46,360.22,132.01,362.71,0,0,0,0.046
444,110.76,230.56,112.40,233.78,0,0,0,0.062
445,208.53,733.26,210.21,734.07,0,0,0,0.016
446,223.08,490.14,223.66,491.19,0,1,0,0.009
447,200.51,850.32,206.95,858.37,0,0,0,0.543
448,230.10,790.44,231.74,791.15,0,1,0,0.014
449,11.95,466.85,12.77,468.41,0,0,0,0.017
450,220.60,590.53,229.13,593.68,0,0,0,0.278
451,60.46,440.43,62.11,441.25,0,0,1,0.016
452,180.06,700.40,181.33,706.00,0,0,0,0.088
453,34.60,134.07,35.90,135.42,0,0,0,0.022
454,300.78,40.24,303.98,44.71,0,0,0,0.156
455,100.32,270.84,105.25,276.51,0,0,0,0.297
456,20.60,590.36,34.82,592.61,0,0,0,0.327
457,280.61,270.93,281.95,272.83,0,0,0,0.031
458,170.51,300.84,171.80,302.80,0,0,0,0.031
459,60.20,500.63,62.70,503.79,0,0,0,0.088
460,80.70,770.40,87.13,778.32,0,0,0,0.533
461,40.90,690.91,47.41,699.00,0,1,0,0.551
462,209.10,492.96,211.60,496.07,0,0,0,0.087
463,240.55,580.86,241.90,582.88,0,0,0,0.033
464,180.16,377.48,180.96,379.05,0,0,0,0.017
465,0.00,712.40,2.14,717.77,0,0,0,0.131
466,70.21,320.16,72.65,323.44,0,0,1,0.09
467,180.67,360.34,183.87,362.80,0,0,0,0.086
468,30.49,440.27,33.29,442.51,0,0,1,0.069
469,153.58,379.31,165.19,380.33,0,0,0,0.121
470,102.17,127.53,103.42,138.20,0,0,0,0.165
471,180.92,420.53,182.90,421.82,0,0,0,0.029
472,25.91,720.36,29.02,724.92,0,0,0,0.155
473,73.42,288.15,84.05,294.87,0,0,1,0.734
474,164.72,361.33,165.31,362.34,0,0,0,0.009
475,270.73,780.47,276.50,785.38,0,1,0,0.298
476,170.73,100.78,173.26,104.05,0,0,0,0.093
477,100.72,0.37,101.43,2.03,0,0,0,0.017
478,40.17,260.36,46.75,268.40,0,0,1,0.553
479,180.38,800.62,181.39,801.67,0,0,0,0.014
480,130.65,280.36,131.55,281.93,0,0,0,0.019
481,60.20,590.12,65.11,595.79,0,1,0,0.295
482,130.17,370.59,133.46,375.17,0,0,0,0.164
483,70.92,390.27,74.10,392.86,0,0,1,0.09
484,300.12,790.53,304.59,793.81,0,0,0,0.156
485,250.78,90.88,253.94,92.38,0,0,0,0.052
486,70.07,810.36,78.11,816.84,0,0,0,0.54
487,220.07,460.27,226.09,463.41,0,0,0,0.198
488,90.32,670.55,90.83,671.52,0,0,0,0.008
489,50.73,380.34,52.07,382.37,0,0,1,0.033
490,200.31,530.64,201.05,532.25,0,0,0,0.017
491,62.04,693.26,65.14,696.89,0,1,0,0.123
492,3.10,453.98,17.31,455.23,0,0,1,0.181
493,70.33,500.55,73.51,503.15,0,0,0,0.09
494,75.03,357.19,77.00,358.50,0,0,1,0.03
495,219.12,786.58,220.68,789.77,0,1,0,0.059
496,0.16,120.18,2.73,123.30,0,0,0,0.09
497,200.37,370.89,201.73,378.75,0,0,0,0.13
