,tl_x,tl_y,br_x,br_y,type,side,step,time
49,513.10,734.58,514.31,739.84,0,0,0,0.079
50,412.27,753.31,413.54,755.41,0,0,0,0.033
51,114.03,626.75,115.72,630.01,0,0,0,0.065
52,411.67,462.86,414.93,464.42,0,0,0,0.056
53,646.38,215.85,647.51,221.94,0,0,0,0.087
54,494.14,272.90,495.67,273.62,0,0,0,0.013
55,456.05,576.41,456.55,577.43,0,0,0,0.008
56,146.40,449.93,149.59,451.46,0,0,0,0.053
57,633.58,278.75,635.22,279.52,0,0,0,0.015
58,228.32,791.67,229.44,802.90,0,0,0,0.159
59,89.20,576.38,97.13,582.97,0,0,0,0.542
60,671.86,620.45,675.15,622.88,0,1,0,0.087
61,247.12,658.92,250.29,663.33,0,0,0,0.153
62,696.36,431.07,698.31,432.39,0,0,0,0.03
63,690.58,766.22,695.03,769.44,0,0,0,0.153
64,45.02,107.90,50.10,113.59,0,0,0,0.306
65,595.13,246.92,603.41,257.58,0,0,0,0.915
66,184.01,152.64,189.76,157.65,0,0,1,0.303
67,216.11,392.88,224.21,399.43,0,0,1,0.55
68,411.59,215.80,418.01,223.86,0,0,0,0.542
69,165.35,393.15,165.85,394.14,0,0,1,0.008
70,164.93,196.45,171.38,204.52,0,0,1,0.545
71,424.73,6.88,438.89,17.93,0,0,0,1.598
72,405.58,63.68,408.85,68.10,0,0,0,0.158
73,545.12,810.43,555.64,811.44,0,0,0,0.109
74,532.00,392.88,535.15,394.51,0,0,0,0.056
75,677.49,102.16,680.60,104.61,0,0,0,0.084
76,99.77,558.55,102.30,561.71,0,0,0,0.089
77,671.77,139.98,673.36,143.27,0,1,0,0.062
78,367.54,829.58,368.04,830.57,0,0,0,0.008
79,177.55,291.29,179.06,292.16,0,0,1,0.016
80,120.59,133.82,125.53,139.51,0,0,0,0.298
81,437.64,627.22,439.73,628.43,0,1,0,0.029
82,417.70,576.46,422.18,579.57,0,0,0,0.149
83,576.40,576.74,581.99,577.83,0,0,0,0.064
84,76.19,234.39,76.69,235.42,0,0,0,0.008
85,545.14,31.91,559.69,32.93,0,1,0,0.151
86,196.89,304.51,237.18,347.91,0,0,1,17.616
87,412.34,848.69,412.91,849.67,0,1,0,0.009
88,108.43,836.00,115.64,839.97,0,0,0,0.298
89,355.14,329.80,358.38,333.96,0,1,0,0.147
90,310.47,690.59,311.48,691.09,0,0,0,0.007
91,259.94,531.96,261.85,533.29,0,0,0,0.029
92,127.44,873.69,129.35,877.73,0,0,0,0.089
93,405.81,108.25,412.38,116.34,0,0,0,0.556
94,228.03,449.67,238.63,453.59,0,0,0,0.427
95,6.47,766.73,8.01,767.43,0,0,0,0.013
96,348.75,215.76,350.70,217.00,0,0,0,0.028
97,203.35,734.97,208.31,740.75,0,1,0,0.304
98,348.24,829.51,356.28,836.10,0,0,0,0.55
99,184.41,424.99,187.55,426.60,0,0,0,0.055
100,158.61,696.97,166.63,703.45,0,0,0,0.539
101,519.91,234.45,521.16,236.50,0,0,0,0.032
102,283.89,281.82,287.08,283.46,0,0,1,0.057
103,488.25,259.99,488.75,261.01,0,0,0,0.008
104,627.35,475.21,635.33,481.71,0,0,0,0.538
105,266.02,690.42,267.59,691.30,0,0,0,0.016
106,127.48,171.56,129.09,172.33,0,1,1,0.015
107,6.97,126.88,8.86,136.34,0,0,0,0.207
108,0.40,880.33,5.47,886.06,0,0,0,0.308
109,119.89,691.20,126.82,692.97,0,0,0,0.128
110,564.12,31.75,567.39,36.24,0,0,0,0.16
111,658.62,342.59,713.77,363.63,0,0,0,11.664
112,645.89,728.30,656.97,730.66,0,1,0,0.269
113,177.73,817.04,178.98,818.95,0,0,0,0.03
114,703.21,481.17,707.66,484.33,0,0,0,0.15
115,582.92,823.30,583.47,824.34,0,0,0,0.009
116,423.81,587.76,430.28,595.68,0,0,0,0.536
117,582.77,627.52,586.89,628.87,0,0,0,0.06
118,101.74,374.10,109.66,380.57,0,0,0,0.532
119,297.82,785.68,298.34,786.64,0,0,0,0.008
120,386.88,487.55,387.95,490.72,0,0,0,0.043
121,114.01,696.98,116.04,698.20,0,0,0,0.028
122,253.79,456.17,255.83,457.33,0,0,0,0.027
123,487.60,538.50,492.21,545.66,0,0,0,0.352
124,627.19,82.79,631.70,86.01,0,0,0,0.155
125,222.23,120.41,226.68,123.64,0,0,0,0.153
126,265.93,823.53,274.02,830.03,0,0,0,0.545
127,32.02,583.02,34.87,593.37,0,0,0,0.326
128,368.05,709.58,370.05,710.73,0,1,0,0.026
129,519.67,19.47,525.34,24.38,0,1,0,0.293
130,355.20,19.61,360.17,25.29,0,0,0,0.299
131,279.17,247.59,282.33,249.19,0,0,1,0.055
132,563.69,234.34,566.17,237.45,0,0,0,0.086
133,626.89,767.34,638.12,768.88,0,0,0,0.178
134,519.67,620.91,560.00,672.73,0,0,0,21.054
135,158.64,323.14,168.99,328.06,0,0,1,0.524
136,317.43,646.58,317.98,647.60,0,1,0,0.009
137,563.78,25.80,571.48,31.35,0,0,0,0.444
138,336.03,120.50,338.46,123.74,0,0,0,0.088
139,588.84,462.32,590.00,464.33,0,0,0,0.029
140,317.15,500.45,321.58,503.61,0,0,0,0.149
141,89.54,542.03,92.07,545.21,0,0,0,0.09
142,392.55,817.26,394.23,820.43,0,0,0,0.063
143,31.93,209.18,32.78,210.75,0,0,0,0.018
144,439.97,516.64,441.62,517.50,0,0,0,0.017
145,506.51,532.08,509.64,533.69,0,0,0,0.055
146,70.53,677.65,78.57,684.07,0,0,0,0.535
147,690.31,297.91,693.50,299.57,0,0,0,0.058
148,696.73,95.71,701.68,101.50,0,1,0,0.304
149,449.65,152.61,463.47,159.04,0,0,0,0.908
150,583.10,525.72,585.52,528.93,0,0,0,0.087
151,57.17,703.12,60.42,704.80,0,0,0,0.06
152,209.39,753.72,214.30,759.48,0,0,0,0.3
153,127.04,253.58,131.75,267.82,0,0,1,0.713
154,254.10,259.98,254.65,261.03,0,0,1,0.009
155,7.04,855.27,8.12,855.77,0,0,0,0.007
156,145.68,677.39,148.22,679.59,0,0,0,0.062
157,228.32,101.81,229.95,102.58,0,0,0,0.015
158,89.42,810.72,95.14,815.79,0,0,0,0.305
159,633.82,83.23,634.66,84.78,0,0,0,0.018
160,63.61,627.15,66.02,630.33,0,0,0,0.086
161,576.39,766.38,616.39,806.55,0,0,0,16.189
162,159.17,455.92,173.89,464.84,0,0,0,1.34
163,494.47,734.78,497.21,736.30,0,0,0,0.046
164,475.41,228.43,477.00,229.26,0,0,0,0.016
165,31.70,297.84,33.65,299.10,0,1,0,0.028
166,550.89,696.55,559.73,697.63,0,0,0,0.099
167,488.27,842.79,513.62,882.84,0,0,0,10.273
168,531.79,886.22,539.87,892.79,0,0,0,0.551
169,12.86,861.73,14.77,862.96,0,0,0,0.027
170,95.08,285.35,96.69,288.58,0,0,0,0.062
171,601.83,576.16,610.73,579.96,0,0,0,0.35
172,278.74,76.12,281.32,79.25,0,0,0,0.09
173,545.10,102.07,546.08,102.57,0,0,0,0.006
174,165.17,810.83,167.62,814.12,0,0,0,0.09
175,32.55,95.81,40.50,102.26,0,0,0,0.532
176,595.86,557.47,599.12,559.06,0,0,0,0.057
177,620.87,253.69,628.92,260.13,0,0,0,0.538
178,538.16,506.84,540.70,509.97,0,0,0,0.089
179,418.25,70.39,419.82,71.10,0,0,0,0.013
180,671.80,76.76,673.83,77.99,0,1,0,0.029
181,399.16,778.77,403.61,782.04,0,1,0,0.155
182,101.95,753.29,114.96,756.23,0,0,0,0.391
183,95.15,639.53,103.12,645.94,0,0,0,0.53
184,513.13,19.12,517.58,22.28,0,0,0,0.15
185,583.12,601.66,591.16,608.25,0,0,0,0.55
186,341.89,107.81,382.26,153.03,0,0,0,18.391
187,500.16,608.54,506.72,616.62,0,0,0,0.554
188,690.59,190.33,692.26,196.70,0,0,0,0.125
189,430.20,559.22,434.69,562.38,0,0,0,0.151
190,443.64,38.07,445.66,39.40,0,1,0,0.031
191,645.77,6.41,657.98,11.08,0,0,0,0.584
192,329.23,329.50,330.12,331.17,0,0,0,0.02
193,570.02,493.84,575.64,498.78,0,0,0,0.292
194,405.79,867.63,409.08,872.18,0,0,0,0.163
195,355.29,158.33,357.15,160.23,0,0,0,0.041
196,0.71,393.05,1.66,393.55,0,0,0,0.006
197,259.82,412.32,286.05,452.93,0,0,0,10.772
198,32.49,430.95,37.50,436.66,0,0,0,0.303
199,450.14,568.39,452.19,569.66,0,0,0,0.03
200,462.77,481.15,467.32,484.43,0,0,0,0.159
201,259.66,278.74,262.77,283.14,0,0,1,0.15
202,563.67,500.39,565.00,502.40,0,0,0,0.033
203,190.50,842.15,191.00,843.22,0,0,0,0.009
204,139.39,178.16,142.51,179.78,0,0,1,0.055
205,139.39,393.26,143.19,394.51,0,0,1,0.051
206,607.79,196.56,610.91,201.00,0,0,0,0.152
207,6.76,329.75,18.44,336.52,0,0,0,0.811
208,159.10,487.80,160.66,488.60,0,0,0,0.015
209,165.08,639.95,167.95,645.93,0,0,0,0.19
210,25.39,184.08,26.59,188.78,0,1,0,0.07
211,519.94,481.46,521.95,482.80,0,0,0,0.031
212,266.00,260.29,267.14,271.43,0,0,1,0.16
213,82.86,614.36,83.59,616.04,0,0,0,0.017
214,576.38,608.01,579.48,612.46,0,0,0,0.151
215,652.45,133.45,657.03,136.69,0,1,0,0.158
216,614.93,683.84,622.94,690.30,0,0,0,0.537
217,608.33,652.63,609.85,655.88,0,0,0,0.059
218,627.49,374.35,634.04,382.30,0,0,0,0.545
219,613.66,449.72,625.03,451.89,0,0,0,0.253
220,424.61,481.44,426.30,484.61,0,0,0,0.063
221,38.31,791.58,40.77,799.25,0,0,0,0.212
222,589.40,760.15,597.73,763.89,0,0,0,0.323
223,70.62,582.88,73.06,586.00,0,0,0,0.085
224,95.56,253.63,102.09,261.62,0,0,0,0.546
225,519.98,507.29,520.48,508.25,0,0,0,0.008
226,608.36,272.85,609.70,274.85,0,1,0,0.033
227,456.61,444.02,459.77,445.61,0,1,0,0.055
228,114.37,12.99,115.10,14.62,0,0,0,0.017
229,507.25,335.75,508.58,337.73,0,0,0,0.032
230,51.09,512.88,52.17,513.43,0,0,0,0.008
231,177.85,519.20,181.00,521.77,0,0,0,0.089
232,354.53,677.73,361.02,685.77,0,0,0,0.546
233,368.06,57.61,369.14,59.00,0,0,0,0.019
234,348.78,519.34,350.35,522.60,0,0,0,0.061
235,513.42,50.98,525.64,64.91,0,0,0,1.744
236,310.21,82.35,320.19,85.53,0,0,0,0.327
237,25.42,241.44,31.10,246.40,0,0,0,0.297
238,620.44,101.86,622.90,105.05,0,0,0,0.088
239,38.38,152.86,40.02,156.02,0,1,0,0.061
240,335.84,253.73,343.59,257.14,0,1,0,0.275
241,0.54,222.15,15.06,235.31,0,0,0,1.95
242,177.80,582.39,180.95,586.98,0,0,0,0.158
243,696.43,747.28,708.37,750.64,0,0,0,0.411
244,146.05,203.43,147.59,206.70,0,0,1,0.06
245,354.70,690.69,355.72,692.52,0,0,0,0.024
246,585.06,754.28,588.23,755.89,0,0,0,0.056
247,266.76,696.48,321.76,716.71,0,0,0,11.187
248,380.21,854.77,387.19,861.20,0,0,0,0.468
249,76.86,462.23,84.92,468.67,0,0,0,0.538
250,475.22,658.95,478.44,663.42,0,0,0,0.157
251,386.71,254.07,392.42,258.99,0,0,0,0.296
252,121.03,475.52,123.36,486.68,0,0,0,0.294
253,469.31,367.44,470.29,367.94,0,1,0,0.006
254,595.34,551.44,596.63,553.35,0,0,0,0.03
255,399.44,589.40,405.09,594.30,0,0,0,0.292
256,570.08,608.38,573.25,610.00,0,0,0,0.056
257,481.14,709.55,481.84,711.19,0,0,0,0.016
258,621.05,323.02,622.03,323.52,0,0,0,0.006
259,595.49,569.84,598.13,579.42,0,0,0,0.282
260,557.09,259.86,558.67,263.01,0,1,0,0.059
261,146.12,285.12,148.39,287.56,0,0,1,0.063
262,260.43,747.59,262.90,750.71,0,0,0,0.086
263,348.58,373.96,356.90,376.70,0,0,0,0.236
264,107.83,38.72,153.86,78.86,0,0,0,18.597
265,500.72,178.08,506.76,185.90,0,1,0,0.496
266,190.03,538.32,191.04,547.62,0,0,0,0.122
267,89.46,570.47,90.37,571.06,0,0,0,0.007
268,633.79,589.27,641.87,595.84,0,0,0,0.551
269,51.01,873.77,51.85,875.27,0,0,0,0.017
270,506.55,519.28,510.98,522.39,0,0,0,0.147
271,285.24,595.73,289.77,598.95,0,1,0,0.156
272,551.21,266.76,559.14,273.27,0,0,0,0.536
273,398.97,494.30,405.38,502.24,0,0,0,0.533
274,430.88,399.33,442.72,404.51,0,1,0,0.629
275,323.00,399.39,327.51,402.52,0,0,0,0.151
276,627.41,367.60,632.36,373.37,0,1,0,0.303
277,386.96,101.47,394.99,108.07,0,0,0,0.55
278,19.58,450.21,24.53,455.82,0,0,0,0.295
279,203.14,177.84,204.76,178.70,0,0,1,0.017
280,12.81,57.54,14.39,60.68,0,1,0,0.059
281,411.68,95.79,413.63,107.81,0,1,0,0.27
282,550.79,89.09,556.39,97.64,0,0,0,0.504
283,127.14,228.64,139.05,230.26,0,1,1,0.198
284,526.05,532.02,529.22,533.65,0,0,0,0.057
285,253.95,310.75,261.90,317.25,0,0,1,0.536
286,677.74,716.03,678.78,721.45,0,0,0,0.073
287,164.90,273.01,167.93,285.86,0,0,1,0.428
288,413.56,591.77,415.64,593.10,0,0,0,0.032
289,222.03,810.83,235.97,814.64,0,1,0,0.543
290,254.10,279.25,258.67,282.55,0,0,1,0.161
291,538.93,247.31,541.42,248.32,0,0,0,0.028
292,462.36,532.00,468.95,539.93,0,1,0,0.546
293,89.11,241.16,93.64,244.32,0,0,0,0.153
294,19.62,671.54,22.03,674.68,0,1,0,0.085
295,304.47,253.80,312.18,260.65,0,0,1,0.549
296,330.02,887.04,331.63,887.76,0,0,0,0.014
297,0.35,773.09,1.25,773.60,0,0,0,0.006
298,550.87,690.26,554.42,695.03,0,0,0,0.184
299,120.71,202.82,123.17,205.96,0,0,0,0.087
300,545.24,797.64,546.79,798.54,0,1,0,0.017
301,13.22,867.47,19.68,875.46,0,0,0,0.54
302,90.36,665.62,91.45,672.47,0,1,0,0.095
303,532.20,614.79,533.60,615.79,0,1,0,0.017
304,335.72,658.48,341.47,663.41,0,0,0,0.298
305,272.46,329.42,275.76,331.08,0,0,1,0.06
306,631.21,211.85,635.81,214.95,0,0,0,0.152
307,235.10,253.83,238.21,258.38,0,0,1,0.155
308,76.32,652.68,82.92,660.71,0,0,0,0.554
309,88.97,639.72,94.14,653.21,0,0,0,0.738
310,469.12,246.98,472.32,248.58,0,1,0,0.056
311,240.75,417.94,248.72,424.43,0,1,0,0.537
312,563.58,532.35,571.49,538.91,0,1,0,0.539
313,431.20,379.99,435.63,383.17,0,0,0,0.15
314,145.83,322.89,147.05,324.91,0,0,1,0.031
315,481.76,576.64,484.17,579.76,0,1,0,0.085
316,519.44,386.81,522.64,388.49,0,0,0,0.059
317,656.96,346.97,657.91,347.57,0,1,0,0.007
318,640.03,13.10,643.29,15.51,0,0,0,0.086
319,500.49,652.65,502.79,653.72,0,1,0,0.028
320,285.27,874.00,286.07,875.55,0,0,0,0.017
321,146.08,304.76,156.86,313.41,0,0,1,0.958
322,310.33,582.84,312.73,586.11,0,0,0,0.088
323,265.95,778.71,275.33,783.79,0,0,0,0.492
324,260.00,247.69,274.49,255.67,0,0,1,1.18
325,652.10,285.19,657.18,294.66,0,0,0,0.509
326,462.48,519.21,470.52,525.80,0,0,0,0.55
327,657.33,343.49,658.21,345.06,0,0,0,0.019
328,633.54,354.79,636.69,356.48,0,0,0,0.058
329,63.61,487.88,65.01,492.06,0,0,0,0.071
330,646.46,747.09,647.47,761.34,0,0,0,0.187
331,437.67,816.92,440.81,819.43,0,0,0,0.086
332,80.59,541.68,82.10,542.46,0,0,0,0.014
333,304.10,443.20,308.65,446.44,0,0,0,0.157
334,348.49,260.00,351.70,264.49,0,0,0,0.158
335,683.90,785.69,686.43,788.90,0,0,0,0.091
336,469.31,507.19,477.23,513.72,0,0,0,0.537
337,177.70,348.71,178.77,349.21,0,0,1,0.007
338,360.90,487.60,368.04,488.62,0,0,0,0.076
339,500.52,411.56,502.11,412.34,0,0,0,0.015
340,127.38,576.28,128.19,577.84,0,1,0,0.017
341,158.72,285.02,161.95,289.43,0,0,1,0.156
342,209.10,709.61,212.38,712.05,0,0,0,0.087
343,455.84,633.36,463.84,639.82,0,0,0,0.536
344,241.08,228.74,242.71,229.49,0,0,1,0.014
345,633.19,412.02,641.18,418.59,0,0,0,0.545
346,616.80,486.14,617.30,487.13,0,1,0,0.008
347,101.43,627.15,102.43,628.77,0,0,0,0.021
348,330.04,335.71,333.24,337.34,0,1,0,0.057
349,627.47,532.24,639.53,533.24,0,0,0,0.124
350,196.71,411.80,199.82,421.04,0,1,1,0.315
351,196.33,683.88,207.21,685.49,0,0,0,0.18
352,449.50,133.84,458.27,141.45,0,0,0,0.69
353,51.11,107.69,54.37,109.31,0,1,0,0.058
354,557.32,823.13,558.92,826.41,0,1,0,0.062
355,127.42,544.90,135.84,554.93,0,0,0,0.875
356,462.17,215.41,464.11,216.70,0,0,0,0.029
357,227.94,278.74,229.17,280.69,0,1,1,0.03
358,506.60,627.33,508.72,630.82,0,0,0,0.084
359,436.94,430.94,437.87,431.44,0,0,0,0.006
360,475.23,734.73,476.54,736.66,0,0,0,0.031
361,209.09,469.19,210.12,470.41,0,0,0,0.016
362,612.62,494.24,620.55,500.81,0,0,0,0.541
363,633.91,734.56,638.89,740.18,0,0,0,0.297
364,532.24,879.96,535.48,882.46,0,0,0,0.089
365,196.87,697.15,199.39,700.45,0,0,0,0.093
366,336.03,266.75,337.62,267.47,0,1,0,0.014
367,639.95,215.84,641.61,219.02,0,0,0,0.062
368,278.77,70.15,279.99,72.06,0,0,0,0.029
369,361.66,456.15,362.67,456.65,0,0,0,0.007
370,228.65,0.67,230.78,1.77,0,0,0,0.027
371,57.15,0.16,62.22,5.77,0,0,0,0.301
372,487.90,658.60,512.61,711.44,0,0,0,13.215
373,335.75,614.69,337.34,617.21,0,1,0,0.048
374,418.29,272.82,423.39,278.43,0,0,0,0.303
375,13.57,38.87,19.35,43.96,0,0,0,0.309
376,171.22,766.63,185.20,771.78,0,0,0,0.735
377,208.98,488.31,210.59,489.11,0,0,0,0.015
378,152.37,387.06,160.36,393.66,0,0,1,0.547
379,336.39,196.88,338.01,200.15,0,0,0,0.063
380,13.01,45.08,14.70,45.93,0,0,0,0.017
381,639.75,777.71,642.98,779.30,0,1,0,0.056
382,177.49,614.16,183.17,619.14,0,0,0,0.298
383,152.28,759.73,154.81,762.85,0,1,0,0.088
384,645.85,285.62,649.00,288.16,0,0,0,0.088
385,316.74,873.83,318.83,875.04,0,0,0,0.029
386,203.29,532.30,209.73,540.21,0,0,0,0.533
387,121.10,646.52,126.03,652.14,0,0,0,0.294
388,82.53,696.73,85.65,698.30,0,0,0,0.054
389,431.32,437.21,434.51,441.65,0,0,0,0.155
390,658.87,0.48,662.09,5.01,0,0,0,0.159
391,165.48,557.81,168.70,560.33,0,0,0,0.089
392,532.26,747.79,535.12,752.59,0,0,0,0.152
393,424.51,291.63,435.04,292.63,0,0,0,0.108
394,158.59,892.56,160.51,898.13,0,0,0,0.124
395,0.10,386.87,3.27,388.43,0,0,0,0.054
396,297.62,203.20,309.97,213.96,0,0,1,1.361
397,165.16,152.08,170.56,155.19,0,1,1,0.177
398,82.79,582.77,83.79,584.77,0,0,0,0.026
399,44.46,398.97,51.04,406.94,0,0,0,0.548
400,88.91,716.17,102.72,721.63,0,1,0,0.77
401,627.24,443.24,628.86,443.97,0,0,0,0.014
402,152.10,468.51,157.85,473.41,0,1,0,0.296
403,506.50,589.02,507.64,591.24,0,1,0,0.032
404,664.76,652.61,666.39,655.72,0,0,0,0.06
405,234.66,722.25,239.61,727.97,0,1,0,0.3
406,633.05,507.11,634.05,511.72,0,0,0,0.06
407,19.26,665.39,22.46,669.91,0,0,0,0.158
408,197.07,614.17,200.43,622.41,0,0,0,0.302
409,227.93,855.44,229.97,856.67,0,1,0,0.029
410,425.01,360.85,431.43,368.93,0,0,0,0.543
411,234.78,608.45,239.01,613.90,0,0,0,0.247
412,576.76,291.40,581.09,292.45,0,0,0,0.049
413,51.07,545.17,54.18,546.68,0,0,0,0.051
414,538.52,355.11,540.57,356.27,0,0,0,0.027
415,247.30,25.38,248.97,26.28,0,0,0,0.018
416,620.91,892.95,621.50,893.96,0,0,0,0.009
417,297.70,722.45,299.30,725.56,0,0,0,0.059
418,557.61,468.89,561.93,470.03,0,0,0,0.053
419,367.36,766.06,372.42,771.67,0,0,0,0.301
420,145.64,513.18,148.81,514.83,0,0,0,0.057
421,684.53,614.25,687.74,616.85,0,0,0,0.091
422,171.66,747.51,174.11,750.76,0,0,0,0.089
423,63.88,614.63,66.47,617.88,0,1,0,0.094
424,437.17,880.30,438.67,883.51,0,0,0,0.058
425,285.16,165.41,291.71,167.21,0,1,1,0.123
426,6.84,658.93,8.06,660.93,0,0,0,0.03
427,570.60,317.26,575.60,322.87,0,0,0,0.297
428,551.55,874.38,553.99,877.53,0,0,0,0.086
429,240.98,316.61,242.15,318.42,0,0,1,0.027
430,462.27,113.99,462.77,115.06,0,1,0,0.009
431,265.92,158.66,267.16,160.69,0,1,1,0.031
432,380.52,392.76,392.94,402.65,0,0,0,1.258
433,0.60,374.26,1.31,375.83,0,0,0,0.016
434,140.19,487.84,154.37,492.73,0,0,0,0.708
435,405.54,494.01,409.97,497.19,0,0,0,0.15
436,165.12,867.90,173.19,874.48,0,0,0,0.551
437,108.46,355.12,109.82,356.30,0,0,0,0.02
438,330.01,190.39,334.60,193.51,0,1,0,0.153
439,570.17,823.16,571.71,823.96,0,0,0,0.015
440,57.16,82.72,59.69,85.93,0,1,0,0.091
441,12.86,145.97,14.07,157.92,0,0,0,0.18
442,228.02,114.10,232.98,119.72,0,0,0,0.296
443,677.91,772.84,685.94,779.31,0,1,0,0.539
444,101.80,481.39,108.35,489.41,0,0,0,0.549
445,462.96,855.15,466.08,857.69,0,0,0,0.087
446,430.89,576.26,434.08,580.85,0,0,0,0.16
447,399.51,247.79,407.15,253.11,0,0,0,0.422
448,0.52,399.01,6.18,402.39,0,0,0,0.201
449,228.59,747.56,231.76,749.18,0,0,0,0.056
450,51.22,715.93,54.46,720.39,0,0,0,0.158
451,621.06,779.29,623.81,780.69,0,0,0,0.043
452,569.85,709.18,573.06,711.75,0,1,0,0.09
453,165.37,519.28,169.95,522.50,0,0,0,0.157
454,241.04,19.87,245.94,25.55,0,1,0,0.295
455,488.29,791.83,490.41,792.99,0,0,0,0.028
456,234.56,7.02,236.25,10.16,0,0,0,0.062
457,487.90,234.65,497.56,237.56,0,0,0,0.29
458,450.11,740.68,455.91,745.60,0,0,0,0.3
459,234.96,823.70,243.04,830.29,0,0,0,0.552
460,234.56,665.10,254.59,711.34,0,0,0,9.401
461,379.89,184.31,392.88,186.57,0,0,0,0.3
462,443.64,158.76,444.58,159.34,0,0,0,0.007
463,64.05,468.71,65.70,471.84,0,1,0,0.061
464,158.80,31.73,163.78,37.36,0,0,0,0.297
465,323.70,601.55,331.75,608.13,0,0,0,0.549
466,266.14,216.00,271.91,221.00,0,1,1,0.303
467,323.44,449.86,325.47,451.11,0,1,0,0.029
468,386.36,266.47,394.60,272.68,0,0,0,0.53
469,209.22,127.33,211.48,128.89,0,0,0,0.04
470,202.84,443.31,203.65,444.83,0,0,0,0.017
471,120.46,640.12,121.64,642.19,0,0,0,0.031
472,623.82,729.19,630.65,734.53,0,0,0,0.381
473,152.59,431.17,155.84,432.83,0,0,0,0.059
474,481.57,222.08,482.71,223.98,0,0,0,0.027
475,437.67,418.49,451.07,420.35,0,0,0,0.255
476,399.38,892.96,401.14,893.97,0,0,0,0.021
477,616.45,209.97,621.54,215.75,0,1,0,0.312
478,203.09,367.36,209.66,375.52,0,1,1,0.561
479,386.79,829.26,390.07,830.87,0,0,0,0.058
480,420.55,535.53,425.46,541.30,0,0,0,0.301
481,411.62,868.07,415.00,882.01,0,0,0,0.513
482,190.61,108.17,197.61,111.18,0,1,0,0.22
483,32.14,292.08,43.77,293.10,0,0,0,0.122
484,405.28,272.26,411.69,280.35,0,0,0,0.543
485,500.35,63.46,504.85,66.64,0,0,0,0.153
486,164.72,431.25,165.81,437.57,0,0,0,0.088
487,222.06,31.92,262.28,52.07,0,0,0,8.165
488,76.04,38.43,77.73,41.66,0,0,0,0.064
489,342.21,583.17,343.73,586.29,0,0,0,0.057
490,380.64,63.49,386.43,68.42,0,0,0,0.3
491,82.63,880.62,85.80,882.31,0,0,0,0.059
492,82.34,437.62,83.21,439.19,0,1,0,0.018
493,640.21,126.80,648.37,132.96,0,0,0,0.521
494,557.42,140.00,563.92,141.31,0,1,0,0.089
495,671.61,234.64,676.66,240.42,0,0,0,0.309
496,514.18,887.31,515.88,890.61,0,0,0,0.066
497,127.44,183.83,128.78,185.87,0,0,1,0.033
