,tl_x,tl_y,br_x,br_y,type,side,step,time
145,4.93,657.89,8.07,659.58,0,0,0,0.058
146,355.26,100.49,358.39,102.06,0,0,0,0.054
147,180.26,299.60,183.54,301.18,0,0,0,0.056
148,251.74,100.55,254.95,102.05,0,0,0,0.053
149,554.42,20.87,557.58,22.45,0,0,0,0.055
150,395.15,490.74,398.41,492.43,0,0,1,0.06
151,610.24,618.10,613.34,619.67,0,1,0,0.053
152,275.66,283.66,278.87,285.27,0,0,0,0.056
153,371.27,156.28,374.48,157.83,0,0,0,0.054
154,196.03,140.33,199.31,141.95,0,0,0,0.058
155,52.71,172.22,55.99,173.84,0,0,0,0.058
156,28.79,729.62,32.09,731.28,0,0,0,0.06
157,68.70,665.78,71.86,667.48,0,1,0,0.059
158,188.06,395.14,191.17,396.67,0,0,0,0.052
159,562.38,641.91,565.52,643.57,0,1,0,0.057
160,13.04,52.84,16.30,54.42,0,0,0,0.056
161,347.34,610.14,350.51,611.83,0,0,0,0.059
162,299.65,315.46,302.93,317.12,0,0,0,0.059
163,450.96,259.75,454.19,261.26,0,0,0,0.054
164,419.05,514.52,422.22,516.15,0,0,1,0.057
165,387.23,602.22,390.45,603.92,0,0,0,0.06
166,212.12,474.76,215.30,476.36,0,0,0,0.056
167,60.66,251.81,63.80,253.33,0,0,0,0.052
168,427.03,132.30,430.13,133.81,0,0,0,0.052
169,44.87,100.57,48.06,102.11,0,0,0,0.054
170,140.33,602.20,143.47,603.88,0,0,0,0.058
171,657.86,323.47,661.02,325.11,0,0,0,0.057
172,164.17,594.22,167.37,595.83,0,1,0,0.056
173,530.55,140.28,533.76,141.97,0,1,0,0.06
174,259.82,474.80,263.04,476.44,0,0,0,0.058
175,212.07,482.77,215.22,484.37,0,0,0,0.055
176,618.03,530.61,621.31,532.24,0,0,0,0.058
177,466.75,474.85,469.95,476.42,0,0,1,0.055
178,28.79,52.69,31.95,54.22,0,0,0,0.053
179,379.27,450.99,382.51,452.65,0,0,1,0.059
180,20.99,36.79,24.16,38.48,0,0,0,0.059
181,299.52,713.65,302.73,715.35,0,0,0,0.059
182,124.53,331.43,127.77,333.11,0,0,0,0.06
183,92.51,307.58,95.75,309.21,0,0,0,0.058
184,259.83,339.36,262.94,341.01,0,0,0,0.056
185,562.46,474.72,565.57,476.33,0,0,0,0.055
186,403.09,649.92,406.23,651.48,0,0,0,0.054
187,52.71,538.46,55.87,540.11,0,0,0,0.057
188,275.68,713.60,278.85,715.26,0,0,0,0.057
189,546.46,28.91,549.57,30.44,0,0,0,0.052
190,514.50,642.01,517.71,643.62,0,0,0,0.056
191,633.94,546.40,637.18,547.98,0,0,0,0.056
192,450.97,379.14,454.10,380.77,0,0,1,0.056
193,204.04,649.99,207.30,651.49,0,0,0,0.053
194,538.49,649.98,541.71,651.63,0,0,0,0.058
195,650.03,307.58,653.21,309.11,0,0,0,0.053
196,52.70,602.13,55.85,603.66,0,0,0,0.053
197,164.29,411.07,167.44,412.72,0,0,0,0.057
198,610.19,251.88,613.42,253.42,0,1,0,0.054
199,626.03,642.00,629.24,643.58,0,0,0,0.055
200,450.81,490.67,454.09,492.36,0,0,1,0.06
201,140.35,68.72,143.49,70.33,0,1,0,0.055
202,371.30,44.84,374.45,46.43,0,1,0,0.055
203,60.72,395.18,63.85,396.79,0,0,0,0.055
204,132.31,697.64,135.45,699.30,0,0,0,0.057
205,323.49,642.08,326.64,643.59,0,0,0,0.052
206,92.66,355.44,95.83,357.10,0,0,0,0.058
207,275.72,92.49,279.02,94.10,0,0,0,0.058
208,363.26,387.20,366.54,388.88,0,0,1,0.06
209,52.75,522.51,56.04,524.10,0,0,0,0.057
210,538.53,116.41,541.81,117.96,0,0,0,0.056
211,12.96,323.54,16.10,325.18,0,0,0,0.057
212,44.77,434.98,47.99,436.49,0,1,0,0.053
213,132.39,411.18,135.58,412.83,0,0,0,0.058
214,211.94,339.51,215.16,341.14,0,0,0,0.057
215,355.38,610.10,358.64,611.63,0,0,0,0.055
216,92.51,204.05,95.79,205.74,0,0,0,0.061
217,633.97,570.32,637.12,571.94,0,1,0,0.056
218,522.61,435.07,525.74,436.73,0,0,0,0.057
219,355.28,379.14,358.41,380.71,0,0,1,0.054
220,267.81,418.97,271.11,420.65,0,0,0,0.06
221,76.57,681.77,79.73,683.41,0,0,0,0.057
222,36.75,387.13,39.90,388.82,0,0,0,0.058
223,594.26,291.70,597.50,293.25,0,1,0,0.055
224,132.46,713.67,135.57,715.30,0,0,0,0.056
225,578.22,28.97,581.44,30.61,0,0,0,0.058
226,196.05,602.13,199.34,603.77,0,0,0,0.059
227,148.27,705.63,151.55,707.17,0,1,0,0.055
228,594.21,419.05,597.50,420.62,0,0,0,0.056
229,259.80,44.91,262.93,46.41,0,0,0,0.052
230,641.90,658.00,645.14,659.60,0,0,0,0.057
231,92.52,92.51,95.64,94.04,0,0,0,0.052
232,124.52,28.94,127.65,30.52,0,0,0,0.054
233,108.44,12.87,111.55,14.43,0,0,0,0.053
234,212.04,578.30,215.31,579.98,0,0,0,0.06
235,20.89,642.09,24.16,643.77,0,0,0,0.06
236,610.16,156.28,613.27,157.87,0,1,0,0.054
237,251.86,355.32,255.05,356.93,0,1,0,0.056
238,204.08,220.06,207.19,221.58,0,0,0,0.052
239,28.90,12.98,32.16,14.53,0,0,0,0.055
240,482.75,371.36,485.99,372.92,0,0,0,0.055
241,506.57,331.53,509.84,333.12,0,0,0,0.057
242,602.12,68.61,605.22,70.16,0,0,0,0.053
243,124.36,522.54,127.55,524.17,0,0,0,0.057
244,116.43,681.90,119.69,683.53,0,0,0,0.058
245,44.75,60.75,48.05,62.25,0,0,0,0.054
246,323.50,546.37,326.63,547.99,0,0,1,0.055
247,442.94,586.27,446.11,587.78,0,0,0,0.053
248,610.09,52.74,613.24,54.38,0,0,0,0.057
249,642.00,76.65,645.21,78.25,0,0,0,0.056
250,498.76,291.55,501.96,293.18,0,0,0,0.057
251,204.00,275.69,207.21,277.24,0,0,0,0.054
252,570.27,618.12,573.43,619.71,0,0,0,0.055
253,299.63,634.01,302.74,635.66,0,0,0,0.056
254,594.30,697.71,597.50,699.37,0,0,0,0.058
255,618.15,411.13,621.32,412.72,0,0,0,0.055
256,92.59,442.98,95.83,444.49,0,1,0,0.053
257,68.74,498.69,71.86,500.32,0,1,0,0.056
258,626.16,315.55,629.36,317.22,0,1,0,0.059
259,164.26,196.08,167.52,197.78,0,0,0,0.06
260,371.36,570.29,374.63,571.96,0,0,0,0.06
261,267.72,697.68,270.89,699.29,0,1,0,0.056
262,403.18,538.46,406.47,539.98,0,0,1,0.055
263,570.24,641.99,573.50,643.52,0,0,0,0.054
264,76.72,546.41,79.97,548.11,0,0,0,0.06
265,466.89,554.49,470.01,556.17,0,0,0,0.058
266,419.00,267.68,422.22,269.27,0,0,0,0.056
267,363.34,610.13,366.62,611.67,0,0,0,0.055
268,148.33,164.32,151.54,166.02,0,0,0,0.06
269,522.55,530.53,525.78,532.15,0,0,0,0.057
270,299.63,554.42,302.75,556.09,0,1,0,0.057
271,196.06,204.11,199.34,205.68,0,0,0,0.056
272,649.91,331.41,653.08,332.95,0,0,0,0.054
273,506.58,12.89,509.87,14.50,0,1,0,0.058
274,387.27,116.57,390.52,118.26,0,0,0,0.06
275,275.81,626.06,279.08,627.60,0,0,0,0.055
276,498.73,642.02,501.85,643.58,0,0,0,0.053
277,164.29,697.82,167.40,699.38,0,1,0,0.053
278,180.12,100.48,183.29,102.17,0,1,0,0.059
279,180.16,211.95,183.42,213.51,0,0,0,0.056
280,474.81,562.35,478.09,563.91,0,0,0,0.056
281,474.69,705.70,477.97,707.29,0,0,0,0.057
282,291.71,681.80,294.85,683.41,0,0,0,0.055
283,625.99,562.41,629.10,563.93,0,0,0,0.052
284,435.07,610.04,438.20,611.70,0,0,0,0.057
285,594.31,474.74,597.43,476.36,0,0,0,0.055
286,434.90,482.84,438.05,484.49,0,0,1,0.057
287,395.21,586.18,398.35,587.87,0,0,0,0.058
288,180.23,506.69,183.38,508.31,0,0,0,0.056
289,108.51,578.35,111.69,579.98,0,0,0,0.056
290,482.67,403.03,485.93,404.59,0,0,0,0.056
291,251.77,84.72,254.88,86.33,0,0,0,0.055
292,395.11,466.83,398.33,468.48,0,1,1,0.058
293,283.62,562.45,286.73,564.05,0,0,0,0.054
294,12.89,60.73,16.12,62.35,0,0,0,0.057
295,363.29,602.15,366.44,603.66,0,0,0,0.052
296,586.23,228.02,589.49,229.62,0,1,0,0.057
297,562.27,530.55,565.41,532.12,0,0,0,0.054
298,52.76,506.68,55.94,508.19,0,0,0,0.053
299,602.20,602.24,605.39,603.81,0,0,0,0.055
300,291.55,450.81,294.66,452.41,0,0,0,0.055
301,570.39,673.94,573.59,675.46,0,0,0,0.053
302,148.39,538.41,151.58,540.10,0,1,0,0.059
303,618.09,681.81,621.33,683.46,0,0,0,0.058
304,4.91,323.51,8.18,325.15,0,0,0,0.058
305,387.12,259.79,390.33,261.34,0,0,0,0.054
306,204.02,442.85,207.13,444.39,0,1,0,0.053
307,204.06,204.08,207.29,205.64,0,1,0,0.055
308,108.54,610.05,111.68,611.64,0,1,0,0.055
309,482.77,44.75,486.04,46.28,0,0,0,0.054
310,578.25,12.88,581.50,14.53,0,1,0,0.059
311,355.31,60.72,358.61,62.33,0,0,0,0.058
312,490.72,204.12,493.86,205.76,0,0,0,0.056
313,562.39,180.23,565.60,181.91,0,0,0,0.059
314,530.42,618.01,533.60,619.53,0,0,0,0.053
315,283.77,180.13,286.91,181.74,0,0,0,0.055
316,649.96,578.28,653.25,579.86,0,1,0,0.057
317,435.07,299.55,438.24,301.08,0,1,0,0.053
318,530.55,188.10,533.81,189.76,0,0,0,0.059
319,315.53,116.57,318.81,118.25,0,0,0,0.06
320,251.82,729.57,255.01,731.17,0,0,0,0.056
321,132.45,60.83,135.66,62.51,0,1,0,0.059
322,204.03,60.82,207.19,62.40,0,1,0,0.055
323,498.74,108.43,502.02,110.03,0,0,0,0.057
324,522.60,307.60,525.73,309.19,0,1,0,0.055
325,490.75,28.82,493.90,30.50,0,0,0,0.058
326,140.45,347.36,143.61,349.02,0,0,0,0.058
327,530.57,490.61,533.74,492.14,0,0,0,0.053
328,36.75,347.45,39.89,349.06,0,1,0,0.055
329,578.25,506.67,581.50,508.32,0,0,0,0.059
330,148.38,689.67,151.67,691.27,0,0,0,0.058
331,13.06,44.78,16.18,46.34,0,0,0,0.053
332,52.74,594.30,55.97,595.90,0,0,0,0.057
333,164.25,522.48,167.55,524.09,0,0,0,0.058
334,658.01,657.90,661.15,659.59,0,0,0,0.058
335,546.37,315.62,549.59,317.30,0,1,0,0.059
336,363.37,626.13,366.60,627.74,0,0,0,0.057
337,172.25,434.95,175.42,436.58,0,0,0,0.056
338,28.85,411.06,31.98,412.74,0,1,0,0.057
339,435.06,180.26,438.28,181.88,0,1,0,0.057
340,506.73,68.76,510.00,70.40,0,0,0,0.059
341,76.60,522.51,79.81,524.03,0,0,0,0.054
342,379.22,594.12,382.36,595.72,0,0,0,0.055
343,108.54,458.77,111.83,460.41,0,0,0,0.059
344,251.78,403.07,255.04,404.73,0,0,0,0.059
345,100.48,323.54,103.69,325.15,0,0,0,0.057
346,434.91,251.82,438.14,253.40,0,1,0,0.056
347,403.07,721.64,406.22,723.14,0,1,0,0.052
348,482.69,331.56,485.94,333.19,0,0,0,0.058
349,275.80,442.88,278.94,444.52,0,0,0,0.056
350,116.43,84.57,119.55,86.27,0,0,0,0.058
351,554.38,227.88,557.50,229.47,0,0,0,0.055
352,538.44,76.61,541.59,78.13,0,0,0,0.053
353,395.22,721.70,398.50,723.35,0,1,0,0.059
354,323.53,673.75,326.77,675.26,0,0,0,0.053
355,251.91,60.74,255.08,62.34,0,0,0,0.056
356,68.63,522.48,71.90,524.05,0,0,0,0.056
357,466.88,530.46,470.05,532.15,0,0,1,0.059
358,458.86,52.69,462.13,54.35,0,0,0,0.059
359,442.95,482.81,446.24,484.46,0,0,1,0.059
360,291.70,259.86,294.81,261.39,0,0,0,0.052
361,490.69,450.99,493.84,452.52,0,0,0,0.053
362,339.37,673.87,342.58,675.46,0,0,0,0.056
363,578.37,729.67,581.67,731.32,0,0,0,0.059
364,307.56,379.21,310.72,380.90,0,0,0,0.059
365,562.29,20.84,565.58,22.51,0,0,0,0.06
366,554.44,148.36,557.66,150.00,0,1,0,0.058
367,403.11,172.14,406.37,173.78,0,1,0,0.058
368,44.85,220.04,48.10,221.68,0,1,0,0.058
369,5.02,172.18,8.25,173.80,0,0,0,0.057
370,275.63,594.25,278.88,595.94,0,0,0,0.06
371,76.66,578.30,79.83,579.99,0,0,0,0.059
372,427.00,729.58,430.26,731.10,0,0,0,0.054
373,275.65,562.34,278.83,563.93,0,0,0,0.055
374,84.61,60.79,87.86,62.44,0,1,0,0.058
375,291.62,371.35,294.86,372.91,0,1,0,0.055
376,442.89,196.08,446.02,197.61,0,0,0,0.052
377,5.04,100.50,8.15,102.12,0,0,0,0.056
378,211.94,371.32,215.17,372.98,0,0,0,0.059
379,506.53,371.23,509.78,372.88,0,0,0,0.059
380,180.24,434.93,183.35,436.48,0,0,0,0.053
381,435.00,657.98,438.13,659.49,0,1,0,0.052
382,20.90,522.59,24.05,524.11,0,0,0,0.052
383,84.57,626.16,87.79,627.76,0,0,0,0.056
384,594.13,211.94,597.23,213.52,0,0,0,0.054
385,546.51,418.98,549.78,420.60,0,0,0,0.058
386,363.38,291.69,366.63,293.22,0,1,0,0.054
387,339.41,283.66,342.68,285.29,0,1,0,0.058
388,594.20,387.27,597.39,388.94,0,0,0,0.058
389,132.49,323.54,135.64,325.16,0,0,0,0.056
390,180.22,729.51,183.39,731.21,0,0,0,0.059
391,148.31,76.71,151.56,78.32,0,0,0,0.057
392,650.03,538.48,653.26,540.03,0,0,0,0.055
393,626.00,164.33,629.27,165.92,0,0,0,0.057
394,251.83,442.85,254.99,444.51,0,0,0,0.057
395,76.69,52.70,79.82,54.37,0,0,0,0.057
396,466.91,729.66,470.14,731.31,0,0,0,0.058
397,490.68,689.67,493.81,691.26,0,0,0,0.054
398,514.60,697.68,517.71,699.19,0,0,0,0.052
399,435.06,307.63,438.35,309.28,0,1,0,0.059
400,164.34,28.86,167.54,30.55,0,0,0,0.059
401,267.84,132.40,270.96,133.95,0,0,0,0.053
402,474.81,570.43,478.08,571.99,0,0,0,0.056
403,331.51,251.74,334.67,253.43,0,1,0,0.058
404,299.59,331.50,302.81,333.13,0,0,0,0.057
405,108.46,4.98,111.61,6.58,0,0,0,0.055
406,506.72,60.67,510.00,62.26,0,1,0,0.057
407,411.17,387.12,414.40,388.66,0,0,1,0.054
408,570.25,419.01,573.39,420.68,0,0,0,0.058
409,514.58,307.55,517.76,309.17,0,0,0,0.057
410,124.35,387.28,127.45,388.98,0,0,0,0.058
411,642.09,116.54,645.21,118.22,0,1,0,0.058
412,331.36,522.53,334.57,524.05,0,1,1,0.053
413,323.50,458.82,326.70,460.50,0,0,1,0.059
414,259.74,363.23,262.89,364.92,0,0,0,0.058
415,642.06,156.37,645.29,157.92,0,0,0,0.055
416,20.89,331.52,24.17,333.20,0,0,0,0.06
417,490.81,434.97,493.91,436.64,0,1,0,0.057
418,12.88,490.69,16.07,492.35,0,0,0,0.058
419,586.35,610.08,589.49,611.65,0,0,0,0.054
420,442.97,68.75,446.09,70.32,0,0,0,0.054
421,387.29,331.53,390.44,333.18,0,1,0,0.057
422,36.86,44.74,40.10,46.39,0,1,0,0.059
423,570.27,12.96,573.49,14.49,0,0,0,0.054
424,642.02,705.72,645.27,707.41,0,0,0,0.06
425,100.46,36.84,103.61,38.37,0,0,0,0.053
426,434.93,259.86,438.23,261.40,0,1,0,0.055
427,355.35,259.88,358.48,261.41,0,0,0,0.053
428,387.14,299.59,390.35,301.21,0,0,0,0.057
429,586.23,419.05,589.39,420.66,0,0,0,0.056
430,498.58,379.15,501.86,380.85,0,0,0,0.061
431,267.73,618.07,270.83,619.65,0,0,0,0.054
432,371.19,626.13,374.47,627.66,0,0,0,0.055
433,610.06,681.81,613.26,683.36,0,0,0,0.054
434,426.91,299.55,430.20,301.19,0,0,0,0.059
435,434.95,689.76,438.10,691.28,0,0,0,0.052
436,506.57,578.21,509.71,579.73,0,0,0,0.052
437,514.61,12.89,517.82,14.57,0,0,0,0.059
438,442.86,474.70,446.12,476.37,0,0,1,0.06
439,458.91,371.23,462.16,372.82,0,0,1,0.057
440,52.82,474.71,55.97,476.25,0,1,0,0.053
441,227.87,211.94,231.06,213.60,0,0,0,0.058
442,514.65,267.84,517.92,269.41,0,0,0,0.056
443,395.08,156.31,398.26,157.82,0,1,0,0.053
444,28.94,100.55,32.08,102.09,0,0,0,0.053
445,442.99,697.72,446.19,699.31,0,0,0,0.055
446,76.68,721.69,79.88,723.23,0,1,0,0.054
447,13.04,164.35,16.33,165.98,0,0,0,0.059
448,546.48,275.74,549.63,277.36,0,0,0,0.056
449,610.15,649.99,613.28,651.64,0,0,0,0.057
450,387.16,347.32,390.35,348.90,0,0,1,0.055
451,602.23,211.95,605.34,213.62,0,0,0,0.057
452,458.88,124.45,462.01,125.95,0,0,0,0.052
453,148.37,60.80,151.49,62.43,0,0,0,0.056
454,530.53,259.88,533.76,261.45,0,0,0,0.055
455,331.47,673.80,334.63,675.42,0,0,0,0.056
456,180.13,331.53,183.38,333.04,0,0,0,0.054
457,36.80,713.72,39.92,715.37,0,1,0,0.056
458,323.52,275.76,326.68,277.35,0,1,0,0.055
459,594.26,76.74,597.52,78.44,0,0,0,0.061
460,5.02,220.07,8.31,221.70,0,0,0,0.058
461,482.67,204.01,485.93,205.62,0,0,0,0.058
462,411.00,665.82,414.16,667.43,0,0,0,0.056
463,395.14,673.87,398.30,675.56,0,0,0,0.059
464,538.55,21.00,541.78,22.69,0,0,0,0.06
465,235.86,450.93,238.97,452.50,0,0,0,0.054
466,4.99,108.57,8.23,110.17,0,0,0,0.057
467,307.49,259.86,310.73,261.52,0,1,0,0.059
468,188.19,490.69,191.47,492.30,0,0,0,0.058
469,108.46,219.91,111.66,221.47,0,1,0,0.055
470,148.29,578.25,151.43,579.80,0,0,0,0.053
471,562.46,196.01,565.72,197.68,0,0,0,0.059
472,331.48,721.53,334.59,723.21,0,0,0,0.058
473,283.71,20.84,287.00,22.49,0,0,0,0.059
474,355.29,52.70,358.44,54.20,0,0,0,0.052
475,554.31,578.29,557.56,579.89,0,0,0,0.057
476,132.47,387.13,135.75,388.65,0,0,0,0.054
477,259.85,618.13,263.07,619.81,0,0,0,0.059
478,419.08,435.05,422.33,436.60,0,1,1,0.055
479,243.86,443.01,247.02,444.70,0,1,0,0.059
480,610.06,259.80,613.30,261.47,0,0,0,0.059
481,427.01,466.87,430.24,468.46,0,0,1,0.056
482,108.59,419.07,111.72,420.61,0,0,0,0.053
483,227.90,681.78,231.02,683.31,0,0,0,0.052
484,13.03,418.97,16.31,420.61,0,0,0,0.059
485,657.90,243.90,661.19,245.45,0,0,0,0.056
486,641.91,140.33,645.12,141.86,0,0,0,0.054
487,434.87,92.61,437.98,94.28,0,1,0,0.057
488,634.12,156.28,637.30,157.82,0,0,0,0.054
489,307.52,681.71,310.80,683.22,0,1,0,0.054
490,434.93,673.91,438.14,675.43,0,0,0,0.054
491,411.14,124.49,414.40,126.16,0,0,0,0.06
492,235.90,92.59,239.10,94.16,0,0,0,0.055
493,602.22,251.86,605.49,253.55,0,0,0,0.06
494,387.20,211.98,390.44,213.62,0,1,0,0.058
495,5.00,76.72,8.20,78.25,0,0,0,0.054
496,649.97,116.51,653.22,118.03,0,0,0,0.054
497,60.76,538.55,63.90,540.19,0,0,0,0.056
