,x,y,comp_idx
106,37.93,523.5699999999999,"[74, 298, 76, 382, 209, 61, 505, 187, 907]"
107,62.305,491.435,[755]
108,77.82,499.71,"[999, 257, 356, 341]"
109,85.74000000000001,515.6600000000001,"[557, 497]"
110,102.08500000000001,539.2950000000001,[670]
111,101.72,571.41,"[264, 699, 802]"
112,125.52,563.5,"[289, 827, 594]"
113,149.36,547.54,"[243, 302, 12]"
114,149.4,523.74,"[753, 333]"
115,125.98,499.57,[72]
116,109.61,475.84,[1004]
117,101.75,475.9,"[126, 138]"
118,117.59,467.98,"[974, 343, 646]"
119,125.63,467.88,[593]
120,134.01999999999998,443.81,[713]
121,149.47,452.03,"[114, 542, 548]"
122,157.38,451.96,[501]
123,157.45,467.96,"[965, 778]"
124,173.94,467.54499999999996,[1033]
125,197.3,491.76,"[468, 288]"
126,213.21,475.96,"[528, 889, 884]"
127,229.02,467.85,"[465, 166, 175, 877, 707]"
128,245.39,483.45500000000004,[134]
129,237.635,491.51,[1020]
130,260.99,515.69,[519]
131,268.78999999999996,507.67,"[855, 807, 804, 8]"
132,301.21,515.3399999999999,[555]
133,324.62,499.88,"[136, 77]"
134,332.96500000000003,523.29,[412]
135,325.1,539.26,[796]
136,324.58,539.53,"[135, 43]"
137,316.73,547.61,[976]
138,301.19,555.255,[270]
139,276.84000000000003,563.49,"[509, 373, 293]"
140,245.03,563.56,"[992, 872, 825]"
141,253.405,539.255,[625]
142,197.2,531.72,[601]
143,197.14,555.44,"[805, 891, 66, 234]"
144,173.29,603.25,"[470, 172]"
145,141.4,627.12,"[170, 1037, 844, 30]"
146,157.86,642.7249999999999,[88]
147,133.54000000000002,659.11,"[878, 244]"
148,125.46,651.03,"[529, 84, 633, 32]"
149,110.14,634.935,[736]
150,102.035,626.8499999999999,[635]
151,110.11000000000001,610.845,[308]
152,117.96000000000001,602.9649999999999,[86]
153,126.09,602.855,[21]
154,69.83,595.3,"[371, 687, 332, 679, 196]"
155,54.335,610.8499999999999,[854]
156,77.72,635.05,"[383, 986, 550]"
157,70.28,666.63,[157]
158,70.37,682.52,[560]
159,70.31,698.54,[894]
160,78.28,718.0,[446]
161,93.7,690.78,[221]
162,141.42000000000002,718.0,"[770, 743]"
163,157.31,718.0,"[204, 227, 224]"
164,165.32,714.81,"[45, 640, 795, 893, 663, 390]"
165,173.38,714.67,"[330, 651]"
166,165.845,698.6,[277]
167,181.705,698.465,[816]
168,205.11,718.0,[830]
169,229.62,706.4100000000001,[38]
170,237.58499999999998,706.395,[814]
171,252.9,706.78,"[483, 320]"
172,252.94,698.77,"[690, 732, 864, 69]"
173,269.305,698.4849999999999,[261]
174,260.97,718.0,"[188, 51]"
175,300.8,714.76,[915]
176,308.68,706.87,"[620, 1022, 181, 649, 705, 863]"
177,316.71,706.8,"[282, 472]"
178,332.52,706.71,[960]
179,356.885,714.51,[984]
180,364.91499999999996,698.5350000000001,[19]
181,372.38,683.01,[587]
182,348.96000000000004,658.825,[13]
183,356.46,643.04,"[565, 59, 762, 577]"
184,372.34,635.14,[161]
185,380.34,627.13,"[49, 215, 267, 336, 432]"
186,404.70000000000005,595.05,[823]
187,428.21,587.32,"[806, 79, 632, 247, 284]"
188,451.97,579.34,"[980, 265]"
189,475.86,563.51,[849]
190,452.485,539.335,[647]
191,428.14,531.56,"[648, 164, 262, 964]"
192,428.09,547.54,[792]
193,372.35,547.5,"[590, 47]"
194,356.36,547.53,"[931, 993, 1044]"
195,348.49,563.41,[246]
196,324.63,579.42,"[811, 1019, 639]"
197,292.78,619.14,"[83, 48, 253]"
198,276.93,619.23,"[563, 370, 477, 431, 275, 719]"
199,260.84000000000003,627.18,[525]
200,237.58499999999998,610.9300000000001,[727]
201,237.41,602.99,[921]
202,221.02,619.22,"[657, 226, 58]"
203,197.24,658.97,"[725, 768, 193, 963, 14]"
204,181.22,666.9,"[923, 967]"
205,309.15999999999997,682.465,[489]
206,324.62,674.96,"[1043, 102, 569]"
207,332.64,667.03,"[205, 925, 354, 455, 362]"
208,309.225,642.8299999999999,[4]
209,380.35,579.32,"[982, 260, 892, 295, 342, 287, 165]"
210,356.85,523.4200000000001,[841]
211,364.48,483.83,"[664, 668, 46]"
212,348.5,483.82,"[413, 101]"
213,333.105,467.68,[634]
214,332.52,459.88,[132]
215,341.03,459.65999999999997,[991]
216,324.64,467.85,[653]
217,301.28499999999997,443.655,[677]
218,276.78,428.07,"[344, 300]"
219,268.88,428.18,"[906, 722, 220, 143, 394, 349]"
220,245.44,443.855,[479]
221,268.86,468.01,"[174, 530]"
222,205.575,443.62,[306]
223,213.06,420.14,"[158, 819, 1028]"
224,165.29,428.17,"[791, 337, 380, 1018]"
225,94.21000000000001,443.735,[256]
226,78.31,459.56,[942]
227,78.315,467.56,[636]
228,54.394999999999996,475.48,[440]
229,30.415,411.9,[338]
230,46.425,372.11,[850]
231,29.91,348.51,"[304, 211, 328, 970, 645]"
232,38.01,332.52,"[619, 810, 919, 416, 972, 654, 682]"
233,45.91,300.78,"[720, 676, 866]"
234,25.0,276.54499999999996,[898]
235,45.89,260.86,[18]
236,53.96,260.84000000000003,[1017]
237,61.81,260.82,"[122, 87]"
238,69.85,245.04,"[110, 756, 966, 564, 167]"
239,86.33500000000001,220.70999999999998,[941]
240,94.195,212.85500000000002,[123]
241,110.06,220.69,[469]
242,117.56,237.03,"[688, 1008, 789]"
243,133.45999999999998,244.91,[868]
244,141.53,221.11,"[944, 71]"
245,118.16,196.905,[499]
246,85.82,189.22,"[1003, 516, 566, 216]"
247,62.459999999999994,165.01999999999998,[614]
248,45.89,189.17,[607]
249,38.04,189.35,"[447, 155, 552, 771, 571]"
250,30.02,197.18,"[369, 460]"
251,25.0,172.885,[718]
252,29.990000000000002,133.57,"[466, 604, 140, 89, 31, 920, 650]"
253,29.97,77.78,"[23, 674, 686, 495, 785, 996, 514, 377, 444, 169]"
254,37.89,53.8,"[782, 180, 331, 975, 160, 422, 178, 294, 666, 245]"
255,53.9,37.980000000000004,[239]
256,61.81,37.89,"[772, 520, 959, 395]"
257,86.235,61.614999999999995,[374]
258,94.18,77.525,[779]
259,93.66,93.76,"[1015, 904, 231, 558, 600]"
260,109.61,85.78999999999999,[350]
261,117.6,101.7,"[847, 726]"
262,133.94,117.375,[714]
263,157.31,141.55,"[137, 268]"
264,150.015,157.14,[903]
265,141.55,173.24,"[922, 107]"
266,173.41,181.34,[259]
267,205.675,204.86,[307]
268,221.01,221.04,"[740, 271, 824, 238, 837, 861, 441, 532]"
269,205.16,236.95,"[279, 527]"
270,205.07,276.90999999999997,"[948, 251, 147, 671]"
271,181.38,292.67,"[914, 539]"
272,165.83499999999998,316.265,[815]
273,117.67,308.66,"[1046, 606, 345, 389, 182]"
274,101.58,324.63,"[82, 716, 183, 857, 673]"
275,46.475,220.86,[368]
276,93.65,133.47,"[775, 543]"
277,157.45,85.83,"[561, 391]"
278,165.35,93.72,"[117, 900]"
279,181.70499999999998,101.325,[278]
280,205.12,125.48,"[116, 154, 697, 916]"
281,221.64,133.185,[879]
282,237.465,117.285,[1031]
283,260.9,117.59,"[492, 658, 148, 746, 945, 401, 932]"
284,276.77,109.72,"[291, 207, 862]"
285,285.385,85.345,[766]
286,308.78,109.59,"[94, 1014, 319, 865]"
287,325.145,85.51,[859]
288,356.49,77.78,"[803, 311, 883]"
289,356.98,93.345,[820]
290,348.56,109.68,"[1054, 139, 538, 790, 146]"
291,380.39,117.55,"[581, 988, 274, 731]"
292,388.70000000000005,141.25,[763]
293,396.66999999999996,157.065,[443]
294,412.1,165.41,"[956, 603]"
295,396.27,181.28,"[153, 701, 977, 938, 367, 704, 37, 832]"
296,412.57,196.935,[583]
297,388.82,212.8,[494]
298,356.55,229.09,"[1021, 1006, 799, 44]"
299,309.305,236.615,[749]
300,284.71,229.05,"[33, 681]"
301,276.77,229.0,"[711, 617, 748, 1055, 3, 881]"
302,261.28999999999996,204.845,[602]
303,292.75,189.26,"[315, 652]"
304,308.74,173.34,"[798, 958]"
305,325.225,149.07999999999998,[575]
306,348.59,173.29,"[626, 144, 119, 998]"
307,269.33000000000004,165.08999999999997,[902]
308,260.86,141.5,[979]
309,245.06,157.35,"[1036, 706, 760]"
310,260.86,53.95,"[836, 534, 355, 229, 953, 777, 826]"
311,277.345,29.705,[1001]
312,285.235,37.515,[1049]
313,300.75,45.89,"[141, 957, 876, 500, 1000]"
314,308.71,45.84,"[473, 95, 7]"
315,333.08500000000004,53.6,[780]
316,341.055,25.0,[951]
317,364.5,37.97,"[474, 506, 202]"
318,364.48,61.79,"[547, 947]"
319,388.735,29.705,[950]
320,404.64,25.0,[17]
321,412.11,53.870000000000005,"[624, 580, 35, 817]"
322,428.06,45.989999999999995,"[67, 515, 24, 420]"
323,404.67999999999995,77.37,[818]
324,428.09,101.56,"[491, 104, 487, 684, 858]"
325,444.595,85.41499999999999,[910]
326,467.99,109.57,"[1047, 800, 452, 128, 1025, 835]"
327,468.485,133.16500000000002,[840]
328,452.03,157.3,"[168, 661, 508, 809]"
329,436.66999999999996,181.07,[339]
330,491.9,157.36,"[62, 940]"
331,532.155,141.125,[173]
332,547.9100000000001,117.25999999999999,[598]
333,515.79,117.65,"[655, 323, 105, 831, 1013, 573]"
334,531.72,85.67,"[511, 873]"
335,523.64,53.86,"[340, 1045, 352]"
336,508.36,61.465,[406]
337,500.22,29.695,[703]
338,508.225,25.0,[273]
339,483.85,29.96,"[11, 631, 325]"
340,475.93,53.97,"[618, 358, 523, 680, 309]"
341,531.5799999999999,37.89,"[783, 437, 464, 189]"
342,563.46,29.95,"[981, 149, 365, 896, 423, 225, 744]"
343,579.875,25.0,[310]
344,603.25,37.88,"[695, 570, 108, 248, 848, 1005]"
345,635.755,29.755000000000003,[1009]
346,649.0,25.0,[638]
347,649.0,37.9,[531]
348,649.0,53.96,[627]
349,649.0,228.72,[568]
350,649.0,252.89,"[512, 665, 485]"
351,649.0,340.55,"[918, 272, 637]"
352,649.0,396.22,[813]
353,649.0,396.25,"[109, 935, 1048]"
354,643.52,411.96500000000003,[794]
355,619.31,388.41,[22]
356,603.21,396.24,"[662, 667, 388, 567, 1029, 821, 541, 429, 228, 734, 255]"
357,571.51,443.98,"[385, 408, 9, 100, 934, 524, 745]"
358,571.48,483.77,"[124, 185, 118, 329]"
359,563.39,507.65,[962]
360,555.57,515.61,"[327, 55, 297]"
361,531.5899999999999,531.65,"[930, 269, 973, 622]"
362,508.235,539.25,[769]
363,523.65,571.39,[885]
364,499.81,587.35,"[280, 402, 882, 436, 56]"
365,444.64,618.925,[786]
366,428.1,619.2,"[10, 867]"
367,436.565,658.735,[381]
368,428.09,674.92,"[186, 462, 133, 585, 490, 435, 445]"
369,420.14,698.87,[463]
370,404.605,706.46,[642]
371,404.645,718.0,[347]
372,388.3,718.0,"[16, 660, 353, 106]"
373,428.04,718.0,"[536, 372]"
374,460.0,682.98,"[685, 757, 281]"
375,484.275,666.715,[683]
376,468.0,643.16,"[623, 994, 546, 842]"
377,515.69,667.04,"[927, 34, 909]"
378,523.73,667.02,[276]
379,532.2,690.6500000000001,[669]
380,507.71,690.96,"[397, 398, 692]"
381,483.87,718.0,"[517, 396]"
382,555.56,714.85,"[582, 522, 834]"
383,579.42,706.72,"[897, 608, 254, 363]"
384,595.39,698.94,"[301, 913]"
385,611.8199999999999,714.38,[995]
386,643.52,698.415,[675]
387,649.0,682.9,"[334, 91, 424]"
388,627.22,666.94,"[433, 303]"
389,627.1,651.07,"[715, 449]"
390,635.24,643.1,"[199, 230]"
391,603.7950000000001,642.7750000000001,[843]
392,611.79,618.885,[151]
393,627.14,611.33,"[299, 728]"
394,603.73,587.1600000000001,[712]
395,603.36,563.47,"[1034, 129]"
396,619.7850000000001,547.365,[773]
397,635.21,547.54,"[698, 176, 191, 283, 392]"
398,643.2,571.54,"[217, 700, 545, 316, 659]"
399,649.0,571.37,[890]
400,649.0,515.71,[39]
401,619.2,483.91,"[20, 98, 599]"
402,619.26,459.97,"[1024, 694, 285]"
403,643.11,451.95,[801]
404,515.81,459.97,"[90, 121, 1027]"
405,499.84,467.83,[113]
406,507.82,475.9,"[787, 1051]"
407,491.75,475.94,"[691, 177]"
408,484.41999999999996,451.745,[78]
409,492.36,435.805,[417]
410,507.67,428.03,"[290, 747, 856, 361, 997, 218]"
411,460.52,467.65999999999997,[127]
412,444.08,460.05,"[612, 438, 286, 359]"
413,436.03,436.08,"[554, 969]"
414,420.705,435.82500000000005,[478]
415,412.29,452.0,[481]
416,404.26,467.96,"[53, 179, 292, 150, 80, 1007, 589]"
417,388.87,427.82,[1011]
418,364.33,412.25,"[937, 68]"
419,364.44,388.24,"[521, 26, 219, 208, 1010]"
420,340.935,388.095,[1050]
421,252.89,300.7,"[64, 1039, 781, 952, 929, 739, 987]"
422,404.19,268.78999999999996,"[595, 266]"
423,475.81,515.6700000000001,"[200, 357]"
424,579.45,587.44,"[874, 574, 765, 933, 735, 419]"
425,579.31,603.29,"[475, 738, 252]"
426,555.42,643.01,"[314, 159, 263]"
427,531.5899999999999,643.08,"[860, 40, 190, 870, 25, 194, 968]"
428,649.0,718.0,[1030]
429,45.91,718.0,"[457, 852, 156]"
430,29.9,666.97,"[1052, 235, 145, 808, 544]"
431,29.97,571.45,"[5, 758, 871, 99]"
432,46.445,571.085,[886]
433,141.92000000000002,69.525,[201]
434,134.055,61.67,[321]
435,133.44,37.87,"[233, 453]"
436,133.45999999999998,29.98,"[405, 232, 717]"
437,134.095,25.0,[1053]
438,157.45,37.94,"[92, 1035, 400]"
439,109.57,53.95,"[559, 752, 708, 425, 131, 610, 939, 949, 535]"
440,213.16,53.91,"[73, 584, 322]"
441,213.18,37.88,"[828, 912]"
