,x,y,comp_idx
66,800.4300000000001,637.6400000000001,[39]
67,815.14,645.17,"[153, 248]"
68,840.0,645.23,[185]
69,825.37,615.17,[270]
70,815.07,615.44,"[48, 72]"
71,790.77,621.2149999999999,[232]
72,840.0,605.76,[210]
73,615.4,565.46,[205]
74,545.69,485.14,"[56, 203]"
75,522.28,461.385,[285]
76,455.25,455.22,"[118, 127]"
77,462.79,407.97,[172]
78,462.79,405.27,[172]
79,416.56,390.86,"[102, 138, 163, 40]"
80,404.20500000000004,369.07,[147]
81,425.55,345.17,"[6, 169]"
82,443.04499999999996,311.21,[305]
83,410.83500000000004,301.145,[272]
84,375.28,255.62,[171]
85,377.59,209.28,"[167, 55]"
86,362.51,202.07,"[234, 84]"
87,355.135,184.82999999999998,[190]
88,340.83500000000004,181.325,[271]
89,330.56,128.94,[80]
90,330.56,115.92,[80]
91,305.59,115.92,[80]
92,305.59,128.94,[80]
93,271.655,142.16,[281]
94,255.39,155.6,[14]
95,245.54,185.57,[196]
96,230.94,130.87,[253]
97,215.73,95.82,[261]
98,175.33,115.78,[251]
99,185.3,165.6,"[207, 229]"
100,135.26999999999998,165.9,[198]
101,125.58,205.11,[315]
102,95.47,175.32,[250]
103,55.07,185.25,[242]
104,45.71,135.53,[67]
105,95.74,115.28,[175]
106,85.57,55.379999999999995,"[64, 74]"
107,95.11,45.120000000000005,[218]
108,155.53,24.869999999999997,[244]
109,173.18,24.869999999999997,[244]
110,228.64499999999998,30.31,[129]
111,250.42,51.33,"[300, 247]"
112,262.78499999999997,59.135,[294]
113,287.28,79.78999999999999,[304]
114,322.515,65.9,[41]
115,345.93,85.69,"[182, 236]"
116,311.04,34.72,"[131, 76]"
117,405.21,25.66,"[312, 266]"
118,415.12,55.83,[144]
119,495.83,35.51,[149]
120,535.48,25.58,[256]
121,560.64,92.52,[136]
122,555.72,95.69,"[213, 100, 71, 290]"
123,570.675,110.43,[60]
124,583.265,115.92,[280]
125,552.095,150.93,[141]
126,549.02,164.55,[222]
127,536.205,192.255,[245]
128,527.3,140.365,[284]
129,533.66,114.64,[191]
130,515.9300000000001,115.49,"[313, 45, 87, 68]"
131,495.11,149.22,"[298, 57, 221]"
132,475.07,155.34,"[98, 243, 165]"
133,475.53,168.95,[223]
134,465.47,125.72,[73]
135,433.98,149.69,[307]
136,415.57,155.41,"[38, 260, 18, 52, 15, 103]"
137,412.29,185.03,"[202, 246]"
138,394.18,199.31,"[183, 150]"
139,436.25,246.24,"[199, 143, 151]"
140,455.83,235.39,"[215, 58]"
141,477.46,230.05,[231]
142,485.64,225.45,[195]
143,485.64,244.16000000000003,[195]
144,495.15,305.35,"[116, 164, 79]"
145,515.56,365.47,[110]
146,515.56,373.09,[110]
147,569.99,349.09,[50]
148,569.99,335.57,[50]
149,565.93,275.78999999999996,[174]
150,625.38,295.64,[101]
151,596.29,171.07,[26]
152,595.74,171.07,[26]
153,645.44,105.25,"[230, 123, 111, 25, 124]"
154,605.17,45.870000000000005,[46]
155,615.3,25.46,"[295, 28]"
156,698.0450000000001,25.0,[65]
157,700.91,33.785000000000004,[78]
158,781.72,81.00999999999999,"[197, 156, 92]"
159,784.72,76.93,[66]
160,801.29,59.78,[121]
161,840.0,55.15,"[269, 276]"
162,840.0,165.76,[11]
163,735.32,175.56,"[275, 259]"
164,365.28,375.75,[44]
165,375.59,405.33,[77]
166,295.34,445.66,[30]
167,295.34,450.02,[30]
168,297.03,468.13,[268]
169,295.17,479.72,[289]
170,285.57,505.21,[296]
171,265.75,505.91,[273]
172,230.36,491.27,[176]
173,205.87,475.55,[70]
174,235.53,435.49,[299]
175,270.68,456.745,[82]
176,265.26,395.5,[148]
177,223.65,393.01,[214]
178,185.55,385.31,[75]
179,185.71,405.57,[95]
180,167.69,405.66,[186]
181,129.83,435.21,[158]
182,129.83,443.69,[158]
183,105.77,443.69,[158]
184,105.77,435.21,[158]
185,106.18,466.04,[139]
186,105.07,466.04,[139]
187,85.61,509.58,"[81, 301, 9]"
188,60.41,555.37,[8]
189,60.41,563.88,[8]
190,25.94,545.31,[154]
191,34.56,474.61,"[288, 96, 53]"
192,55.79,445.61,[283]
193,43.93000000000001,431.2,[274]
194,65.28999999999999,425.18,[201]
195,85.17,395.76,"[27, 278]"
196,105.19,368.22,"[189, 33]"
197,73.49,315.57,[17]
198,65.27000000000001,315.57,[17]
199,93.87,304.95,"[239, 208]"
200,102.17,275.77,[112]
201,105.28,265.6,[42]
202,92.705,261.62,[105]
203,80.73,240.89499999999998,[224]
204,31.18,291.015,[117]
205,25.59,325.27,[217]
206,165.38,255.61,[83]
207,175.11,265.28999999999996,[22]
208,205.45,335.61,[133]
209,265.25,345.24,[36]
210,311.195,329.56,[35]
211,321.72,320.23,"[241, 238, 43, 180]"
212,318.73,285.95500000000004,[194]
213,305.63,225.55,[23]
214,255.54,295.36,"[211, 170]"
215,219.34,528.35,[308]
216,199.44,531.1700000000001,"[126, 31, 13]"
217,205.27,565.06,[137]
218,186.27,603.72,[99]
219,185.92,603.72,[99]
220,165.49,585.69,[24]
221,125.82,605.27,[297]
222,135.16,635.8,[19]
223,185.52,655.0,[311]
224,250.2,597.89,[59]
225,255.49,585.78,"[161, 309]"
226,305.94,595.84,"[10, 160]"
227,305.79,645.84,[54]
228,285.42,655.0,[134]
229,335.28,655.0,[293]
230,365.46,655.0,[90]
231,355.77,615.4,"[240, 94, 88, 188]"
232,361.315,577.905,[16]
233,365.07,535.86,[86]
234,402.01,535.21,[47]
235,402.01,542.7,[47]
236,415.12,575.84,[209]
237,435.13,505.28,"[279, 12]"
238,325.29,545.64,[254]
239,445.58,655.0,[178]
240,162.25,535.13,"[303, 206, 237, 69]"
241,25.57,85.35,[89]
242,15.840000000000003,37.12,[49]
243,15.840000000000003,35.59,[49]
