,name,tl_x,tl_y,br_x,br_y,step,array,array_group,type,sub_type,center,side,enable,board,mfov,offset_x,offset_y,z,body_condi,lead_condi
17,name,110.78,100.26,112.18,114.6,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
18,name,90.86,70.61,93.79,74.74,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
19,name,80.92,40.15,89.68,49.19,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
20,name,90.81,60.75,93.66,63.17,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
21,name,140.94,170.21,142.47,178.34,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
22,name,70.15,160.07,85.14,161.5,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
23,name,30.8,40.6,40.5,45.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
24,name,120.09,90.92,128.11,99.95,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
25,name,0.39,10.46,32.77,51.97,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
26,name,110.13,50.16,118.49,51.36,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
27,name,70.65,60.31,74.54,67.93,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
28,name,120.39,100.36,133.06,114.28,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
29,name,90.46,150.14,93.84,154.28,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
30,name,40.54,60.48,52.87,65.04,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
31,name,10.14,90.88,16.58,99.92,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
32,name,140.18,180.58,141.44,183.4,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
33,name,120.44,140.35,131.42,145.94,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
34,name,70.61,80.8,83.6,85.2,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
35,name,50.14,10.81,63.77,17.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
36,name,0.75,30.22,4.41,33.08,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
37,name,130.54,30.32,133.04,32.32,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
38,name,120.78,120.84,123.65,129.99,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
39,name,80.62,110.82,84.8,112.09,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
40,name,100.38,200.22,113.55,201.22,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
41,name,50.18,20.66,52.27,21.71,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
42,name,0.66,170.53,1.85,172.71,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
43,name,0.52,0.48,1.67,8.39,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
44,name,10.38,140.38,11.41,148.67,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
45,name,20.52,190.43,33.87,194.94,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
46,name,10.52,200.37,19.24,212.93,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
47,name,90.94,110.28,92.62,111.47,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
48,name,30.94,160.86,32.2,162.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
49,name,80.55,150.07,94.0,151.43,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
50,name,80.39,170.6,86.9,180.56,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
51,name,100.9,160.46,102.53,175.14,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
52,name,20.62,40.33,23.95,41.33,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
53,name,60.66,30.81,104.81,56.11,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
54,name,80.58,200.42,83.85,208.66,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
55,name,30.78,180.5,31.82,181.91,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
56,name,30.91,90.51,32.9,94.63,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
57,name,60.86,10.6,62.39,15.82,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
58,name,140.79,100.5,147.26,106.9,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
59,name,10.87,70.5,13.92,71.5,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
60,name,10.57,40.48,17.99,50.0,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
61,name,110.94,60.82,122.85,70.52,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
62,name,30.51,130.14,44.92,143.03,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
63,name,40.31,50.25,46.08,57.23,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
64,name,20.67,10.57,33.21,14.92,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
65,name,120.39,160.9,122.4,167.85,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
66,name,100.21,140.43,103.55,145.1,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
67,name,50.54,40.76,52.14,44.74,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
68,name,0.29,90.44,1.3,91.55,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
69,name,40.05,130.06,49.6,139.24,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
70,name,70.86,0.49,73.51,5.43,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
71,name,20.58,160.8,27.44,161.85,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
72,name,20.47,120.23,24.82,125.22,1,0,1,0,0,0,0,1,0,0,0,0,-1,2047,2047
