,x,y,comp_idx
99,141.905,244.515,[132]
100,135.28,225.92,"[370, 252]"
101,131.305,265.95500000000004,[379]
102,125.9,305.3,"[292, 438, 372, 419, 416]"
103,113.05000000000001,313.115,[429]
104,115.82,325.15,"[153, 277, 202]"
105,105.1,335.23,"[99, 349, 447]"
106,89.63,346.555,[151]
107,95.26,375.87,"[366, 223, 72, 118, 339, 50]"
108,108.75,375.11,[15]
109,113.82,371.14,"[1, 82]"
110,119.85,364.0,"[253, 389]"
111,135.23000000000002,335.58,[176]
112,150.87,331.34000000000003,[260]
113,175.07,335.4,"[411, 250, 19, 36]"
114,175.62,355.81,"[408, 3, 74]"
115,165.55,385.89,"[431, 31, 162, 213, 199]"
116,155.83,395.46,"[355, 100, 70]"
117,181.505,390.1,[38]
118,255.8,405.53,"[378, 331]"
119,263.94,361.79,"[361, 168, 52, 343]"
120,285.15,325.19,"[17, 107, 293]"
121,287.42,312.85,"[32, 321, 261, 271, 96]"
122,301.43,322.68,[425]
123,265.61,300.86,"[108, 66, 401, 187, 207, 208, 182, 114, 60, 23, 232, 103, 126, 28]"
124,264.72,289.44,[138]
125,241.375,276.22,[200]
126,239.87,259.85,"[345, 43, 219, 393, 154]"
127,295.84,275.47,"[95, 221, 49, 442, 326]"
128,328.0,265.7,"[63, 84]"
129,325.56,255.9,"[91, 102, 384]"
130,311.96,241.905,[267]
131,307.02,231.42000000000002,[6]
132,325.9,385.3,"[120, 307]"
133,325.68,405.58,"[306, 171]"
134,325.32,435.2,[173]
135,325.17,445.54,[41]
136,305.08,455.23,[269]
137,295.35,455.57,"[300, 382]"
138,275.40999999999997,471.0,"[185, 315]"
139,235.41,445.62,"[188, 268, 450]"
140,328.0,471.0,"[415, 290, 348]"
141,91.765,431.80499999999995,[238]
142,81.0,407.36,[381]
143,90.65,404.78,[441]
144,86.28999999999999,387.68,"[446, 374]"
145,66.80000000000001,380.44,[209]
146,62.135,363.32500000000005,[14]
147,35.78,365.21,"[155, 377, 137, 226, 421, 409]"
148,25.3,365.8,"[178, 110, 340]"
149,35.76,345.66,[159]
150,55.46,325.86,"[243, 192, 227, 341]"
151,55.9,295.23,"[258, 152, 78]"
152,34.239999999999995,275.305,[275]
153,25.0,275.76,"[179, 397, 424, 286]"
154,25.88,255.11,"[338, 42, 249, 225]"
155,26.95,237.59,"[380, 104, 371, 89, 62, 407, 263, 141, 98]"
156,35.3,235.57,"[325, 426]"
157,53.629999999999995,244.235,[44]
158,73.31,225.75,"[160, 234, 364, 394]"
159,49.94,201.505,[76]
160,41.33,211.52499999999998,[122]
161,65.33,185.69,"[359, 279, 83]"
162,75.86,145.68,"[285, 314, 244]"
163,105.53,135.2,[101]
164,115.69,135.14,[218]
165,125.46,125.42,"[346, 193]"
166,75.35,265.26,"[262, 157, 217]"
167,45.519999999999996,425.21,"[302, 79]"
