,name,tl_x,tl_y,br_x,br_y,step,array,type,sub_type,center,side,enable,board,offset_x,offset_y,z
48,name,99.58,1.77,101.01,2.78,1,0,0,0,0,0,1,0,0,0,0
49,name,105.03,28.63,106.11,30.97,1,0,0,0,0,0,1,0,0,0,0
50,name,26.97,45.72,35.24,49.31,1,0,0,0,0,0,1,0,0,0,0
51,name,30.55,80.11,34.34,82.14,1,0,0,0,0,0,1,0,0,0,0
52,name,140.28,50.66,150.52,55.98,1,0,0,0,0,0,1,0,0,0,0
53,name,133.82,98.95,134.98,100.92,1,0,0,0,0,0,1,0,0,0,0
54,name,160.65,76.64,161.76,78.28,1,0,0,0,0,0,1,0,0,0,0
55,name,0.97,22.63,2.18,29.02,1,0,0,0,0,0,1,0,0,0,0
56,name,15.3,73.96,16.57,74.96,1,0,0,0,0,0,1,0,0,0,0
57,name,48.08,100.37,49.83,111.05,1,0,0,0,0,0,1,0,0,0,0
58,name,147.22,65.41,154.6,66.53,1,0,0,0,0,0,1,0,0,0,0
59,name,44.18,105.86,47.98,106.93,1,0,0,0,0,0,1,0,0,0,0
60,name,134.83,56.18,143.72,62.23,1,0,0,0,0,0,1,0,0,0,0
61,name,22.66,29.75,30.03,35.04,1,0,0,0,0,0,1,0,0,0,0
62,name,134.61,39.68,135.82,51.84,1,0,0,0,0,0,1,0,0,0,0
63,name,89.64,78.03,92.73,87.32,1,0,0,0,0,0,1,0,0,0,0
64,name,153.31,21.24,159.54,22.71,1,0,0,0,0,0,1,0,0,0,0
65,name,162.77,24.9,164.88,29.06,1,0,0,0,0,0,1,0,0,0,0
66,name,162.63,105.86,163.8,107.81,1,0,0,0,0,0,1,0,0,0,0
67,name,10.8,23.32,14.32,24.8,1,0,0,0,0,0,1,0,0,0,0
68,name,0,93.52,1.01,94.52,1,0,0,0,0,0,1,0,0,0,0
69,name,16.62,50.31,17.68,56.18,1,0,0,0,0,0,1,0,0,0,0
70,name,130.79,105.86,132.31,113.03,1,0,0,0,0,0,1,0,0,0,0
71,name,93.09,0,98.97,3.47,1,0,0,0,0,0,1,0,0,0,0
72,name,79.42,105.86,81.9,107.81,1,0,0,0,0,0,1,0,0,0,0
73,name,137.83,99.27,143.96,103.49,1,0,0,0,0,0,1,0,0,0,0
74,name,0,104.36,1.52,105.44,1,0,0,0,0,0,1,0,0,0,0
75,name,0,88.38,7.51,91.93,1,0,0,0,0,0,1,0,0,0,0
76,name,26.32,62.46,38.96,75.63,1,0,0,0,0,0,1,0,0,0,0
77,name,72.73,81.13,73.93,90.49,1,0,0,0,0,0,1,0,0,0,0
78,name,0,100.47,12.46,101.54,1,0,0,0,0,0,1,0,0,0,0
79,name,123.68,86.09,137.01,87.18,1,0,0,0,0,0,1,0,0,0,0
80,name,139.11,12.18,141.14,18.16,1,0,0,0,0,0,1,0,0,0,0
81,name,68.64,50.57,76.44,51.81,1,0,0,0,0,0,1,0,0,0,0
82,name,97.73,10,107.91,12.06,1,0,0,0,0,0,1,0,0,0,0
83,name,28.4,101.32,36.55,104.05,1,0,0,0,0,0,1,0,0,0,0
84,name,150.87,40.58,159.44,45.88,1,0,0,0,0,0,1,0,0,0,0
85,name,0,51.1,3.21,55.36,1,0,0,0,0,0,1,0,0,0,0
86,name,50.35,50.4,62.19,60.52,1,0,0,0,0,0,1,0,0,0,0
87,name,73,60.93,86.92,61.94,1,0,0,0,0,0,1,0,0,0,0
88,name,45.94,39.42,49.9,40.49,1,0,0,0,0,0,1,0,0,0,0
89,name,0,76.27,1.28,81.43,1,0,0,0,0,0,1,0,0,0,0
90,name,27.87,20.63,29.25,25.84,1,0,0,0,0,0,1,0,0,0,0
91,name,40.33,60.87,42.84,65.56,1,0,0,0,0,0,1,0,0,0,0
92,name,57.16,62.01,66.09,63.1,1,0,0,0,0,0,1,0,0,0,0
93,name,46.49,87.17,57.89,89.12,1,0,0,0,0,0,1,0,0,0,0
94,name,148.77,83.31,150.7,84.65,1,0,0,0,0,0,1,0,0,0,0
95,name,7.25,105.86,14.31,110.33,1,0,0,0,0,0,1,0,0,0,0
96,name,130.31,68.15,131.78,80.16,1,0,0,0,0,0,1,0,0,0,0
97,name,13.72,54.55,15.31,59.69,1,0,0,0,0,0,1,0,0,0,0
98,name,45.15,89.42,58.81,90.57,1,0,0,0,0,0,1,0,0,0,0
99,name,33.77,84.76,35.49,93.01,1,0,0,0,0,0,1,0,0,0,0
100,name,149.63,49.05,150.64,50.32,1,0,0,0,0,0,1,0,0,0,0
101,name,106.27,60.26,110.04,64.29,1,0,0,0,0,0,1,0,0,0,0
102,name,66.79,66.54,69.51,76.51,1,0,0,0,0,0,1,0,0,0,0
103,name,0,33.03,1.2,38.14,1,0,0,0,0,0,1,0,0,0,0
104,name,111.39,105.86,112.4,107.08,1,0,0,0,0,0,1,0,0,0,0
105,name,20.92,110.95,26.05,118.79,1,0,0,0,0,0,1,0,0,0,0
106,name,45.09,75.59,46.62,81.26,1,0,0,0,0,0,1,0,0,0,0
107,name,175.13,60.6,176.86,64.42,1,0,0,0,0,0,1,0,0,0,0
108,name,87.3,51.45,89.54,60.64,1,0,0,0,0,0,1,0,0,0,0
109,name,79.37,13.53,81.97,22.08,1,0,0,0,0,0,1,0,0,0,0
110,name,113.37,0,114.52,9.55,1,0,0,0,0,0,1,0,0,0,0
111,name,42.03,46.13,43.3,57.9,1,0,0,0,0,0,1,0,0,0,0
112,name,100.67,103.69,106.2,105.89,1,0,0,0,0,0,1,0,0,0,0
113,name,44.06,39.32,45.06,45.34,1,0,0,0,0,0,1,0,0,0,0
114,name,77.75,41.13,78.9,43.32,1,0,0,0,0,0,1,0,0,0,0
115,name,117.41,40.14,119.2,46.96,1,0,0,0,0,0,1,0,0,0,0
116,name,47.59,94.6,52.83,96.52,1,0,0,0,0,0,1,0,0,0,0
117,name,147.49,47.08,155.95,48.11,1,0,0,0,0,0,1,0,0,0,0
118,name,34.97,25.71,39.65,39.14,1,0,0,0,0,0,1,0,0,0,0
119,name,178,97.92,182.7,99.72,1,0,0,0,0,0,1,0,0,0,0
120,name,110.35,81.06,111.37,82.92,1,0,0,0,0,0,1,0,0,0,0
121,name,126.45,51.62,127.72,56.07,1,0,0,0,0,0,1,0,0,0,0
122,name,131.03,91.08,133.53,103.01,1,0,0,0,0,0,1,0,0,0,0
123,name,80.58,110.5,85.44,111.97,1,0,0,0,0,0,1,0,0,0,0
124,name,94.14,49.1,99.15,50.65,1,0,0,0,0,0,1,0,0,0,0
125,name,121.25,89.05,126,90.45,1,0,0,0,0,0,1,0,0,0,0
126,name,101.22,13.75,105.05,15.09,1,0,0,0,0,0,1,0,0,0,0
127,name,114.03,58.16,120.53,68.31,1,0,0,0,0,0,1,0,0,0,0
128,name,137.08,71.21,142.99,73.15,1,0,0,0,0,0,1,0,0,0,0
129,name,20,81.35,23.88,86.64,1,0,0,0,0,0,1,0,0,0,0
130,name,62.62,73.64,66.29,80.21,1,0,0,0,0,0,1,0,0,0,0
131,name,86.13,104.6,89.93,108.19,1,0,0,0,0,0,1,0,0,0,0
132,name,155.29,72.94,156.75,74.82,1,0,0,0,0,0,1,0,0,0,0
133,name,50.7,60.56,55.35,70,1,0,0,0,0,0,1,0,0,0,0
134,name,45.71,56.68,49.46,60.87,1,0,0,0,0,0,1,0,0,0,0
135,name,41.94,80.04,43.19,81.2,1,0,0,0,0,0,1,0,0,0,0
136,name,153.71,67.57,154.72,71.07,1,0,0,0,0,0,1,0,0,0,0
137,name,45.73,81.39,48.22,85.62,1,0,0,0,0,0,1,0,0,0,0
138,name,16.03,96.38,17.59,103.26,1,0,0,0,0,0,1,0,0,0,0
139,name,101.2,4.65,105.23,5.95,1,0,0,0,0,0,1,0,0,0,0
140,name,24.96,65.86,26.02,67.29,1,0,0,0,0,0,1,0,0,0,0
141,name,150.53,50.55,154.09,63.43,1,0,0,0,0,0,1,0,0,0,0
142,name,92.67,100.55,99.44,106.65,1,0,0,0,0,0,1,0,0,0,0
143,name,140.87,38.89,149.55,39.91,1,0,0,0,0,0,1,0,0,0,0
144,name,153.97,87.23,157.07,88.47,1,0,0,0,0,0,1,0,0,0,0
145,name,80.18,51.57,86.23,52.69,1,0,0,0,0,0,1,0,0,0,0
146,name,140.62,80.7,141.77,85.17,1,0,0,0,0,0,1,0,0,0,0
147,name,56.21,70.61,60.23,71.72,1,0,0,0,0,0,1,0,0,0,0
148,name,160.09,30.3,164.53,38.67,1,0,0,0,0,0,1,0,0,0,0
149,name,150.95,72.53,152.14,78.3,1,0,0,0,0,0,1,0,0,0,0
150,name,92.02,20.75,95.71,23.94,1,0,0,0,0,0,1,0,0,0,0
151,name,38.68,53.65,40,61.92,1,0,0,0,0,0,1,0,0,0,0
152,name,132.68,66.92,135.27,68.7,1,0,0,0,0,0,1,0,0,0,0
153,name,162,84.68,165.82,96.73,1,0,0,0,0,0,1,0,0,0,0
154,name,145.25,92.84,146.82,94.62,1,0,0,0,0,0,1,0,0,0,0
155,name,71.24,32.98,76.79,39.4,1,0,0,0,0,0,1,0,0,0,0
156,name,20.54,52.98,25.13,54.01,1,0,0,0,0,0,1,0,0,0,0
157,name,126.12,4.57,131.22,6.18,1,0,0,0,0,0,1,0,0,0,0
158,name,150.4,30.33,151.44,37.33,1,0,0,0,0,0,1,0,0,0,0
159,name,39.82,86.07,42.97,98.78,1,0,0,0,0,0,1,0,0,0,0
160,name,31.04,50.7,37.65,53.76,1,0,0,0,0,0,1,0,0,0,0
161,name,2.81,71.16,4.96,74.2,1,0,0,0,0,0,1,0,0,0,0
162,name,144.8,42.3,145.82,50.48,1,0,0,0,0,0,1,0,0,0,0
163,name,145.3,17.08,156.94,18.76,1,0,0,0,0,0,1,0,0,0,0
164,name,121.54,4.99,122.88,17.51,1,0,0,0,0,0,1,0,0,0,0
165,name,131.74,34.68,138.12,38.63,1,0,0,0,0,0,1,0,0,0,0
166,name,94.81,63.81,97.58,65.55,1,0,0,0,0,0,1,0,0,0,0
167,name,118.01,80.52,120.15,91.25,1,0,0,0,0,0,1,0,0,0,0
168,name,5.39,96.27,9.15,97.43,1,0,0,0,0,0,1,0,0,0,0
169,name,17.84,100.12,18.88,114.43,1,0,0,0,0,0,1,0,0,0,0
170,name,110.27,59.48,113.27,62.87,1,0,0,0,0,0,1,0,0,0,0
171,name,0,41.07,1.23,43.94,1,0,0,0,0,0,1,0,0,0,0
172,name,136.46,54.03,137.49,55.05,1,0,0,0,0,0,1,0,0,0,0
173,name,14.45,83.71,16.15,85.02,1,0,0,0,0,0,1,0,0,0,0
174,name,128.01,81.92,131.11,84.34,1,0,0,0,0,0,1,0,0,0,0
175,name,46.44,93.06,47.44,103,1,0,0,0,0,0,1,0,0,0,0
176,name,130.37,20.91,143.48,23.64,1,0,0,0,0,0,1,0,0,0,0
177,name,0,19.68,5.92,22.49,1,0,0,0,0,0,1,0,0,0,0
178,name,163.87,53.26,171.27,67.83,1,0,0,0,0,0,1,0,0,0,0
179,name,130.58,40.64,132.23,47.35,1,0,0,0,0,0,1,0,0,0,0
180,name,112.15,54.12,119.25,58.1,1,0,0,0,0,0,1,0,0,0,0
181,name,88.18,45.35,89.31,46.51,1,0,0,0,0,0,1,0,0,0,0
182,name,105.04,91.92,108.56,95.47,1,0,0,0,0,0,1,0,0,0,0
183,name,127.54,36.92,128.87,47.13,1,0,0,0,0,0,1,0,0,0,0
184,name,178,84,183.78,92.11,1,0,0,0,0,0,1,0,0,0,0
185,name,84.44,53.27,85.62,54.37,1,0,0,0,0,0,1,0,0,0,0
186,name,101.83,61.48,105.22,66.06,1,0,0,0,0,0,1,0,0,0,0
187,name,112.91,24.79,120.32,25.82,1,0,0,0,0,0,1,0,0,0,0
188,name,15.16,38.08,18.4,49.52,1,0,0,0,0,0,1,0,0,0,0
189,name,100.19,30.93,102.28,32.64,1,0,0,0,0,0,1,0,0,0,0
190,name,156.97,0,162.7,2.99,1,0,0,0,0,0,1,0,0,0,0
191,name,10.67,50.52,11.89,61.04,1,0,0,0,0,0,1,0,0,0,0
192,name,160.45,20.92,162.76,25.62,1,0,0,0,0,0,1,0,0,0,0
193,name,68.08,52.87,78.85,54.32,1,0,0,0,0,0,1,0,0,0,0
194,name,62.54,53.96,64.34,56,1,0,0,0,0,0,1,0,0,0,0
195,name,20.79,0.08,28.95,1.09,1,0,0,0,0,0,1,0,0,0,0
196,name,70.8,76.47,79.25,80.18,1,0,0,0,0,0,1,0,0,0,0
197,name,157.68,62.88,159.91,75.46,1,0,0,0,0,0,1,0,0,0,0
198,name,26.94,55.09,33.58,60.36,1,0,0,0,0,0,1,0,0,0,0
199,name,123.62,32.52,133.65,33.64,1,0,0,0,0,0,1,0,0,0,0
200,name,89.85,89.08,96.85,99.53,1,0,0,0,0,0,1,0,0,0,0
201,name,170.72,110.25,174.16,120.56,1,0,0,0,0,0,1,0,0,0,0
202,name,100.3,40.32,105.45,42.18,1,0,0,0,0,0,1,0,0,0,0
203,name,70.51,40.93,71.53,43.38,1,0,0,0,0,0,1,0,0,0,0
204,name,83.08,91.58,85.17,92.6,1,0,0,0,0,0,1,0,0,0,0
205,name,110.81,36.08,112.19,37.15,1,0,0,0,0,0,1,0,0,0,0
206,name,140.4,40.7,141.86,50.36,1,0,0,0,0,0,1,0,0,0,0
207,name,160.92,105.86,162.33,113.79,1,0,0,0,0,0,1,0,0,0,0
208,name,101.54,17.44,102.85,28.77,1,0,0,0,0,0,1,0,0,0,0
209,name,42.09,68.52,43.36,70.53,1,0,0,0,0,0,1,0,0,0,0
210,name,30.77,88.51,32.92,90.14,1,0,0,0,0,0,1,0,0,0,0
211,name,10.47,10.4,23.57,13.16,1,0,0,0,0,0,1,0,0,0,0
212,name,98.54,58.56,101.5,59.58,1,0,0,0,0,0,1,0,0,0,0
213,name,171.05,98.43,172.05,100.58,1,0,0,0,0,0,1,0,0,0,0
214,name,39.62,78.41,41.05,83.38,1,0,0,0,0,0,1,0,0,0,0
215,name,134.94,8.73,141.27,10.05,1,0,0,0,0,0,1,0,0,0,0
216,name,77.21,67.61,84.07,71.3,1,0,0,0,0,0,1,0,0,0,0
217,name,70.11,83.23,71.99,84.54,1,0,0,0,0,0,1,0,0,0,0
218,name,19.31,75.77,28.12,77.12,1,0,0,0,0,0,1,0,0,0,0
219,name,167.1,87.03,168.93,93.16,1,0,0,0,0,0,1,0,0,0,0
220,name,73.71,0,85.57,9.16,1,0,0,0,0,0,1,0,0,0,0
221,name,60.9,85.83,61.98,92.83,1,0,0,0,0,0,1,0,0,0,0
222,name,170.67,50.41,180.84,51.86,1,0,0,0,0,0,1,0,0,0,0
223,name,124.98,105.86,127.25,118.46,1,0,0,0,0,0,1,0,0,0,0
224,name,10.53,110.4,12.17,111.46,1,0,0,0,0,0,1,0,0,0,0
225,name,2.45,46.41,3.98,47.51,1,0,0,0,0,0,1,0,0,0,0
226,name,107.22,30.4,110.95,35.14,1,0,0,0,0,0,1,0,0,0,0
227,name,0.4,8.09,7.68,11.29,1,0,0,0,0,0,1,0,0,0,0
