,x,y,comp_idx
232,455.76,655.78,"[225, 370]"
233,475.57,655.18,[290]
234,485.34,705.4,"[448, 383, 27]"
235,462.305,707.78,[132]
236,477.63,729.16,[262]
237,465.07,735.32,[18]
238,455.57,735.44,"[46, 334, 221, 200, 108, 110, 35, 20, 180]"
239,476.59,778.11,[187]
240,505.25,795.65,[212]
241,511.45500000000004,832.49,[466]
242,522.31,831.6500000000001,[299]
243,535.6800000000001,855.91,[484]
244,555.51,835.26,"[48, 284]"
245,571.16,824.7049999999999,[406]
246,583.735,813.095,[43]
247,605.84,835.62,"[32, 76, 420]"
248,615.16,825.65,"[145, 152, 454, 346]"
249,625.86,815.35,[413]
250,633.0,855.93,[178]
251,595.52,845.13,[127]
252,555.7,795.4,[256]
253,523.165,760.915,[252]
254,535.44,745.55,[305]
255,555.23,735.71,"[45, 189]"
256,575.37,675.82,"[331, 116]"
257,625.24,685.79,"[259, 230]"
258,633.0,675.73,"[31, 59, 396, 6, 486]"
259,633.0,625.8,[254]
260,625.06,585.49,"[40, 156, 339]"
261,600.565,570.68,[437]
262,585.46,535.31,"[78, 441]"
263,633.0,545.86,[113]
264,633.0,485.86,[439]
265,605.96,471.53499999999997,[115]
266,485.29,545.35,[11]
267,483.67,570.49,"[296, 16]"
268,470.5,571.57,[329]
269,445.87,585.4,"[418, 351]"
270,407.2,531.51,[239]
271,405.31,531.51,[239]
272,435.84,515.3299999999999,"[185, 354]"
273,414.095,494.375,[181]
274,395.61,485.34,"[125, 37]"
275,265.23,515.14,[34]
276,246.36,531.85,[304]
277,216.86,541.97,[320]
278,200.86,523.73,[355]
279,151.77,561.6949999999999,[50]
280,142.685,563.005,[136]
281,133.07,555.115,[83]
282,115.59,565.67,"[245, 463]"
283,165.23,585.11,[357]
284,135.25,615.7,[250]
285,135.1,635.36,[3]
286,165.83,685.45,"[58, 482]"
287,275.88,725.47,[377]
288,290.875,706.52,[365]
289,295.53,695.26,[266]
290,341.67499999999995,742.035,[480]
291,450.65,801.5899999999999,[349]
292,454.41,852.98,[134]
293,455.37,860.53,[228]
294,471.225,850.885,[63]
295,477.87,882.69,[211]
296,495.45,875.51,[192]
297,515.56,911.2149999999999,[430]
298,535.88,935.06,"[384, 251]"
299,552.8,938.0,[194]
300,550.37,910.4200000000001,[459]
301,545.46,895.35,"[128, 25, 175]"
302,605.06,938.0,"[328, 15]"
303,633.0,938.0,"[54, 79]"
304,625.05,905.31,"[33, 363]"
305,485.58,938.0,[72]
306,628.07,754.75,[314]
307,628.07,745.85,[314]
308,135.7,925.42,[118]
309,125.76,938.0,"[89, 443]"
310,112.255,902.7149999999999,[337]
311,105.73,835.52,"[335, 133, 326, 345, 144]"
312,92.62,837.04,"[148, 300, 390]"
313,25.47,905.19,"[297, 75, 316, 417, 106]"
314,25.34,925.61,"[330, 19]"
315,45.16,595.71,"[183, 310]"
316,65.22999999999999,595.4,[447]
