,x,y,comp_idx
192,25.0,197.93,"[259, 458, 194, 260, 172, 346, 510, 448, 265, 377]"
193,25.0,147.85,"[552, 342, 180, 163, 213, 200]"
194,26.6,145.4,[185]
195,27.54,137.44,"[230, 31, 435]"
196,35.7,135.5,"[334, 538, 484, 118, 328]"
197,45.64,145.57,"[306, 52]"
198,25.0,121.10499999999999,[246]
199,25.0,112.855,[408]
200,25.19,85.9,"[237, 72, 151, 392, 344]"
201,25.0,62.415,[395]
202,46.885,64.44,[499]
203,55.480000000000004,75.64,"[97, 364]"
204,50.99,101.07,[322]
205,51.605000000000004,42.245000000000005,[519]
206,56.42,25.0,"[105, 238, 410, 208, 385, 531, 250, 140, 507]"
207,69.25,26.27,[320]
208,25.23,25.25,"[468, 365, 27, 292, 373, 473]"
209,71.47999999999999,171.84500000000003,[490]
210,83.6,237.76999999999998,[235]
211,95.47,245.11,"[563, 143, 509]"
212,45.71,275.0,[558]
213,31.009999999999998,270.43,[11]
214,25.0,275.0,[184]
215,35.28,255.21,"[270, 545, 329, 222, 40, 521]"
216,185.82,185.16,"[379, 221, 317, 165, 446, 372, 28, 512]"
