,tl_x,tl_y,br_x,br_y,type,side,step,time
52,60.14,160.19,63.42,162.78,0,0,0,0.093
53,506.54,82.92,508.93,88.26,0,0,0,0.144
54,323.77,115.22,328.73,120.99,0,0,1,0.304
55,160.45,50.22,164.21,51.42,0,0,0,0.049
56,630.57,20.48,635.00,23.66,0,1,0,0.15
57,600.46,250.72,601.78,252.44,0,1,0,0.028
58,630.80,160.63,634.08,165.20,0,0,0,0.164
59,450.78,210.81,458.83,217.28,0,0,0,0.54
60,388.74,145.03,389.24,146.10,0,0,0,0.009
61,439.59,180.75,441.67,181.90,0,1,0,0.027
62,349.86,296.89,352.49,299.53,0,0,0,0.077
63,152.32,242.85,154.00,243.57,0,0,0,0.014
64,445.49,193.66,450.06,196.79,0,0,0,0.152
65,67.35,257.57,81.29,264.01,0,0,0,0.917
66,522.94,90.44,528.78,95.07,0,0,0,0.284
67,140.83,270.86,142.45,274.14,0,0,0,0.063
68,400.71,140.06,406.35,145.04,0,0,0,0.296
69,330.61,20.42,335.62,26.14,0,1,0,0.304
70,60.62,215.84,65.57,221.56,0,0,0,0.3
71,380.43,90.78,381.23,92.38,0,0,0,0.018
72,20.32,70.92,23.49,75.35,0,0,0,0.154
73,300.15,120.59,309.78,122.58,0,0,1,0.198
74,590.80,160.44,595.96,169.85,0,1,0,0.514
75,110.88,180.23,117.33,188.25,0,1,0,0.541
76,437.83,156.02,440.94,158.58,0,0,0,0.087
77,500.58,60.24,501.60,60.74,0,0,0,0.007
78,230.10,70.79,235.82,75.76,0,0,1,0.299
79,436.03,185.68,442.49,193.60,0,0,0,0.535
80,519.10,275.13,520.37,277.11,0,0,0,0.031
81,239.18,209.12,245.44,210.15,0,0,0,0.068
82,343.84,138.82,345.13,140.87,0,0,0,0.033
83,580.73,90.68,582.40,94.12,0,0,0,0.068
84,660.40,170.55,666.09,175.63,0,0,0,0.304
85,660.71,90.18,662.37,101.80,0,0,0,0.228
86,462.61,156.18,463.42,157.84,0,0,0,0.018
87,360.53,150.41,363.50,152.64,0,1,0,0.073
88,524.78,158.99,532.70,165.41,0,0,0,0.528
89,510.37,50.89,513.48,55.30,0,0,0,0.15
90,334.60,109.18,337.82,113.78,0,0,1,0.162
91,440.77,260.79,441.77,263.17,0,0,0,0.031
92,530.84,120.13,532.42,123.24,0,1,0,0.058
93,390.58,250.93,392.08,254.20,0,0,0,0.059
94,120.32,10.22,169.53,35.67,0,0,0,12.6
95,270.43,240.84,278.64,246.90,0,0,0,0.516
96,650.97,168.36,652.25,169.37,0,0,0,0.016
97,30.48,50.64,43.17,57.07,0,0,0,0.835
98,170.35,80.20,180.92,82.19,0,0,1,0.216
99,200.67,90.35,206.44,95.35,0,0,1,0.303
100,540.48,20.21,587.00,48.37,0,0,0,13.187
101,200.19,30.11,201.23,31.80,0,0,0,0.023
102,380.68,190.90,383.17,194.08,0,0,0,0.089
103,437.75,167.88,440.97,172.30,0,0,0,0.156
104,484.63,162.78,495.33,170.05,0,0,0,0.8
105,31.42,0.00,45.93,1.03,0,0,0,0.153
106,439.91,165.90,441.60,166.65,0,0,0,0.015
107,492.23,158.66,493.03,160.21,0,1,0,0.017
108,353.58,281.91,354.38,283.57,0,0,0,0.018
109,120.91,230.23,125.08,238.61,0,0,0,0.375
110,490.05,120.13,495.65,125.14,0,0,0,0.296
111,491.22,180.08,494.33,181.67,0,0,0,0.054
112,360.98,145.01,361.48,146.10,0,0,0,0.009
113,640.56,280.19,641.57,280.69,0,0,0,0.007
114,163.45,209.96,167.03,217.79,0,0,0,0.304
115,330.90,50.33,332.51,51.20,0,0,0,0.017
116,480.37,140.09,488.41,146.57,0,0,0,0.54
117,642.84,163.73,649.81,164.83,0,0,0,0.08
118,20.57,130.74,25.63,136.38,0,0,0,0.302
119,510.38,60.28,523.39,72.74,0,1,0,1.658
120,344.63,159.29,347.21,162.54,0,0,0,0.094
121,580.53,130.94,581.57,142.95,0,0,0,0.161
122,230.07,140.10,238.94,142.04,0,0,1,0.178
123,463.57,192.63,466.80,197.20,0,0,0,0.161
124,130.38,70.64,133.66,72.30,0,0,0,0.059
125,540.08,130.09,544.50,133.30,0,0,0,0.152
126,300.33,210.91,300.84,211.92,0,1,0,0.008
127,137.76,242.04,139.70,253.80,0,0,0,0.263
128,120.31,120.61,123.48,125.08,0,0,1,0.155
129,450.82,240.89,455.77,246.66,0,0,0,0.303
130,522.78,205.65,532.26,219.34,0,0,0,1.339
131,513.70,90.84,521.71,97.32,0,0,0,0.538
132,481.79,172.13,483.78,173.43,0,0,0,0.03
133,300.50,110.83,301.00,111.87,0,0,1,0.008
134,50.21,250.83,51.73,253.98,0,1,0,0.057
135,330.72,230.78,331.50,232.40,0,1,0,0.017
136,220.42,100.47,221.48,100.99,0,0,1,0.007
137,50.03,241.30,50.53,242.25,0,1,0,0.008
138,290.86,280.93,300.68,284.04,0,0,0,0.315
139,211.76,158.12,213.37,161.36,0,0,0,0.062
140,70.48,10.71,75.57,16.37,0,0,0,0.305
141,550.31,120.69,551.88,123.79,0,0,0,0.058
142,270.50,30.09,276.14,35.06,0,0,0,0.295
143,78.68,233.09,79.63,233.61,0,0,0,0.007
144,620.72,240.35,625.71,246.05,0,0,0,0.302
145,138.06,260.82,144.61,268.83,0,1,0,0.549
146,387.82,180.99,392.41,184.29,0,0,0,0.161
147,354.06,139.95,358.58,143.18,0,0,0,0.156
148,220.79,220.41,225.33,223.70,0,0,0,0.159
149,139.69,218.29,142.90,219.88,0,0,0,0.056
150,300.91,130.82,301.95,131.32,0,0,1,0.007
151,10.52,90.64,12.93,93.74,0,0,0,0.084
152,645.86,184.11,648.37,187.31,0,0,0,0.09
153,110.47,160.77,111.27,162.31,0,0,0,0.017
154,490.44,30.81,493.67,32.33,0,0,0,0.054
155,324.78,110.38,326.37,113.62,0,0,1,0.061
156,292.24,123.26,300.28,129.77,0,0,1,0.543
157,247.26,163.95,251.84,167.12,0,1,0,0.155
158,220.46,196.71,222.49,197.97,0,0,0,0.029
159,60.70,246.25,66.36,251.35,0,0,0,0.304
160,600.45,230.07,605.42,235.76,0,0,0,0.3
161,650.35,260.29,653.57,261.90,0,0,0,0.057
162,310.57,280.79,322.10,292.20,0,0,0,1.35
163,1.54,148.74,7.24,153.79,0,0,0,0.303
164,313.42,299.50,314.43,300.00,0,0,0,0.007
165,200.62,160.29,202.13,161.07,0,0,0,0.014
166,523.93,251.28,525.16,253.26,0,0,0,0.03
167,570.39,60.19,573.49,62.59,0,0,0,0.082
168,642.29,173.38,645.46,174.95,0,0,0,0.054
169,450.87,10.32,454.03,14.78,0,0,0,0.154
170,485.00,155.25,487.56,158.41,0,0,0,0.09
171,302.25,298.47,305.46,300.00,0,0,0,0.054
172,20.18,180.57,21.42,182.54,0,0,0,0.03
173,60.02,234.46,63.26,237.00,0,0,0,0.09
174,380.89,0.28,430.61,46.83,0,0,0,23.284
175,530.06,110.61,533.17,113.14,0,0,0,0.086
176,192.13,233.14,195.40,235.66,0,0,0,0.09
177,370.42,80.91,371.42,90.59,0,0,0,0.126
178,161.00,218.60,162.03,225.32,0,0,0,0.089
179,270.09,180.68,271.27,182.64,0,0,0,0.029
180,0.00,138.91,2.52,142.13,0,0,0,0.091
181,330.10,200.72,336.54,208.76,0,0,0,0.542
182,532.07,86.27,533.71,87.00,0,0,0,0.014
183,270.09,80.39,271.77,83.55,0,0,1,0.063
184,20.71,280.31,25.75,286.08,0,1,0,0.308
185,1.60,120.40,8.09,128.49,0,0,0,0.549
186,215.44,181.35,228.67,186.69,0,1,0,0.723
187,492.46,190.00,494.03,193.23,0,0,0,0.06
188,370.84,150.56,378.86,157.02,0,1,0,0.537
189,650.79,280.15,657.27,288.25,0,0,0,0.549
190,320.46,260.27,322.24,267.84,0,0,0,0.157
191,430.11,250.23,431.32,252.29,0,0,0,0.031
192,380.65,280.19,383.79,282.71,0,0,0,0.087
193,550.69,60.22,551.78,65.40,0,1,0,0.072
194,0.00,176.01,3.28,178.50,0,0,0,0.089
195,270.52,120.63,272.93,123.89,0,1,1,0.088
196,560.75,280.34,571.93,285.56,0,1,0,0.599
197,510.25,0.89,523.67,8.44,0,0,0,1.036
198,157.26,247.66,158.89,248.52,0,0,0,0.017
199,570.76,140.24,573.23,143.43,0,1,0,0.088
200,30.93,170.55,34.18,172.20,0,0,0,0.059
201,630.66,170.85,632.24,174.10,0,0,0,0.061
202,530.39,266.08,534.99,269.29,0,1,0,0.157
203,550.15,280.93,553.33,283.36,0,0,0,0.085
204,370.25,90.73,373.39,95.30,0,1,0,0.157
205,339.79,259.32,345.53,264.32,0,1,0,0.302
206,476.44,154.48,482.06,159.48,0,1,0,0.296
207,120.40,180.37,132.33,181.68,0,0,0,0.16
208,48.64,30.07,52.81,31.19,0,0,0,0.05
209,550.30,170.17,551.50,172.27,0,0,0,0.032
210,530.33,90.55,532.78,93.71,0,0,0,0.087
211,247.28,157.65,250.53,160.10,0,1,0,0.087
212,650.46,140.77,658.53,147.34,0,0,0,0.55
213,0.00,156.55,6.47,164.60,0,0,0,0.545
214,360.81,140.19,361.31,141.27,0,0,0,0.009
215,480.13,180.12,482.71,183.41,0,1,0,0.095
216,491.46,184.92,494.63,187.42,0,0,0,0.087
217,220.41,140.28,223.52,144.76,0,0,1,0.153
218,191.16,244.00,195.75,247.29,0,0,0,0.161
219,660.68,200.82,663.81,203.39,0,0,0,0.088
220,134.07,235.33,135.59,236.08,0,0,0,0.014
221,180.43,170.20,180.93,171.13,0,0,0,0.007
222,40.83,250.40,43.14,254.95,0,0,0,0.119
223,330.61,80.28,332.26,83.41,0,0,1,0.061
224,518.71,187.27,526.69,193.81,0,0,0,0.542
225,389.88,147.19,390.61,148.83,0,0,0,0.017
226,510.69,150.09,521.28,161.37,0,0,0,1.228
227,140.06,130.58,141.73,133.75,0,0,1,0.062
228,90.19,210.30,95.91,215.37,0,0,0,0.305
229,200.80,290.41,203.37,293.59,0,0,0,0.091
230,2.54,112.44,5.08,115.73,0,0,0,0.093
231,300.82,40.60,302.36,43.71,0,0,0,0.057
232,100.73,290.92,105.22,294.20,0,0,0,0.157
233,430.50,110.11,438.45,116.51,0,0,0,0.528
234,514.76,101.55,520.50,102.55,0,0,0,0.06
235,79.56,234.47,87.64,241.07,0,1,0,0.553
236,70.42,200.78,79.42,212.20,0,0,0,1.062
237,0.19,60.90,8.22,67.50,0,0,0,0.55
238,44.14,14.89,52.10,21.44,0,0,0,0.541
239,470.53,180.89,472.12,184.12,0,0,0,0.061
240,354.06,268.05,357.22,272.62,0,1,0,0.158
241,610.42,250.40,618.37,256.98,0,0,0,0.543
242,210.28,30.15,215.25,35.78,0,0,0,0.297
243,665.96,164.01,671.00,169.76,0,0,0,0.307
244,390.83,50.43,395.28,53.68,0,0,0,0.154
245,240.08,150.19,243.30,151.71,0,0,1,0.054
246,20.64,120.57,21.14,121.64,0,1,0,0.009
247,120.43,260.95,126.13,265.88,0,1,0,0.296
248,485.47,197.00,488.59,198.63,0,1,0,0.056
249,130.10,0.68,133.25,3.15,0,0,0,0.085
250,64.18,29.16,65.36,31.19,0,0,0,0.03
251,610.39,110.71,613.32,119.22,0,1,0,0.275
252,505.23,113.50,517.62,123.56,0,0,0,1.277
253,510.12,80.40,513.32,82.09,0,0,0,0.059
254,161.70,272.29,174.22,273.33,0,0,0,0.133
255,580.72,80.64,586.37,85.65,0,0,0,0.298
256,440.57,60.80,441.08,61.76,0,0,0,0.008
257,350.72,129.74,361.62,139.11,0,0,1,1.049
258,200.33,218.63,201.48,220.63,0,1,0,0.029
259,0.00,172.93,0.81,174.63,0,0,0,0.019
260,0.00,178.62,3.11,180.27,0,0,0,0.056
261,280.10,210.76,281.16,211.26,0,0,0,0.007
262,375.00,144.88,378.11,147.29,0,0,0,0.082
263,480.42,150.52,481.69,152.58,0,0,0,0.032
264,600.11,240.79,604.70,244.06,0,0,0,0.16
265,32.69,212.15,47.64,213.22,0,0,0,0.163
266,484.27,216.36,487.51,217.91,0,0,0,0.055
267,220.28,240.24,221.53,242.19,0,1,0,0.03
268,470.71,70.58,475.18,73.83,0,0,0,0.155
269,280.42,110.23,282.32,111.57,0,0,1,0.029
270,10.28,230.21,11.86,244.10,0,0,0,0.261
271,20.43,170.87,24.92,174.01,0,0,0,0.15
272,600.34,110.44,602.03,113.61,0,1,0,0.063
273,538.35,234.49,540.78,237.68,0,1,0,0.087
274,190.88,10.84,194.76,20.19,0,0,0,0.391
275,320.42,50.46,320.92,51.38,0,0,0,0.007
276,440.36,140.87,442.03,144.16,0,0,0,0.065
277,130.85,120.31,132.49,123.48,0,0,1,0.061
278,360.93,240.69,362.05,242.03,0,1,0,0.019
279,300.71,0.31,302.41,3.49,0,0,0,0.064
280,230.82,250.38,231.92,258.50,0,1,0,0.114
281,80.18,30.67,86.46,32.25,0,0,0,0.104
282,180.03,211.92,186.57,219.92,0,1,0,0.547
283,460.11,150.36,460.61,151.27,0,0,0,0.007
284,470.28,50.59,478.26,57.17,0,0,0,0.545
285,310.68,150.72,311.70,151.22,0,0,0,0.007
286,440.84,70.55,444.10,75.04,0,0,0,0.16
287,330.28,70.52,334.74,73.82,0,0,1,0.157
288,280.90,50.71,281.72,52.40,0,0,0,0.019
289,450.88,20.29,455.82,26.03,0,1,0,0.301
290,200.09,250.07,203.22,252.47,0,0,0,0.082
291,290.71,60.73,293.27,64.00,0,0,1,0.094
292,40.39,10.38,42.49,11.69,0,0,0,0.031
293,494.06,194.61,494.56,195.57,0,1,0,0.008
294,420.75,250.41,425.83,256.16,0,0,0,0.309
295,110.57,200.43,117.15,208.44,0,0,0,0.551
296,250.75,240.72,255.83,246.33,0,0,0,0.302
297,314.26,133.48,319.32,139.19,0,1,0,0.306
298,210.47,240.49,216.08,245.57,0,0,0,0.3
299,189.15,222.38,191.59,225.51,0,0,0,0.086
300,430.74,190.58,431.24,191.63,0,0,0,0.008
301,489.34,213.96,491.79,217.21,0,0,0,0.089
302,440.15,80.57,448.11,87.12,0,0,0,0.541
303,238.14,208.42,238.71,209.36,0,0,0,0.008
304,312.33,119.62,315.57,124.06,0,0,1,0.157
305,154.66,240.77,155.16,241.77,0,1,0,0.008
306,20.93,160.93,25.08,163.24,0,0,0,0.103
307,140.65,80.49,151.75,84.79,0,1,1,0.49
308,500.52,210.89,512.63,216.29,0,0,0,0.67
309,50.51,220.47,56.18,225.39,0,0,0,0.294
310,470.63,280.15,478.80,284.44,0,0,0,0.363
311,380.89,80.08,384.05,84.59,0,1,0,0.156
312,240.35,260.92,242.89,264.07,0,0,0,0.089
313,492.45,198.86,496.88,202.04,0,0,0,0.15
314,650.57,210.79,652.26,214.05,0,0,0,0.065
315,250.41,250.51,251.25,252.21,0,0,0,0.019
316,260.50,170.26,264.94,173.44,0,0,0,0.151
317,170.05,180.19,173.16,184.74,0,0,0,0.155
318,500.73,90.38,502.55,92.24,0,0,0,0.039
319,560.88,250.27,566.51,255.35,0,0,0,0.301
320,68.60,25.31,69.90,27.23,0,1,0,0.031
321,640.15,200.39,641.71,201.16,0,1,0,0.014
322,50.74,100.60,51.24,101.54,0,1,0,0.008
323,90.56,270.09,98.53,271.11,0,1,0,0.084
324,370.67,110.63,372.32,113.87,0,1,0,0.063
325,341.00,152.59,349.07,159.09,0,0,0,0.544
326,550.55,70.90,553.74,75.32,0,0,0,0.154
327,500.45,10.62,508.48,17.09,0,0,0,0.539
328,39.49,138.17,44.07,141.36,0,1,0,0.156
329,44.81,232.58,47.92,236.99,0,0,0,0.15
330,580.73,170.11,589.47,174.33,0,0,0,0.381
331,110.93,170.08,114.19,174.67,0,0,0,0.163
332,280.60,180.75,283.08,181.78,0,1,0,0.029
333,160.71,202.67,162.26,205.96,0,0,0,0.061
334,10.70,110.50,15.16,113.68,0,0,0,0.151
335,220.11,280.92,228.02,287.32,0,1,0,0.525
336,190.14,270.85,192.72,274.13,0,0,0,0.094
337,360.20,40.48,361.27,40.98,0,0,0,0.007
338,360.61,250.33,362.16,251.22,0,0,0,0.016
339,570.49,200.07,610.49,223.38,0,0,0,9.396
340,510.23,280.32,511.89,284.19,0,0,0,0.076
341,120.88,280.86,122.19,282.76,0,1,0,0.031
342,0.17,130.58,6.30,132.34,0,0,0,0.113
343,110.30,60.27,111.97,61.06,0,0,0,0.016
344,0.30,100.94,1.13,102.44,0,0,0,0.017
345,220.79,110.13,223.34,113.27,0,0,1,0.089
346,0.60,200.66,2.27,201.47,0,0,0,0.016
347,119.73,297.32,120.29,298.38,0,0,0,0.009
348,110.48,140.38,113.05,143.62,0,0,1,0.093
349,630.81,230.39,634.01,231.97,0,0,0,0.055
350,450.72,180.31,455.69,186.01,0,0,0,0.3
351,492.93,177.07,493.48,178.06,0,0,0,0.008
352,157.03,239.10,160.13,240.80,0,0,0,0.058
353,70.47,220.11,71.02,221.06,0,1,0,0.008
354,280.63,200.47,285.16,203.62,0,0,0,0.152
355,560.64,270.96,561.94,272.43,0,0,0,0.024
356,370.43,0.41,376.98,8.51,0,0,0,0.555
357,400.28,110.84,412.76,112.03,0,1,0,0.152
358,170.52,0.12,179.50,3.09,0,0,0,0.276
359,537.47,101.28,543.97,109.35,0,0,0,0.549
360,217.19,199.78,218.72,208.45,0,1,0,0.159
361,482.34,195.63,483.96,196.45,0,0,0,0.016
362,345.18,176.12,347.13,177.37,0,0,0,0.028
363,550.63,250.09,555.06,253.22,0,0,0,0.148
364,70.50,90.08,72.90,93.35,0,0,0,0.088
365,20.20,30.23,20.70,31.17,0,0,0,0.008
366,463.86,202.50,465.07,204.52,0,0,0,0.031
367,650.24,180.69,652.29,181.95,0,0,0,0.03
368,488.04,296.73,489.63,300.00,0,0,0,0.062
369,280.14,160.14,283.24,162.70,0,0,0,0.087
370,502.10,94.83,504.65,109.50,0,0,0,0.418
371,600.28,90.36,603.51,92.00,0,0,0,0.058
372,182.93,192.48,187.52,195.76,0,0,0,0.16
373,30.80,40.84,36.48,45.84,0,0,0,0.299
374,532.61,83.92,540.20,85.68,0,0,0,0.139
375,30.19,180.80,43.68,185.00,0,1,0,0.579
376,68.94,275.02,70.59,278.18,0,0,0,0.062
377,20.63,220.86,21.64,221.36,0,0,0,0.007
378,310.94,0.20,311.77,1.74,0,0,0,0.017
379,160.82,160.16,162.47,163.29,0,0,0,0.061
380,580.06,250.72,581.60,253.94,0,0,0,0.059
381,80.88,280.27,81.81,280.77,0,0,0,0.006
382,102.23,46.21,111.28,56.95,0,0,0,1.004
383,155.72,221.67,156.62,223.20,0,0,0,0.018
384,130.59,50.10,142.55,52.42,0,0,0,0.284
385,60.57,0.72,67.17,8.72,0,0,0,0.552
386,650.30,130.65,660.07,132.85,0,0,0,0.222
387,143.83,231.29,149.59,236.30,0,0,0,0.304
388,452.43,194.29,453.61,196.24,0,0,0,0.029
389,620.45,290.88,622.04,291.68,0,0,0,0.015
390,343.46,277.64,344.38,278.14,0,0,0,0.006
391,169.11,290.12,175.58,298.09,0,0,0,0.54
392,20.42,90.26,20.92,91.21,0,0,0,0.008
393,150.41,50.07,153.54,52.65,0,0,0,0.088
394,60.70,270.92,65.62,276.54,0,0,0,0.293
395,20.42,60.80,21.93,64.03,0,1,0,0.058
396,336.64,102.49,341.15,105.75,0,0,1,0.157
397,80.30,80.17,120.50,120.37,0,0,1,16.281
398,306.51,252.17,314.44,253.29,0,0,0,0.092
399,130.88,220.25,132.79,221.46,0,0,0,0.027
400,170.27,209.22,175.20,215.00,0,0,0,0.302
401,120.11,150.20,121.21,150.75,0,0,1,0.008
402,120.36,70.59,125.34,76.20,0,0,1,0.296
403,315.57,299.45,316.61,300.00,0,0,0,0.007
404,520.58,180.73,522.99,183.87,0,1,0,0.085
405,450.69,130.17,452.26,130.99,0,0,0,0.015
406,205.77,224.16,206.27,225.09,0,0,0,0.007
407,666.24,130.46,667.29,133.28,0,0,0,0.038
408,20.39,110.37,26.11,115.34,0,1,0,0.299
409,384.31,195.38,386.23,196.69,0,0,0,0.029
410,53.62,0.00,55.92,5.71,0,0,0,0.148
411,300.15,70.40,301.66,73.67,0,0,1,0.059
412,284.74,132.70,295.31,141.96,0,0,0,1.007
413,390.72,100.15,397.79,105.44,0,0,0,0.39
414,280.18,250.25,283.47,254.78,0,0,0,0.163
415,500.89,30.45,507.30,38.35,0,0,0,0.53
416,390.56,260.58,396.73,267.04,0,0,0,0.418
417,210.78,10.63,214.04,15.07,0,0,0,0.158
418,665.24,183.12,666.49,185.18,0,0,0,0.032
419,449.11,156.15,450.15,156.67,0,0,0,0.007
420,150.64,230.57,152.60,231.72,0,0,0,0.026
421,630.32,100.17,631.89,103.42,0,0,0,0.061
422,410.92,260.25,411.84,260.75,0,1,0,0.006
423,645.08,155.81,653.15,162.33,0,0,0,0.546
424,290.18,30.86,293.44,33.41,0,0,0,0.091
425,590.22,180.29,593.42,184.74,0,0,0,0.156
426,654.61,125.28,660.25,130.31,0,0,0,0.299
427,340.74,230.18,351.05,231.39,0,0,0,0.128
428,570.68,70.69,571.50,72.29,0,1,0,0.018
429,368.22,230.99,369.15,231.49,0,0,0,0.006
430,60.05,232.38,63.17,234.03,0,1,0,0.056
431,650.39,80.42,663.13,87.00,0,0,0,0.858
432,187.71,261.82,193.44,263.19,0,0,0,0.083
433,318.77,247.66,321.30,250.91,0,0,0,0.092
434,470.53,270.40,478.60,276.83,0,0,0,0.538
435,10.49,140.57,10.99,141.49,0,0,0,0.007
436,155.36,241.06,157.00,244.24,0,0,0,0.062
437,440.26,110.11,440.76,111.08,0,0,0,0.008
438,344.85,142.68,348.05,147.23,0,1,0,0.159
439,480.41,240.69,482.01,241.48,0,0,0,0.015
440,345.68,169.48,346.63,169.98,0,0,0,0.006
441,450.76,220.67,455.71,226.38,0,0,0,0.3
442,180.72,120.60,183.97,123.01,0,0,1,0.086
443,270.50,10.53,272.42,11.70,0,0,0,0.026
444,490.36,210.39,491.19,211.99,0,0,0,0.018
445,440.66,0.12,443.91,4.53,0,0,0,0.157
446,166.72,202.66,168.67,203.96,0,0,0,0.029
447,570.78,160.78,575.26,163.98,0,0,0,0.153
448,20.16,200.93,26.65,208.86,0,1,0,0.538
449,600.27,80.64,603.42,83.20,0,1,0,0.088
450,570.12,110.11,571.16,112.42,0,0,0,0.031
451,299.91,103.68,307.94,110.16,0,0,1,0.54
452,560.92,210.50,562.00,211.06,0,1,0,0.008
453,530.75,71.40,538.83,77.95,0,0,0,0.549
454,280.56,170.32,282.10,173.57,0,1,0,0.06
455,68.68,222.82,71.58,233.39,0,1,0,0.338
456,580.14,110.09,581.39,112.13,0,0,0,0.032
457,510.75,200.70,516.34,205.32,0,0,0,0.272
458,14.44,175.67,15.44,176.25,0,0,0,0.008
459,491.05,84.78,495.48,87.96,0,0,0,0.15
460,550.24,230.87,560.66,234.82,0,0,0,0.423
461,410.92,70.74,416.53,75.65,0,0,0,0.29
462,122.95,205.64,124.17,207.63,0,0,0,0.03
463,667.71,180.47,671.00,182.16,0,0,0,0.061
464,570.83,270.72,577.19,271.97,0,0,0,0.083
465,150.22,210.32,151.90,213.62,0,0,0,0.065
466,528.94,256.98,532.13,258.63,0,1,0,0.058
467,360.54,194.58,365.12,197.71,0,0,0,0.153
468,0.23,0.25,6.82,6.48,0,0,0,0.429
469,520.29,120.21,522.79,123.38,0,0,0,0.089
470,49.47,189.23,50.49,189.74,0,0,0,0.007
471,352.75,143.38,357.30,146.58,0,1,0,0.155
472,390.81,160.29,396.50,165.20,0,0,0,0.294
473,45.85,39.02,46.87,48.94,0,0,0,0.131
474,190.12,50.88,192.59,54.11,0,0,0,0.089
475,335.46,128.80,339.99,132.09,0,0,1,0.159
476,290.22,70.91,291.28,71.41,0,1,1,0.007
477,520.80,169.27,525.23,172.55,0,0,0,0.155
478,346.04,298.09,347.29,300.00,0,0,0,0.03
479,320.18,101.28,322.74,104.53,0,0,1,0.093
480,142.16,225.11,144.66,228.22,0,0,0,0.087
481,560.36,70.36,561.92,71.23,0,1,0,0.016
482,310.09,70.19,310.60,71.14,0,0,1,0.008
483,491.47,160.23,493.55,161.39,0,0,0,0.028
484,30.81,120.65,31.68,122.35,0,0,0,0.02
485,226.36,209.75,232.81,217.84,0,0,0,0.546
486,580.90,260.30,584.13,264.71,0,0,0,0.156
487,660.68,60.07,662.18,63.34,0,0,0,0.059
488,110.84,130.58,120.68,135.33,0,0,1,0.482
489,550.66,210.53,558.56,217.10,0,0,0,0.539
490,70.85,170.86,72.11,172.83,0,1,0,0.031
491,610.50,60.49,613.25,73.99,0,0,0,0.412
492,145.89,295.22,158.77,297.07,0,0,0,0.244
493,320.65,140.69,322.27,143.94,0,0,0,0.062
494,461.97,217.87,466.39,221.01,0,0,0,0.148
495,142.04,220.98,142.58,222.04,0,0,0,0.009
496,280.07,90.28,280.88,91.81,0,1,1,0.017
497,380.64,260.13,381.41,261.79,0,0,0,0.018
