,Unnamed: 0,x,y,type,side,board,comp_idx
72,72,74.275,283.085,0,0,0,"[1074, 996, 358, 617, 1110, 754, 630, 559, 718, 1130, 819, 134, 509, 713, 943, 664]"
73,73,87.42,315.165,0,0,0,"[247, 1272, 170, 1396, 1310, 172]"
74,74,71.37,342.815,0,0,0,"[239, 920, 468, 297]"
75,75,124.01,345.155,0,0,0,"[981, 444, 521, 442, 1062, 446, 1137, 338]"
76,76,171.245,333.47,0,0,0,"[1401, 1225, 215, 369, 482, 1303]"
77,77,188.04,298.945,0,0,0,"[176, 813, 453, 293, 1111, 790, 972, 142, 530, 643, 477, 186, 1206, 1056, 139, 830, 156]"
78,78,205.12,261.88,0,0,0,"[229, 332, 697, 1162, 1332, 288, 961, 1153]"
79,79,253.58,260.77,0,0,0,"[1237, 937, 189, 688, 878, 456, 1172, 273, 678]"
80,80,303.265,261.005,0,0,0,"[401, 179, 1287, 467, 336, 814, 9]"
81,81,319.435,296.155,0,0,0,"[1346, 1141, 1035, 253]"
82,82,358.925,272.595,0,0,0,"[1025, 603, 954, 448, 471, 661, 148, 979, 606]"
83,83,369.59,300.27,0,0,0,"[206, 54, 1304, 945, 1184, 1341, 1065, 853, 1292, 64, 648]"
84,84,364.14,338.0,0,0,0,"[427, 704, 234, 276, 475, 1023]"
85,85,401.41,322.09,0,0,0,"[323, 653, 334, 549, 1126, 458, 1082, 1382, 1359]"
86,86,411.03,272.24,0,0,0,"[516, 913, 687, 380, 43, 1277, 364]"
87,87,434.975,221.94,0,0,0,"[892, 1112, 950, 656, 1026, 1349, 525]"
88,88,392.62,221.215,0,0,0,"[48, 762, 548, 72, 519]"
89,89,349.395,220.095,0,0,0,"[195, 1174, 1402, 508, 758, 841]"
90,90,295.34,213.15,0,0,0,"[314, 1106, 188, 1101]"
91,91,262.565,202.425,0,0,0,"[402, 1189, 1224, 1063, 969, 1138, 532]"
92,92,222.465,181.685,0,0,0,"[141, 716, 794, 359]"
93,93,205.625,162.52,0,0,0,"[94, 420, 1188, 1103, 999, 1399, 340, 196, 801]"
94,94,165.025,162.32,0,0,0,"[1228, 595, 238, 1104, 1204, 534, 1122, 1081, 70]"
95,95,152.795,139.25,0,0,0,"[405, 797, 1258, 698, 62, 15, 793, 868]"
96,96,205.54,117.63,0,0,0,"[1395, 863, 476, 375, 825, 1281, 840, 1339, 128, 699, 1350, 261, 55, 487, 1412, 178, 633, 752, 109, 781, 1014, 144, 315]"
97,97,250.67,127.705,0,0,0,"[1270, 493, 871, 1116, 622, 734, 936, 122, 1070, 1259, 1414, 208]"
98,98,265.19,152.475,0,0,0,"[205, 1352, 1089, 608, 1140, 429, 849]"
99,99,321.315,172.73,0,0,0,"[620, 763, 624, 360, 37, 408, 1362]"
100,100,360.265,172.61,0,0,0,"[465, 289, 1232, 362]"
101,101,400.96,174.405,0,0,0,"[177, 886, 898, 1097, 415, 675, 395, 896]"
102,102,415.625,155.91,0,0,0,[58]
103,103,446.4,164.65,0,0,0,"[112, 396, 111, 803, 71, 636]"
104,104,493.84,170.845,0,0,0,"[665, 1185, 932, 327, 876, 1178, 428, 339, 541, 19]"
105,105,484.835,208.495,0,0,0,"[1117, 443, 1317, 951, 1147, 1311, 1149, 628]"
106,106,480.845,252.275,0,0,0,"[1005, 1021, 958, 1127, 1337, 978, 866, 167]"
107,107,463.855,266.525,0,0,0,"[605, 900, 846, 1252]"
108,108,468.865,316.13,0,0,0,"[1244, 20, 97, 592]"
109,109,442.5,351.765,0,0,0,"[526, 1289, 1295, 363, 577, 839]"
110,110,421.98,351.04,0,0,0,"[917, 738, 1170, 243]"
111,111,391.365,374.49,0,0,0,"[921, 634, 1032, 1128, 787, 1309, 1011]"
112,112,400.11,422.38,0,0,0,"[968, 966, 955, 322, 27, 1227]"
113,113,444.245,400.95,0,0,0,"[838, 1235, 278, 80, 974]"
114,114,433.94,456.7,0,0,0,"[1083, 280, 875, 1347, 74]"
115,115,462.045,493.625,0,0,0,"[507, 6, 1135, 248, 110, 102, 1019, 1093, 891, 568, 721, 166, 909, 817, 174]"
116,116,474.5,444.58,0,0,0,"[1214, 1054, 168, 711, 398, 1323, 81, 666, 1125, 584, 1133, 1072, 821, 826, 1329, 1274, 566]"
117,117,494.89,400.8,0,0,0,"[673, 1199, 210, 856, 1405, 410, 433, 997, 964, 959, 1334, 1377, 376, 299, 938]"
118,118,542.305,392.46,0,0,0,"[1254, 182, 504, 988, 175, 165, 60, 956, 702, 353, 308]"
119,119,512.905,351.195,0,0,0,"[816, 1318, 366, 40, 708, 635]"
120,120,523.035,307.48,0,0,0,"[776, 502, 1029]"
121,121,534.915,260.325,0,0,0,"[432, 424, 4, 511]"
122,122,533.815,213.51,0,0,0,"[1410, 668, 319, 858, 1161, 400, 145, 1203, 765, 119, 1179, 1261, 29]"
123,123,541.35,168.04,0,0,0,"[703, 1039, 523, 609, 1217, 63, 450, 277, 985, 36]"
124,124,524.23,123.415,0,0,0,"[505, 739, 241, 87, 343, 262, 389, 230, 540]"
125,125,545.44,119.165,0,0,0,"[404, 185, 751, 217, 681, 989, 11, 1288, 1299, 1201, 1315, 310, 316, 494]"
126,126,583.43,125.62,0,0,0,"[881, 86, 670, 953, 1319, 1164, 1301, 216]"
127,127,591.765,109.42,0,0,0,"[1305, 995, 707, 1222, 10, 905]"
128,128,641.735,154.315,0,0,0,"[753, 1210, 1059, 25, 1165, 1094, 33]"
129,129,651.59,207.95,0,0,0,"[452, 173, 1045, 1146, 611, 1163]"
130,130,644.375,256.525,0,0,0,"[1077, 96, 227, 298, 625]"
131,131,656.565,289.83,0,0,0,"[42, 596, 394]"
132,132,653.595,327.71,0,0,0,"[233, 129, 884, 1364, 1024]"
133,133,642.775,382.48,0,0,0,"[691, 649, 409, 1194, 399, 700]"
134,134,605.98,396.995,0,0,0,"[1102, 982, 965, 1046]"
135,135,590.92,381.28,0,0,0,"[1049, 903, 498, 864, 331]"
136,136,557.955,341.575,0,0,0,"[811, 901, 187, 660, 1370, 1321, 862, 121]"
137,137,603.325,318.06,0,0,0,"[1249, 1333, 411, 171, 680, 893, 258]"
138,138,591.44,276.22,0,0,0,"[770, 1215, 589, 268, 1190, 1123, 1331]"
139,139,603.475,212.035,0,0,0,"[406, 973, 162, 1050, 1335, 1200, 1328, 1008]"
140,140,588.41,172.62,0,0,0,"[397, 980, 1354, 850, 45, 1044, 356]"
141,141,561.265,70.635,0,0,0,"[150, 3, 573, 1273, 873, 377, 944, 860, 1243, 791]"
142,142,613.925,56.24,0,0,0,"[807, 645, 413, 639, 1373]"
143,143,633.325,28.77,0,0,0,"[335, 1136, 1240, 598, 279, 923, 1246, 626]"
144,144,580.73,24.02,0,0,0,"[914, 469, 1390, 844, 77, 602, 209, 976, 612, 1345, 1229, 1238, 757, 225, 948, 1226]"
145,145,531.11,21.48,0,0,0,"[1386, 922, 696, 28, 644, 223, 127, 333]"
146,146,479.845,23.115,0,0,0,"[350, 300, 73, 1257, 619, 135]"
147,147,514.695,73.63,0,0,0,"[34, 151, 1150, 513, 977, 546, 436, 361, 1033, 425, 883]"
148,148,470.085,72.385,0,0,0,"[1080, 669, 805, 924, 1095, 1037, 572, 344, 1380, 183, 918]"
149,149,474.17,114.17,0,0,0,"[629, 352, 1344, 987, 47, 221, 993, 692, 459]"
150,150,424.405,111.135,0,0,0,"[403, 483, 1297, 39, 971, 565, 810, 489, 169]"
151,151,415.24,68.645,0,0,0,"[1038, 693, 520, 147, 724, 820, 874]"
152,152,421.7,23.18,0,0,0,"[746, 1176, 1207, 545, 506, 470, 1191, 544]"
153,153,390.645,25.25,0,0,0,"[1409, 947, 946, 423, 16]"
154,154,343.295,21.43,0,0,0,"[887, 68, 1400, 604, 1079, 722, 579, 1155, 646]"
155,155,369.465,73.55,0,0,0,"[906, 282, 759, 575, 1181, 370, 1308, 285, 1221]"
156,156,365.595,125.31,0,0,0,"[22, 822, 1242, 877, 1202, 317]"
157,157,329.42,101.455,0,0,0,"[226, 387, 35, 1105]"
158,158,324.995,66.655,0,0,0,"[558, 632, 17, 727, 1042, 528, 1355, 1196, 242, 986, 588]"
159,159,283.165,81.65,0,0,0,"[274, 98, 463, 1031, 1361, 203, 796, 1293, 741]"
160,160,292.1,12.74,0,0,0,"[1113, 61, 834, 355, 1160, 1010, 515, 488]"
161,161,254.075,22.6,0,0,0,"[193, 264, 88, 1067, 1134, 800, 802, 378, 348, 1340, 766, 281]"
162,162,233.85,73.36,0,0,0,"[586, 848, 835, 76, 455, 1375]"
163,163,191.725,78.175,0,0,0,"[719, 31, 1313, 496, 808, 480, 441, 106]"
164,164,197.71,22.59,0,0,0,"[1211, 1180, 1411, 1061, 535]"
165,165,155.495,21.18,0,0,0,"[843, 1040, 1267, 1376, 576, 744, 556, 1151]"
166,166,143.865,71.545,0,0,0,"[1265, 890, 1017, 676, 755, 272, 1263, 158, 79]"
167,167,112.345,22.92,0,0,0,"[82, 435, 1212, 92, 232, 252, 1374, 627, 14, 440, 1407, 1219, 631, 372, 1051]"
168,168,84.32,57.48,0,0,0,"[672, 1230, 1351, 500, 585, 894, 962, 782, 1343, 1053]"
169,169,51.16,16.12,0,0,0,"[351, 236, 136, 908, 430, 218]"
170,170,23.81,14.08,0,0,0,[1220]
171,171,21.93,44.685,0,0,0,"[114, 414, 897, 41, 18]"
172,172,22.96,92.385,0,0,0,"[581, 309, 374, 657, 911, 1403]"
173,173,20.94,131.9,0,0,0,"[1327, 1205, 222, 1088]"
174,174,34.14,151.03,0,0,0,"[290, 1291, 1182, 852, 536]"
175,175,16.095,197.165,0,0,0,"[1016, 1009, 1193, 1302, 836, 84, 1383]"
176,176,55.1725,172.885,0,0,0,"[745, 931]"
177,177,91.085,172.885,0,0,0,"[745, 1048, 1278, 552, 933]"
178,178,111.96,145.18,0,0,0,"[975, 200, 514, 250]"
179,179,102.565,112.51,0,0,0,"[1296, 833, 650, 831, 1294]"
180,180,81.655,103.545,0,0,0,"[1391, 798, 462, 1166, 710, 149, 772]"
181,181,63.07,224.66,0,0,0,"[345, 778, 1168, 889]"
182,182,114.83,213.225,0,0,0,"[590, 1047, 1198, 1159, 904, 224, 417, 694, 1109, 928, 311]"
183,183,162.645,202.375,0,0,0,"[785, 5, 712, 641, 454, 235, 615, 823]"
184,184,165.925,242.315,0,0,0,"[1348, 767, 382, 284, 659, 1091, 1306, 1255, 1171]"
185,185,143.335,291.92,0,0,0,"[554, 371, 553, 1338, 854, 695, 1099]"
186,186,112.855,265.21,0,0,0,"[1385, 1034, 1236, 123, 484, 927, 984, 845]"
