,x,y,comp_idx
207,25.0,780.8050000000001,[399]
208,65.5,765.22,[198]
209,44.025000000000006,724.605,[126]
210,25.05,725.61,[115]
211,55.260000000000005,695.06,[100]
212,95.66,645.35,"[194, 266, 6]"
213,105.28,585.55,[209]
214,115.27,555.27,[363]
215,165.4,575.12,[231]
216,195.06,565.49,[71]
217,171.65,542.725,[214]
218,200.735,524.27,[282]
219,245.53,515.39,"[102, 227]"
220,205.18,635.35,"[382, 52]"
221,165.13,675.8,[152]
222,155.57,605.37,[242]
223,35.1,585.93,[121]
224,25.54,635.85,"[314, 285]"
225,13.96,478.36,[34]
226,13.96,475.25,[34]
227,71.37,241.725,[264]
228,81.555,210.555,[109]
229,55.65,205.92,"[334, 24]"
230,45.33,145.94,"[248, 280]"
231,25.7,135.24,[329]
232,125.83,115.15,[186]
233,173.305,73.0,[263]
234,145.76,45.78,"[178, 193]"
235,155.87,25.72,[197]
236,235.76,85.65,"[272, 163]"
237,260.885,61.625,[337]
238,285.12,75.12,"[330, 15]"
239,285.49,85.84,[318]
240,261.095,121.50999999999999,[281]
241,285.1,25.33,[207]
242,315.18,25.11,"[360, 283, 148]"
243,365.28,35.44,"[147, 292]"
244,391.58,183.53500000000003,[260]
245,415.09,205.33,[206]
246,445.61,185.7,"[386, 308]"
247,491.325,170.92000000000002,[156]
248,485.59,155.6,[391]
249,515.56,195.47,[150]
250,515.78,205.86,[21]
251,395.59,475.54,"[46, 369]"
252,415.55,555.19,"[75, 39, 338, 293]"
253,405.89,585.15,[93]
254,381.41999999999996,560.69,[320]
255,355.1,605.56,"[278, 67]"
256,425.56,635.32,"[396, 84, 262]"
257,472.85,652.72,"[351, 27]"
258,525.1600000000001,665.76,"[362, 406, 157]"
259,545.05,665.62,"[190, 44]"
260,469.73,592.07,"[140, 233, 404]"
261,355.32,805.33,[372]
262,335.4,825.13,"[173, 105]"
263,315.1,825.52,"[291, 379, 257, 365]"
264,265.64,855.1,[412]
265,243.785,883.28,[241]
266,243.185,892.355,[131]
267,265.89,905.74,[225]
268,265.57,915.27,[80]
269,235.24,925.81,"[223, 103]"
270,214.2,943.0,[96]
271,165.15,915.82,[62]
272,151.08499999999998,921.0,[122]
273,141.39499999999998,943.0,[36]
274,111.11,943.0,"[104, 82]"
275,85.83,943.0,"[236, 168, 390]"
276,77.87,943.0,[17]
277,74.66,943.0,[185]
278,72.06,943.0,[216]
279,57.78,943.0,[389]
280,25.37,935.17,"[400, 64, 277, 129]"
281,49.55,888.23,[294]
282,49.55,885.67,[294]
283,65.84,855.9,[166]
284,125.05,875.8,"[48, 139]"
285,145.17000000000002,875.1,[169]
286,115.07,905.29,"[201, 118, 86]"
287,87.35,923.885,[19]
288,82.605,916.845,[11]
289,325.77,905.59,[316]
290,335.18,943.0,[367]
291,425.78,943.0,"[373, 271, 203, 215, 22, 81]"
292,695.64,765.74,[387]
293,807.0,855.39,[270]
294,805.84,905.75,"[199, 415]"
295,775.68,943.0,[165]
